 	volevo	trovare	un	forno	che	fa	un	rustico	buono	</S>
a20	0.9931746	0.0045373747	0.001965328	0.00031197263	9.770557e-06	5.3215754e-10	1.9231322e-07	8.3993555e-08	5.6864624e-09	6.372303e-07
a31	0.06874001	0.59740615	0.33205777	0.0016781029	0.0001111021	7.6976876e-11	2.2216764e-06	2.068342e-07	2.9788573e-06	1.4809947e-06
a37	0.4702919	0.41664648	0.11219609	0.00086198637	2.0732466e-06	1.2501941e-09	1.1753511e-06	2.870179e-09	1.4362006e-07	7.958973e-08
a21	0.9921108	0.007855506	3.2861866e-05	6.9215247e-07	1.1418278e-07	3.9158298e-11	5.5861805e-11	1.9883077e-10	1.4899643e-09	7.8658446e-10
a31	0.9999578	4.209511e-05	9.566176e-08	1.100564e-08	1.4027882e-09	2.1180863e-11	2.9264857e-12	2.8569183e-11	8.104863e-11	1.5139417e-11
a7	0.9999714	2.7869411e-05	2.4425668e-07	5.2593964e-07	1.6401081e-08	1.5630376e-10	1.0218871e-10	3.7646296e-11	3.9788204e-11	5.6416716e-12
a29	0.9999924	7.5123903e-06	7.847146e-08	4.0748056e-08	3.6340069e-09	9.6187835e-11	1.8804262e-11	2.892064e-10	1.3897809e-10	3.3285768e-12
a31	0.99999774	2.212424e-06	1.2945027e-08	3.2548557e-09	2.2981708e-10	2.15612e-11	4.6639064e-12	1.06626874e-10	1.0131842e-10	6.5679103e-12
a29	0.9999608	2.8256178e-05	8.829331e-06	1.3558631e-06	1.1442632e-07	5.8470395e-10	4.184695e-07	2.3816834e-07	1.3807991e-09	1.2385261e-10
a31	0.99925166	0.00060899224	0.00011708243	1.2133863e-05	4.446118e-07	1.7534308e-07	4.3416992e-07	5.490723e-06	3.2532203e-06	1.7416613e-07
a41	0.99889356	0.00094298465	0.00014074649	7.0873193e-06	7.703311e-07	1.9284724e-07	9.548498e-06	5.067601e-06	1.4570095e-07	8.691805e-09
a18	0.84045315	0.0016213888	0.15083951	0.0038929274	9.061606e-05	1.2693378e-06	0.0005828275	0.0021284928	0.00031499576	7.494396e-05
a31	0.9624338	0.00093475706	0.03458933	0.0013647525	4.1727086e-05	1.063363e-06	0.00012886453	0.00039998261	8.9229e-05	1.6489752e-05
a37	0.984812	0.01086429	0.00088303606	0.0028493067	0.00034950027	2.1926937e-05	1.5708572e-05	6.329618e-05	9.655723e-05	4.4486253e-05
a3	0.86391354	0.0020518256	0.10344864	0.015451501	0.00080558576	2.6239943e-05	0.0024859312	0.006123196	0.005094266	0.0005992294
a21	0.9466289	0.0031330811	0.036438655	0.007297523	0.00057483435	2.1749986e-05	0.00066927366	0.0032161828	0.0018653199	0.00015440363
a31	0.97247475	0.0028433779	0.015893461	0.0057253246	0.000377441	2.4800762e-05	0.00018494813	0.0012727305	0.0010792329	0.00012391362
a37	0.8765519	0.011975457	0.007035484	0.08537527	0.0072389194	0.00018826836	0.00020407104	0.00086572394	0.002966495	0.0075983265
a31	0.732354	0.02522195	0.091266826	0.025252156	0.002728367	0.0008791713	0.003954387	0.028892988	0.0865494	0.0029007576
a28	0.13964854	0.02105472	0.051671393	0.15178002	0.029870616	0.0009751763	0.0065898173	0.036192775	0.1063353	0.45588169
a31	0.37048993	0.04557267	0.16990112	0.031202234	0.0039883056	0.0038369794	0.007276004	0.07153292	0.2843092	0.011890598
a8	0.03404127	0.019506859	0.0324913	0.05578449	0.013813689	0.00078631454	0.0045579826	0.031338494	0.12561485	0.6820648
a31	0.06404661	0.1207438	0.063805796	0.0078051602	0.002695776	0.0033514109	0.010936485	0.10808015	0.6088836	0.009651157
</S>	0.0049614734	0.001482728	0.01638054	0.020514023	0.007858217	0.0002690342	0.0045906696	0.02347776	0.059271496	0.8611941
