 	voglio	che	Maria	viene	domani	</S>
a33	0.041265503	0.9158148	0.018981624	0.023901382	6.739865e-06	3.0054433e-05
a31	0.09370432	0.90213174	0.0038932785	0.00027026873	2.2483213e-09	3.7670978e-07
a11	0.73248434	0.26263985	0.004799939	7.444195e-05	1.3498438e-06	1.0623765e-07
a31	0.8530019	0.1464784	0.00028896803	0.00022741898	2.5454358e-07	3.0240353e-06
a18	0.88343465	0.11255002	0.0018222786	0.002091293	9.331614e-05	8.389166e-06
a31	0.9744958	0.025188304	0.00012018896	0.00018662885	8.7169224e-07	8.035833e-06
a42	0.9797999	0.013735974	0.0011307101	0.0050102756	0.0002836954	3.9385497e-05
a37	0.3726343	0.36756814	0.070025206	0.18756174	0.00058375916	0.0016269204
a31	0.75787926	0.025570268	0.008329945	0.031159742	0.15967615	0.017384654
a20	0.037402958	0.12099124	0.18767577	0.22218736	0.0797387	0.35200402
a31	0.011620821	0.06414134	0.09108392	0.050332844	0.77496904	0.0078520635
a8	0.0040908526	0.114519335	0.22077379	0.14569119	0.034546588	0.4803783
</S>	0.0074903746	0.13703115	0.22258236	0.074347176	0.517556	0.040992957
