 	il	vestito	della	sposa	deve	essere	bianco	</S>
a20	0.35080534	0.08813439	0.44948754	0.108918	2.3836267e-07	1.0659745e-08	0.0026522775	2.2465267e-06
a31	0.4386947	0.526193	0.028275946	0.005618536	1.8665e-06	1.1137863e-09	0.0012155462	3.9505045e-07
a7	0.8459791	0.14120187	0.0009021134	5.4135013e-05	4.520245e-06	5.7848095e-09	0.011858098	1.8552986e-07
a31	0.97199684	0.024523046	0.0010254282	0.0024546087	2.3604938e-08	3.0940148e-13	7.395854e-10	3.595494e-12
a21	0.99748236	0.0022394143	0.00010586162	0.00017175812	1.536241e-07	4.2278403e-11	5.7469737e-07	9.518044e-12
a31	0.9994967	0.00023005516	0.00015991267	0.00011331809	9.773301e-10	1.7201557e-13	1.9893848e-13	1.0141692e-13
a11	0.98568326	0.004025278	0.00908338	0.0012080062	2.780895e-08	1.184236e-10	3.226308e-11	7.2372045e-13
a31	0.8719778	0.0019026892	0.116590984	0.009527792	5.862002e-07	2.0029087e-09	1.5066465e-10	1.1094322e-10
a46	0.8124281	0.010374914	0.17253476	0.0046620374	6.588362e-08	2.9653155e-09	5.8475593e-09	1.4724544e-10
a31	0.67471874	0.020851998	0.25548583	0.04883497	3.99859e-05	1.5613527e-06	6.3921056e-05	2.9761832e-06
a17	0.23518279	0.015582653	0.5803331	0.16836087	0.00043992285	4.054642e-06	9.646862e-05	1.12097645e-07
a20	0.19439799	0.029874865	0.11187791	0.010146285	2.087036e-05	1.2545106e-06	0.6530886	0.00059218245
a31	0.25171614	0.024554688	0.08946217	0.019709013	0.00011164612	8.069913e-06	0.6143264	0.00011182727
a20	0.015586571	0.0073753092	0.8284055	0.1455425	0.0015893314	0.00016091282	0.0013299588	9.913499e-06
</S>	0.04294661	0.010553666	0.031724744	0.0030733459	6.396539e-05	1.4827144e-05	0.91139996	0.00022293243
