 	io	non	ho	niente	da	mangiare	</S>
a8	0.6100403	0.100337446	0.03244143	0.25334984	0.002604118	4.1152216e-06	0.0012227555
a31	0.05258665	0.79657274	0.15069921	6.6059605e-05	7.514839e-05	6.031231e-10	2.2200393e-07
a8	0.13605924	0.68284464	0.18105967	1.3609163e-05	2.2603692e-05	2.3793858e-09	2.331625e-07
a20	0.99561125	0.004370243	8.935726e-06	7.155852e-06	2.5227075e-06	3.932925e-10	2.3796163e-08
a31	0.9968008	0.0031634169	1.6348651e-05	8.889854e-06	1.0338939e-05	5.8567064e-08	1.4166697e-07
a14	0.9787692	0.018481223	0.0021798736	0.00017621121	0.00039312092	2.138355e-07	6.178746e-08
a31	0.976905	0.022983266	6.14247e-05	4.000387e-05	8.5357005e-06	1.4012759e-06	3.4997169e-07
a13	0.9718849	0.019776741	0.0037468106	0.0030879604	0.0014954953	7.4103586e-06	6.2217526e-07
a37	0.9827168	0.006488857	6.679201e-05	0.009827233	0.0008837908	1.6105581e-05	4.4843273e-07
a10	0.7890082	0.010557602	0.00017272713	0.19727626	0.002831882	0.00015046145	2.9509083e-06
a20	0.29715294	0.011914032	0.00047127495	0.68569285	0.0034967628	0.001244631	2.7375458e-05
a7	0.07318045	0.011561527	0.0008103428	0.90966994	0.0043800576	0.00037100728	2.6724434e-05
a18	0.12627974	0.044313267	0.009437885	0.7955387	0.019714555	0.0033956515	0.0013202538
a44	0.03201063	0.017586337	0.006432714	0.929446	0.013270934	0.0004608717	0.0007925192
</S>	0.030800823	0.0004047692	6.45895e-05	0.9656114	0.0026975747	0.00021350881	0.00020731475
