 	noo	abbiamo	deciso	che	oggi	avevamo	andare	alla	spiaggia	con	mio	fratello	però	lui	sapeva	che	faceva	freddo	e	non	è	venuto	ma	ma	lì	che	il	mare	non	mi	piace	quando	fa	freddo	</S>
a8	0.6019134	0.05407872	0.0123868445	0.32571837	0.004845406	0.0009107096	5.4253655e-05	5.2134985e-09	3.0364356e-06	4.4332955e-06	7.19504e-05	2.612952e-06	3.3109194e-07	1.6004766e-06	5.687814e-06	2.6251467e-07	1.1760767e-07	1.2357344e-07	8.030153e-07	4.226024e-07	5.783844e-08	3.184944e-08	2.2810053e-08	1.1105818e-08	1.4745913e-08	6.7617833e-07	7.2178665e-08	1.4350958e-08	3.5741596e-08	9.642242e-09	3.5481452e-08	1.6584588e-08	2.6444478e-12	1.1089211e-10	7.4367206e-09
a31	0.6831048	0.07650996	0.0010724919	0.19650322	0.042496074	1.5314952e-05	3.0955143e-05	1.05086805e-07	2.367288e-06	1.4677087e-06	0.00020358103	5.31917e-06	2.7692863e-07	2.470593e-06	3.7682774e-05	7.410359e-07	1.5063838e-08	6.744169e-08	4.684938e-06	2.0425942e-07	8.799113e-07	8.13089e-09	2.1088647e-07	4.4041276e-08	2.5858868e-10	3.7060415e-06	1.5918083e-06	1.3417152e-09	9.2821284e-07	4.201492e-07	1.365859e-07	2.1577016e-07	1.3054984e-11	2.3637583e-11	1.3002068e-09
a24	0.6501675	0.025257546	0.00013931551	0.31447724	0.00714166	8.56651e-05	1.2264799e-05	7.633641e-07	1.4889628e-05	2.8587143e-05	0.0015143922	3.6672784e-05	1.4032617e-05	2.5934942e-06	0.0010125975	1.2342375e-06	1.14055105e-07	2.7969763e-08	4.2753887e-05	2.2505524e-06	2.607468e-05	1.76565e-08	6.308012e-07	1.1797675e-07	5.6968325e-10	1.379284e-05	5.090368e-06	8.300068e-08	5.709378e-07	1.2632054e-06	7.299693e-08	2.3302482e-07	3.4071723e-12	1.414055e-12	8.7324896e-12
a37	0.91055983	0.0820846	0.00023836369	0.0066251773	0.0004721834	1.0404041e-07	2.1839733e-06	1.6883793e-10	7.1281042e-06	9.560692e-09	8.835603e-07	1.1874703e-06	3.0262072e-08	3.6497786e-07	3.5548749e-06	1.7832049e-07	1.3111233e-08	1.0376628e-08	3.5327216e-06	3.608558e-07	9.479164e-09	4.474566e-09	8.179561e-10	1.4616888e-10	1.00237475e-11	3.1009982e-08	6.5537286e-08	7.495621e-12	8.343343e-09	1.1972551e-08	5.2387495e-08	1.12580366e-07	3.383103e-14	1.0062595e-11	1.2779022e-10
a24	0.8954329	0.10331828	0.00013371423	0.00083307695	0.00023323912	3.4247117e-07	4.8944694e-06	3.162802e-10	7.4548307e-06	2.3374622e-09	8.3818946e-07	2.4473875e-06	6.247281e-08	1.4193479e-06	7.995982e-06	1.8974126e-06	9.063529e-08	1.3771762e-07	1.8307052e-05	2.3346433e-06	3.7066265e-08	4.9988113e-08	9.8183035e-09	1.3705216e-09	1.5624786e-10	6.5745866e-08	1.8542643e-07	6.3983337e-12	1.5817216e-08	5.6009526e-09	4.5367095e-08	8.718356e-08	6.760791e-14	4.926792e-10	1.7592869e-10
a37	0.96458924	0.023978831	8.049715e-06	0.004126927	0.0024214317	1.8867437e-05	0.00030130462	2.141785e-09	0.0016182701	8.0278613e-07	0.00030655952	0.00038015895	1.7284871e-06	1.8039493e-05	0.0003553739	5.1891668e-05	9.2320715e-06	2.3906775e-06	0.0016235823	0.00012789555	1.6999384e-07	3.2693895e-06	3.2313724e-07	1.1512784e-07	1.1660647e-08	1.4973803e-05	3.7417147e-05	9.4558e-10	8.67917e-07	8.006873e-07	3.8305632e-07	1.2109496e-06	4.055333e-13	7.005331e-09	2.3999974e-10
a31	0.90209454	0.0890961	2.1465072e-05	0.00023445748	0.0010404827	0.00012591251	0.00012980303	6.4251386e-09	0.00011698098	4.19401e-08	4.0842697e-05	0.00015257703	4.178074e-06	2.7161084e-05	0.00068691274	0.00028629843	2.2565808e-05	1.6801308e-05	0.0053950273	0.00048717536	1.0891894e-06	9.819612e-06	3.0081344e-06	5.8477684e-07	5.7877724e-08	2.3998543e-06	3.4364066e-06	9.15398e-11	4.878081e-08	8.1510025e-09	1.962546e-08	9.680077e-08	1.8336911e-13	4.4101487e-08	1.0279658e-10
a28	0.9537784	0.027618311	9.923141e-06	0.00095073204	0.006250508	0.0001541739	5.1659918e-05	1.6063663e-09	0.00025511533	9.858992e-09	4.3901444e-05	0.0002474125	1.6006419e-06	2.1261932e-05	0.00045043032	9.882829e-05	1.2424325e-05	4.3078658e-06	0.009676514	0.0003686564	2.48825e-07	3.692892e-06	3.4327206e-07	1.0565324e-07	2.052961e-08	6.9073513e-07	7.588962e-07	2.5497139e-11	3.734337e-09	2.7742237e-09	1.3221179e-08	1.6732464e-08	3.53301e-13	2.6128177e-08	1.072497e-11
a17	0.93042153	0.056801375	0.00021765636	0.0011865514	0.0020613177	2.8203796e-05	2.7761573e-06	9.06667e-10	7.54736e-07	2.0711e-08	3.0660585e-06	7.92893e-05	4.985773e-06	3.9800667e-05	0.00023211795	0.0005440153	2.981251e-05	6.392016e-05	0.00783452	0.0004045849	3.7088554e-08	4.15578e-05	1.389274e-06	2.6254176e-07	1.7892665e-07	1.245371e-07	2.3162105e-08	1.3976185e-11	3.2878103e-10	1.5463478e-10	1.3934374e-10	3.4273886e-09	1.0526832e-13	2.1557648e-08	9.188149e-10
a31	0.9154572	0.06175436	0.00038393898	0.0056238547	0.004690136	4.8843376e-05	4.9831124e-06	3.251745e-10	1.7423906e-06	9.691461e-08	9.354195e-06	0.00015933289	8.9604455e-06	3.4208522e-05	0.00032716565	0.00044019075	8.992414e-05	5.108881e-05	0.010062815	0.00073059066	2.695866e-08	0.00011912264	1.1575343e-06	2.717698e-07	2.9689065e-07	3.1518184e-07	3.7340683e-08	2.6219952e-11	4.0522533e-10	5.0692167e-10	1.5588658e-10	4.6523363e-09	6.87851e-14	1.3030539e-08	3.2455876e-09
