 	avete	fatto	già	le	verdure	</S>
a6	0.008956929	0.9896521	0.00080023636	0.0002213347	0.00010225149	0.00026710922
a46	0.0012250983	0.9982502	0.000316739	0.00019645794	9.646492e-06	1.8402402e-06
a21	0.0008138127	0.999037	0.00011083247	1.904184e-05	1.4502716e-05	4.786198e-06
a20	0.00056207756	0.99938774	3.8826984e-05	1.2391395e-06	7.685767e-06	2.3760945e-06
a24	0.021085547	0.9784509	0.00011686113	1.5621134e-05	0.0002797968	5.117105e-05
a31	0.005174299	0.994705	8.3586514e-05	4.8055917e-06	2.674119e-05	5.507978e-06
a14	0.0005073635	0.999446	2.197016e-05	5.0886274e-06	1.4294443e-05	5.3973345e-06
a41	0.12667143	0.84566176	0.022392437	0.000977768	0.004243522	5.2992928e-05
a37	0.004217355	0.98297775	0.012154058	0.00013675133	0.00048720173	2.6980684e-05
a31	0.009110801	0.93122375	0.05547352	0.00065162056	0.003380052	0.00016017852
a6	1.6458047e-05	0.9997178	0.00025410394	7.1589384e-06	2.8627248e-06	1.7228247e-06
a46	0.0036776348	0.84507513	0.00198508	0.003107325	0.14138682	0.0047679697
a31	0.001703623	0.7318354	0.00062732643	0.0048910244	0.24974443	0.011198155
a17	2.1956237e-06	0.9998939	1.6477406e-05	1.60057e-05	5.1683597e-05	1.9803194e-05
a20	0.017539594	0.68598425	0.0050008683	0.012811822	0.276131	0.0025325022
a31	0.0019654667	0.7918747	0.0014159007	0.008336088	0.18976557	0.006642262
a17	0.00012415566	0.97844815	0.00014326989	0.0019155703	0.008055874	0.011313028
a20	0.067940645	0.5346925	0.015349914	0.02729972	0.3472358	0.007481336
a31	0.012525258	0.4000397	0.0075699985	0.030411089	0.49766475	0.0517892
a20	0.00093182456	0.46428272	0.0007695963	0.019474335	0.10594431	0.40859723
a17	0.15343983	0.138453	0.028843636	0.048307132	0.5840592	0.046897206
a31	0.016372621	0.097552255	0.009516181	0.03558215	0.6970718	0.14390501
a23	0.0009510306	0.111385636	0.0008757762	0.017140368	0.09918708	0.7704601
a31	0.04227948	0.04567405	0.014920084	0.037821013	0.6900737	0.16923165
a8	0.0011585637	0.04961298	0.0013069757	0.01406743	0.07557195	0.8582821
a31	0.025526142	0.0143109225	0.011963964	0.031578075	0.695906	0.22071484
a28	0.0007793259	0.035127074	0.0010911741	0.0077612507	0.046491586	0.90874964
a21	0.16886808	0.0071354094	0.024082515	0.038257238	0.4926991	0.2689576
a31	0.03913646	0.006621999	0.015093687	0.044281404	0.7366101	0.15825632
</S>	0.0013783221	0.017628279	0.001866934	0.008564782	0.0450141	0.9255476
