 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a31	0.26856524	0.3968711	0.25124046	0.07359249	0.008369185	0.0013520537	1.9520532e-07	3.4027937e-06	5.338736e-07	5.3572994e-06
a41	0.015683591	0.9841282	0.00015571115	3.254096e-05	8.285548e-08	3.9605226e-09	1.05806995e-10	1.4700637e-10	1.5495615e-09	1.1227169e-10
a31	0.053147912	0.51941144	0.17574392	0.25164565	3.7919966e-05	1.2845083e-05	5.7897708e-08	1.7720484e-07	2.3865958e-08	2.6596636e-08
a20	0.115492314	0.7241639	0.05721521	0.10304158	7.7044424e-05	7.934122e-06	3.927381e-07	3.7969764e-07	1.0564603e-06	1.1829633e-07
a31	0.4566268	0.37164518	0.11750676	0.05421674	4.125627e-06	3.010529e-07	1.3834223e-09	3.7459706e-09	2.336804e-08	4.1178595e-08
a37	0.86451095	0.12003571	0.008327668	0.0071240035	1.4520211e-06	1.5107122e-07	2.7931085e-08	7.767122e-09	5.2848623e-08	8.8828775e-09
a16	0.5540756	0.04135049	0.3113992	0.093148924	2.2101904e-05	3.6294473e-06	1.31924205e-08	6.550548e-08	1.9168004e-08	1.4401965e-09
a35	0.028752053	0.007509788	0.946328	0.016697556	0.00055142096	0.0001556563	7.8061845e-08	4.931036e-07	4.8756915e-06	8.176958e-08
a24	0.021628277	0.040012754	0.9354561	0.0027531644	6.9628324e-05	2.9397499e-05	5.713743e-07	1.019026e-06	4.830659e-05	7.803045e-07
a31	0.3532884	0.4200332	0.22483961	0.0011129356	2.7148852e-05	9.316963e-06	4.723451e-07	4.003646e-06	0.00067732396	7.5472585e-06
a39	0.012468438	0.019497482	0.9580346	0.008423884	0.00078787655	0.00043794885	2.1899175e-06	1.8705838e-05	0.0002823548	4.6609366e-05
a31	0.4977401	0.43986908	0.0597858	0.00022664368	1.8634144e-05	5.0178046e-06	2.9234712e-07	3.1901967e-05	0.002315329	7.209387e-06
a20	0.016074434	0.066759996	0.8871549	0.027540049	0.0016127187	0.00038263822	4.272164e-06	3.3492222e-05	0.00040726634	3.0403658e-05
a31	0.65213805	0.2873119	0.048682768	0.0007062996	0.0001056193	1.6628685e-05	5.1136e-07	0.00024392761	0.010765307	2.8921837e-05
a3	0.02778904	0.17322809	0.54923767	0.24245186	0.00400286	0.0006125778	4.3683514e-05	0.00010805774	0.0021871075	0.00033901518
a20	0.69610053	0.12177702	0.05658453	0.014187475	0.0018663415	0.00028360702	1.0442846e-05	0.0038762253	0.10476238	0.00055148796
a31	0.44839904	0.11537308	0.08496643	0.05247295	0.0048879087	0.0009296667	2.1590467e-05	0.009528469	0.28158075	0.0018401188
a37	0.020042062	0.13561389	0.2364862	0.5784132	0.009432025	0.001905368	0.00013282945	0.00042883598	0.012062042	0.005483518
a31	0.52629554	0.06137959	0.038468838	0.053425808	0.0047807465	0.0011576227	0.00016031302	0.02021931	0.29162174	0.0024904767
a20	0.020152899	0.08645739	0.12575866	0.6039306	0.02425235	0.008657872	0.00020137931	0.0025942596	0.08873409	0.03926051
a28	0.37290478	0.040782973	0.02552486	0.053430326	0.0048700836	0.0016419729	0.00079145917	0.039153893	0.4559449	0.0049547832
a31	0.29520932	0.037590507	0.033419184	0.0940076	0.0075172624	0.002748438	0.00032906557	0.044753473	0.47791517	0.006509912
a20	0.015255262	0.053128924	0.09086528	0.4671279	0.03022692	0.011941743	0.00021606365	0.004368414	0.17685895	0.15001053
a31	0.28402355	0.031968072	0.018809665	0.029102098	0.00435527	0.0020843036	0.002290909	0.058311287	0.56171596	0.0073388694
a33	0.019802338	0.040181905	0.05656795	0.13812618	0.033101473	0.01978818	0.00036298455	0.013077267	0.4105048	0.26848695
</S>	0.05773211	0.010405777	0.008946701	0.0067342357	0.0037601606	0.0032361732	0.0025995348	0.08733082	0.8108651	0.008389361
