 	che	impara	una	cosa	che	studia	una	cosa	</S>
a31	0.9354493	0.06314677	3.914272e-05	0.00058621686	0.0005091615	2.0996795e-05	2.2816705e-07	3.4797843e-06	0.0002446791
a24	0.9916368	0.008078136	5.59173e-05	0.0002254269	1.6582924e-06	1.6414018e-06	5.1808784e-09	2.4042416e-07	1.095839e-07
a31	0.99164397	0.006414516	1.4071531e-05	0.0015286	6.0092574e-05	0.00012524606	1.0464879e-08	8.214883e-06	0.00020538895
a20	0.98723537	0.009133656	1.6641588e-05	0.0032898728	9.8692646e-05	0.000113064736	6.548432e-08	1.9733616e-05	9.28141e-05
a0	0.99681336	0.0031475106	5.6297176e-07	4.910535e-06	3.5247618e-07	3.3065655e-05	1.554391e-10	1.5305917e-08	2.0693614e-07
a31	0.9912704	0.008473385	3.615493e-07	7.153633e-07	7.086614e-07	0.00025442624	5.240989e-10	6.0603798e-09	1.0098057e-08
a20	0.9989637	0.00096545846	1.5414862e-05	7.811827e-06	9.151714e-06	3.8095615e-05	1.6371082e-07	1.2508086e-07	2.9247929e-08
a11	0.19199246	0.030680852	0.0018277011	0.0006565439	0.031997304	0.7407056	0.00016333228	0.0019691426	7.066921e-06
a20	0.7507046	0.04001556	0.013009769	0.0015033719	0.0041620224	0.18121271	0.00053199346	0.008838572	2.1430158e-05
a39	0.5613309	0.03784291	0.023106553	0.0025538374	0.004876123	0.3469244	0.0019102867	0.021261642	0.00019338001
a10	0.59910846	0.055376805	0.003970356	0.0024154296	0.0045870403	0.30942127	0.0005546379	0.023981504	0.00058454816
a31	0.8944908	0.051600914	0.0018997407	0.003191976	0.0044576605	0.02742859	0.000199686	0.016636685	9.3898394e-05
a20	0.42498443	0.012400484	0.0012514421	0.0017381861	0.022372466	0.5187479	0.00024429447	0.009016516	0.009244225
a31	0.79983544	0.11102804	0.00040162195	0.01766285	0.0051763067	0.047239754	0.00025865383	0.018245952	0.00015135566
a11	0.24724075	0.014221385	0.0017505244	0.0150549235	0.26630804	0.38851348	0.003464439	0.037868258	0.025578264
a20	0.28653768	0.2705531	0.0005188994	0.053163588	0.007900106	0.32944417	0.0030014545	0.046534568	0.0023463774
a39	0.20358193	0.20918411	0.0003730901	0.047547285	0.023324993	0.42733547	0.0026860973	0.07995682	0.006010199
a20	0.14885513	0.11694777	0.0005486383	0.05269108	0.028483536	0.4258673	0.0073975245	0.20641495	0.012794034
a31	0.11545502	0.092977166	0.0005984411	0.054529652	0.035086222	0.36857378	0.010870137	0.30062816	0.021281438
a46	0.013155175	0.0039787767	0.0047411458	0.035608854	0.23957244	0.023350028	0.04955771	0.20987748	0.42015845
a31	0.13681152	0.10667896	0.0019328747	0.039094865	0.02091161	0.1900248	0.0443833	0.45040357	0.009758442
</S>	0.007985455	0.0067408895	0.0027133434	0.022060748	0.13380297	0.032321636	0.03943709	0.2248287	0.53010917
