 	Anna	ora	sta	vicino	a	me	dormendo	</S>
a8	0.18363696	0.79506737	0.011212787	0.009942376	0.00011894308	1.7659291e-05	8.213539e-10	3.827994e-06
a31	0.019461911	0.9789868	0.0008877724	8.6290114e-05	0.00057711324	3.560713e-09	4.6063098e-11	1.2823306e-08
a8	0.088786356	0.9078724	0.0018322594	0.0006562086	0.0008521094	6.883765e-07	5.222934e-10	3.0801385e-08
a31	0.07620315	0.92222375	0.0013125222	0.00025435013	2.7978463e-06	3.3534122e-06	2.1491656e-10	2.3136004e-09
a17	0.27356264	0.72242457	0.0036565473	0.00030392053	2.9177902e-05	2.319431e-05	1.5163307e-08	1.0380469e-09
a18	0.74523395	0.25456008	0.0001882618	1.5905849e-05	5.17299e-07	1.2943104e-06	8.296049e-10	6.100054e-10
a31	0.87551916	0.12409378	0.0003435919	3.0058622e-05	3.1549826e-06	1.0365063e-05	9.620935e-10	1.0212057e-09
a17	0.8266067	0.1642659	0.0076260637	0.0008320036	0.0005890628	8.030028e-05	5.0984643e-09	7.1833767e-10
a30	0.8653096	0.12974657	0.0035013065	0.0008664937	8.0793674e-05	0.0004952478	3.8127843e-09	4.4518973e-08
a17	0.8471703	0.14085558	0.004753867	0.0008906269	0.00029043292	0.0060380306	1.1281412e-07	1.0489496e-06
a39	0.8707796	0.1231168	0.0025390103	0.0003207362	0.00032221238	0.0029161023	1.9192495e-07	5.4518887e-06
a17	0.8537987	0.14191672	0.0023261567	0.00017421643	0.00047769552	0.0012816455	5.2275044e-07	2.4302273e-05
a31	0.83940876	0.15550573	0.0033469454	0.00020444088	0.0008445932	0.00061854254	6.6547415e-07	7.035133e-05
a17	0.21210074	0.5004936	0.05543933	0.12192553	0.07689952	0.032035142	4.7149024e-05	0.0010590417
a20	0.7291589	0.18268651	0.07897617	0.002648041	0.0041427324	0.0007883684	2.3584448e-06	0.0015970574
a27	0.765691	0.15477867	0.054438386	0.0069920365	0.013719189	0.0012959983	5.2127043e-06	0.0030794695
a20	0.73948175	0.15264311	0.07186645	0.0079379305	0.016606579	0.0038620364	2.9266474e-05	0.0075728884
a31	0.7139151	0.207273	0.055053372	0.0061280443	0.011077508	0.0023275812	4.1771244e-05	0.0041836207
a18	0.059270896	0.55565304	0.014699074	0.29206643	0.04365084	0.028934825	0.0006584038	0.0050664963
a31	0.5948792	0.2626152	0.09241927	0.032872092	0.008753998	0.0042981263	0.00056148425	0.0036006875
a13	0.0067511145	0.04548078	0.0057585863	0.90264803	0.015742445	0.014627089	0.0002143986	0.00877763
a20	0.40963584	0.24574976	0.16704471	0.13698594	0.01159382	0.018332308	0.005456732	0.005200805
a31	0.438327	0.15483186	0.074832596	0.27310258	0.024714477	0.02441695	0.0034824344	0.0062920754
a28	0.0023529613	0.010975683	0.0030745585	0.9432639	0.009806484	0.010662048	0.00014838362	0.019716065
a31	0.38129827	0.13879354	0.102345124	0.2949259	0.010291137	0.035571374	0.029850982	0.0069236667
a8	0.005707337	0.006810195	0.0049634036	0.93152624	0.008361414	0.011094444	0.00014775524	0.031389367
a17	0.34036648	0.031005194	0.037954967	0.4700759	0.015194522	0.054275405	0.042717688	0.008409855
a8	0.092638545	0.017996948	0.022901127	0.76262695	0.023280099	0.053683124	0.010859455	0.016013687
a23	0.029173046	0.010518373	0.01400857	0.8290888	0.024067683	0.054435413	0.007132954	0.031575035
a8	0.021152264	0.009843717	0.012384371	0.8260461	0.023483953	0.05238971	0.006739728	0.0479602
a20	0.017148918	0.009680392	0.012040942	0.81910074	0.024526138	0.055900097	0.0075358553	0.054066837
a31	0.02828986	0.012062711	0.013495635	0.80313075	0.024424464	0.055370003	0.00850983	0.05471673
a39	0.014174098	0.055143807	0.009611459	0.68388355	0.020244159	0.03788009	0.0021809568	0.1768819
a18	0.21332987	0.02642	0.025847044	0.55178946	0.01765236	0.062216245	0.072326235	0.030418774
a37	0.07741477	0.019370034	0.021175567	0.64563245	0.031455994	0.09459699	0.06335377	0.04700049
a31	0.11324687	0.0188989	0.0212067	0.6568177	0.022227569	0.06987818	0.048088443	0.049635615
a8	0.047349658	0.1222502	0.023479491	0.3822857	0.032850552	0.060877703	0.008596869	0.32230973
a23	0.16535126	0.031332746	0.037055615	0.3459658	0.048171658	0.14770317	0.16544512	0.05897462
a37	0.037404303	0.015328138	0.02298002	0.5203015	0.046679955	0.13386083	0.07539286	0.14805235
a8	0.08282533	0.01337127	0.020241356	0.61929184	0.026300369	0.085679874	0.061407264	0.09088267
</S>	0.06829658	0.028934594	0.036484607	0.34243748	0.068806514	0.19533916	0.13795368	0.12174742
