 	non	mi	aspetti	che	non	vengo	</S>
a8	0.06592746	0.0165736	0.41153085	0.44779226	0.047514264	0.0038277728	0.00683385
a31	0.0010317741	0.045379445	0.9535064	7.342424e-05	8.243819e-06	6.2782832e-09	6.469089e-07
a24	0.0009243194	0.047403272	0.9512829	0.00023019388	0.00015903286	8.692298e-08	9.6759344e-08
a31	0.0011097566	0.03416651	0.9640741	0.00042319007	0.00021401566	2.1228657e-06	1.0418156e-05
a36	0.0010125167	0.00413451	0.9941116	0.0005260552	0.0002003407	4.5080137e-06	1.0386528e-05
a31	0.008923057	0.0021458787	0.98488706	0.0010667164	0.00033872962	0.0003272463	0.0023112884
a39	0.11362335	0.014825569	0.77613264	0.023057291	0.005019741	0.04475248	0.022589069
a8	0.040218826	0.0027150176	0.017786898	0.02400447	0.008287276	0.9020814	0.004906112
a31	0.05233236	0.04363653	0.26178086	0.2711067	0.017090144	0.33672395	0.017329434
a29	0.024537167	0.06338961	0.14878252	0.32076183	0.023446418	0.32410738	0.09497512
a31	0.025575088	0.102842025	0.04874037	0.04500724	0.02658279	0.61058027	0.14067231
a17	0.0014517803	0.009818643	0.019720944	0.02323868	0.009414892	0.11698137	0.8193737
</S>	0.006728078	0.028659184	0.004615307	0.016530367	0.014317469	0.44169685	0.48745266
