 	avete	cucinato	le	verdure	</S>
a31	0.75350565	0.004438848	0.20771956	0.029983073	0.0043528057
a46	0.034758225	0.22419687	0.7409161	0.00012889373	3.838751e-09
a20	0.9750727	0.002357584	0.020721678	0.0016704816	0.0001776343
a31	0.9786249	0.0003898747	0.016255604	0.00467108	5.852034e-05
a17	0.5090595	0.009194022	0.15969168	0.31995612	0.002098664
a31	0.53621966	0.003318924	0.017978039	0.42223588	0.020247474
a35	0.5663936	0.07126959	0.026493745	0.29809907	0.037744008
a31	0.00051065907	0.00031833476	0.0032497346	0.9679634	0.027957883
a46	0.0028808548	0.0003073613	0.022401024	0.8461919	0.12821895
a38	0.00016503775	1.0530265e-05	0.054498184	0.9421827	0.0031434766
a17	0.00017584352	3.2738848e-05	0.03544334	0.96265405	0.0016940803
</S>	9.958262e-05	2.4438472e-05	0.051627155	0.9472519	0.000996978
