 	tu	quante	bottiglie	hai	rotto	dieci	</S>
a21	0.8383836	0.003807169	0.15569177	7.644908e-06	0.0021020963	2.72945e-06	5.1338066e-06
a20	0.09719199	8.609092e-05	0.90095866	5.5176895e-07	0.0017626156	3.204115e-08	1.244817e-07
a35	0.4576684	0.00033652034	0.5347456	2.2696306e-06	0.0072407736	4.075109e-06	2.3109696e-06
a20	0.4994146	0.0010308843	0.48243806	1.8906376e-06	0.017110942	2.562188e-06	9.1740213e-07
a38	0.8925726	0.004421773	0.07619723	7.947813e-06	0.026683608	0.000107899665	8.815577e-06
a31	0.94151527	0.010457505	0.044631597	2.7077002e-05	0.0032556953	0.00010935472	3.6119059e-06
a18	0.25936666	0.0047432533	0.5105407	0.00025300292	0.22408786	0.0005468262	0.00046163244
a23	0.025069056	0.0058044475	0.9674855	0.00011536429	0.00084918755	0.00065229856	2.4155668e-05
a24	0.0060263765	0.00039462413	0.9898996	0.00012421569	0.0012752955	0.0018827794	0.00039707267
a37	0.0009966914	0.00065617444	0.98989105	9.803739e-05	0.0030211457	0.004015148	0.001321744
a20	0.002684772	0.002236623	0.85219175	0.000786491	0.028742872	0.08041307	0.032944437
a31	0.0027008634	0.003784224	0.6290908	0.0013171766	0.07128267	0.2215685	0.070255816
a20	9.039657e-06	2.8666734e-06	0.99981827	2.6001385e-06	5.4099342e-05	8.36546e-06	0.00010478004
a33	0.0025015061	0.012645091	0.18498318	0.002649797	0.22935823	0.55281895	0.015043236
a31	0.0007087617	0.007310521	0.4239857	0.00050846796	0.27942508	0.2590385	0.029023014
a20	0.0020588816	5.4148575e-05	0.83014405	0.0007193851	0.08201937	0.010196524	0.07480772
a31	0.0020146852	0.10382229	0.049755752	0.0013181516	0.053607505	0.76849467	0.020986997
a20	0.0035971298	0.0007913105	0.35327366	0.001285632	0.20640157	0.04912824	0.3855225
a31	0.0021895557	0.24610187	0.0064723855	0.0014282335	0.010702469	0.71538186	0.017723594
</S>	0.0027332057	0.0051855803	0.1719029	0.0008106909	0.0578759	0.06884518	0.6926465
