 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
a10	0.21895896	0.4988835	0.14052732	0.057344355	0.078437276	0.0058214576	2.7195776e-05	1.3040542e-12	2.3698585e-10	2.4036009e-09
a31	0.06728069	0.9301334	0.0024125362	0.00015532774	1.4021687e-05	1.0648023e-10	4.041883e-06	9.30256e-12	3.416436e-08	6.1230194e-09
a1	0.02571176	0.9738096	0.00045926234	1.9247576e-05	9.034175e-08	9.1395155e-12	4.1274777e-08	2.7442675e-13	2.8158614e-11	1.02543245e-13
a28	0.16368304	0.6590041	0.16083604	0.016338272	4.7355683e-05	2.4484746e-07	9.099052e-05	9.673071e-14	1.5975004e-11	1.3398265e-12
a24	0.10344319	0.03304362	0.6920477	0.16811231	0.002608802	0.00032658185	0.000417798	3.0373103e-11	1.0790081e-09	7.4966956e-11
a31	0.055782225	0.15614825	0.7077949	0.08005744	0.00019352073	2.7446654e-07	2.3361928e-05	3.3543776e-13	2.1062358e-12	6.47568e-13
a18	0.70938843	0.17778209	0.10548233	0.0071847667	0.00015719312	2.6527047e-07	4.8699803e-06	1.2260514e-09	4.4243081e-10	2.033289e-12
a24	0.2106172	0.037304766	0.74034405	0.0072718514	0.0015876148	0.0027883658	8.61153e-05	6.5281305e-09	1.8305068e-08	5.1569093e-10
a13	0.40567008	0.05076749	0.5300851	0.0044855746	0.0053498335	0.0035995506	4.23526e-05	4.8409693e-10	3.7325186e-08	4.2916268e-10
a18	0.41335574	0.19239856	0.38090593	0.0020266168	0.00799413	0.0032737148	4.4529203e-05	5.933606e-09	8.056655e-07	5.6694835e-09
a31	0.38663018	0.41604236	0.19088359	0.00064266945	0.0035671475	0.0021661094	6.179298e-05	1.0185569e-08	6.1704263e-06	2.6486056e-08
a24	0.006471124	0.01331305	0.82742554	0.027940609	0.1236424	0.001070031	0.00013705497	3.6181007e-08	2.0230246e-07	5.038163e-09
a11	0.47689494	0.44435835	0.06456577	0.00037290493	0.002231163	0.010793836	0.00065700815	5.8655933e-09	0.00012592266	2.0383015e-07
a31	0.44450578	0.48252904	0.059883825	0.00042868298	0.0016803837	0.008574106	0.0016775737	2.8161143e-08	0.0007194788	1.0046557e-06
a39	0.04225086	0.122228704	0.48782498	0.06330707	0.2417501	0.04139544	0.0012233552	5.235544e-07	1.7750044e-05	1.2433877e-06
a20	0.61826235	0.2438768	0.055300225	0.0015984933	0.0019850815	0.06711907	0.0093390355	5.2120873e-07	0.002511569	6.747056e-06
a31	0.6310546	0.2165699	0.05449525	0.0037713735	0.0040288703	0.06069953	0.020831605	8.038853e-07	0.008518981	2.9039069e-05
a17	0.037930965	0.14595176	0.26435712	0.36541378	0.10150398	0.07093807	0.01306157	1.0557631e-05	0.0005830762	0.0002491215
a20	0.5485924	0.11132933	0.045001585	0.012185129	0.0031188917	0.22794572	0.032513704	1.807584e-05	0.019136362	0.00015880405
a31	0.4899358	0.10194086	0.049267933	0.024708021	0.007583853	0.20967858	0.069240265	1.6581593e-05	0.04716726	0.00046079772
a24	0.01926335	0.08279065	0.12397877	0.6255666	0.05284754	0.06308239	0.02356839	3.792426e-05	0.0043094764	0.00455491
a20	0.41120258	0.07836152	0.039774373	0.019663846	0.0026618773	0.3728663	0.041393332	9.2460585e-05	0.033440366	0.00054342364
a8	0.45499068	0.07991746	0.03740298	0.029645106	0.0045276843	0.28097513	0.056212068	8.181189e-05	0.055292785	0.0009543319
a20	0.1385432	0.057323143	0.03719201	0.12640923	0.014589344	0.14060502	0.097571254	0.00023373724	0.37941274	0.008120231
a31	0.14662874	0.046468914	0.04068717	0.09801302	0.013199405	0.26329467	0.13693629	9.164829e-05	0.24150842	0.013171678
a24	0.03906263	0.2271349	0.15075196	0.48287022	0.033737514	0.023114374	0.015574699	0.00013763158	0.008393776	0.019222213
a37	0.41685367	0.07072378	0.02938743	0.042321082	0.0041509266	0.25350162	0.054859504	0.0005433938	0.12367756	0.003981015
a46	0.3752524	0.06919772	0.029131731	0.04963155	0.0051977145	0.2379095	0.06285814	0.0005856671	0.1644268	0.0058087474
a31	0.23461843	0.056058735	0.025558816	0.0623806	0.0077060726	0.16052206	0.07349516	0.0010338249	0.36598137	0.012644992
a28	0.06890564	0.23695047	0.12216607	0.3085887	0.043163247	0.03424979	0.022381011	0.00026275855	0.04147803	0.12185423
a24	0.33468673	0.06474414	0.02284071	0.027522977	0.0042702416	0.2012356	0.058261033	0.004495956	0.27113944	0.010803108
a31	0.25977638	0.053798355	0.022089604	0.033826422	0.0053793765	0.19857584	0.070406385	0.0024117464	0.3320427	0.021693155
a17	0.05571297	0.13088748	0.08116431	0.21501163	0.0458794	0.049456775	0.02827934	0.0002777302	0.09362505	0.2997053
a31	0.24475075	0.051089916	0.018720709	0.0122796	0.0050383513	0.16242288	0.06708026	0.011840865	0.4118839	0.01489272
a46	0.0427929	0.07590972	0.051269613	0.06706661	0.03455422	0.0387353	0.031812083	0.0004921183	0.1444759	0.51289153
a8	0.20987388	0.04373303	0.016117677	0.006655291	0.0043436266	0.14731519	0.061385456	0.015403108	0.4678449	0.027327787
a31	0.017949685	0.009618684	0.007696987	0.0049856505	0.0061732475	0.050766896	0.05612415	0.006080897	0.79668874	0.04391506
a8	0.018065708	0.04073644	0.033745877	0.03722664	0.022560436	0.025506318	0.0273161	0.00024816504	0.0997756	0.6948186
</S>	0.03158428	0.010692352	0.0070098625	0.0034622003	0.004712451	0.05095299	0.046501927	0.008106705	0.7520062	0.08497111
