 	questa	canzone	è	scritta	da	un	poeta	nostro	</S>
a31	0.24483201	0.7536482	0.0014063716	4.6016583e-05	4.2774853e-05	2.4586781e-05	2.9571106e-08	1.0647213e-08	3.1601303e-08
a24	0.0114258295	0.9849089	0.0026146313	0.0010429714	7.5826138e-06	9.445219e-09	1.8416728e-09	7.927398e-08	1.0351356e-10
a31	0.517261	0.47433698	0.0015775156	0.0042545623	0.002539797	2.6511834e-05	2.905244e-06	6.0593493e-07	5.1166314e-08
a20	0.60914683	0.38846546	0.0003339312	0.0006874772	0.0013601789	5.2877904e-06	7.6734545e-07	5.04782e-08	3.8850065e-09
a0	0.9984036	0.0014879289	4.5570956e-05	2.1221931e-05	4.1583586e-05	1.4851962e-07	3.4469444e-08	4.301145e-09	6.0643664e-11
a13	0.99973065	0.00022164703	2.33649e-05	3.224779e-06	1.967428e-05	1.4075849e-06	3.582809e-08	1.5385623e-08	7.118409e-11
a31	0.9994093	0.0002391564	9.024691e-05	4.8845188e-05	7.753971e-05	0.00012909435	1.8443442e-06	3.967113e-06	5.1469634e-08
a24	0.99501956	0.0011781997	0.00050911267	0.0008520062	0.0012294645	0.0011765437	4.5113266e-06	2.9499126e-05	1.0454728e-06
a31	0.99323857	0.0005063304	0.0004984931	0.0025659294	0.0022894768	0.0003656831	1.3711403e-05	0.0005192153	2.6180003e-06
a37	0.9889691	0.0030628461	0.0009030318	0.0011032125	0.0031862613	0.0015849586	5.5789023e-06	0.001169908	1.5158146e-05
a31	0.07307157	4.0478888e-05	0.00047929224	0.63112944	0.012761403	0.0027500456	0.0023447636	0.2767651	0.0006578743
a20	0.83064556	0.008385139	0.0027652413	0.0045693717	0.025739083	0.005849791	0.0001816438	0.11805746	0.0038067133
a31	0.003654831	4.6685363e-06	0.00013541317	0.48337772	0.004389896	0.0011990321	0.003483125	0.5028263	0.0009290052
a39	0.20095849	0.01763262	0.004369127	0.010008025	0.059375856	0.012024322	0.00093974697	0.63205487	0.06263696
a31	0.0033692329	2.9370467e-05	0.0008062326	0.4317505	0.0018553637	0.0008453098	0.0042670574	0.5558032	0.0012737567
a20	0.026117772	0.014000984	0.0025400387	0.008598521	0.04198419	0.013765844	0.001399505	0.7080402	0.18355297
a31	0.009947499	0.00021187558	0.003878537	0.482079	0.0040804525	0.0021344216	0.007931163	0.48834667	0.0013904651
a20	0.018251652	0.01807566	0.0033892556	0.009131768	0.03289062	0.014623939	0.0014657734	0.55788386	0.3442875
a39	0.01625302	0.0010280986	0.017241033	0.46019098	0.005097883	0.0040561506	0.0180891	0.47615573	0.0018880419
a31	0.0028493153	0.00042115792	0.0036174315	0.16989735	0.0017989748	0.0018338618	0.006321277	0.7988017	0.014458967
a46	0.0030151203	0.0034069903	0.00084352645	0.0057506366	0.039765313	0.017029705	0.0019160629	0.5731141	0.35515857
a31	0.01202447	0.0034063219	0.0429412	0.2427758	0.0030092294	0.0047916826	0.038577434	0.6458733	0.006600588
a18	0.0017234121	0.004038758	0.0008836703	0.00778875	0.021927806	0.015336234	0.0022277292	0.4694595	0.47661418
a31	0.015153667	0.008072703	0.08230193	0.19942775	0.004546716	0.008321552	0.065034516	0.6119956	0.0051455633
a8	0.0014049696	0.0037624328	0.00079314795	0.0065606916	0.018442096	0.013388956	0.0017746511	0.35444197	0.5994311
</S>	0.008431667	0.00973825	0.053478047	0.08534975	0.0041827247	0.008942858	0.09526876	0.7286958	0.005912227
