 	il	lupo	non	cammina	mai	nemmeno	con	la	volpe	</S>
a39	0.19480617	0.7624407	0.04222319	0.0002281974	1.9799434e-06	2.5062768e-08	1.7220149e-08	3.0414553e-06	2.0829796e-07	0.00029656797
a3	0.0072495677	0.9182156	0.07453291	6.577986e-07	1.2701437e-06	4.7981736e-08	1.8266249e-09	2.6429083e-08	4.2332465e-10	4.3109683e-08
a39	0.0048566614	0.9516452	0.04349784	1.058267e-07	1.2493477e-07	6.628794e-09	1.0570778e-09	4.1828358e-08	1.0824532e-09	4.2653756e-08
a3	0.0043260045	0.9647951	0.030878697	1.3952158e-08	1.814239e-08	7.486103e-10	1.8421045e-10	2.8136224e-08	3.0885199e-09	1.3349572e-07
a10	0.001722544	0.9870597	0.011217385	1.6022557e-09	2.3294813e-09	7.119218e-11	2.4152626e-11	1.5317122e-08	1.1308234e-08	3.695766e-07
a38	0.00904447	0.97835565	0.012598969	2.9640967e-10	2.242011e-09	8.6545895e-11	4.321171e-12	1.1616707e-08	1.2350522e-07	8.349146e-07
a37	0.034490455	0.95995027	0.005558421	4.5068455e-10	8.0758955e-10	3.0235304e-11	7.3608795e-13	1.4322316e-09	1.0595266e-07	6.766568e-07
a24	0.046652265	0.94990736	0.0034400015	1.9152258e-09	2.9202651e-09	1.0663513e-10	2.275781e-12	1.2664376e-09	8.073625e-08	3.0086372e-07
a31	0.03228062	0.965716	0.0020027442	1.0477408e-08	9.190718e-09	5.159586e-10	1.4327153e-11	2.267537e-09	1.3730663e-07	4.669794e-07
a3	0.01068149	0.9835442	0.0057687825	4.7328197e-07	3.053486e-07	3.3406702e-09	8.2281286e-11	1.9504365e-09	4.445169e-09	4.7444405e-06
a20	0.0147549715	0.98366666	0.0015674854	3.777452e-06	3.5965536e-07	9.003387e-08	3.3663148e-09	3.5383078e-08	4.6095033e-07	6.073944e-06
a31	0.01948122	0.979087	0.0014178006	2.909547e-06	2.863918e-07	9.9683774e-08	1.7959171e-09	1.087019e-08	3.9506392e-07	1.0261138e-05
a11	0.00020636483	0.9968195	0.0029694198	5.885285e-07	1.0213987e-06	2.2714887e-07	9.266052e-09	3.9719383e-09	9.062338e-09	2.8501765e-06
a7	0.044913948	0.949073	0.0059667155	2.7530265e-05	6.261197e-07	4.8350554e-08	1.4237836e-09	5.035423e-09	3.8681588e-08	1.8174213e-05
a31	0.056861266	0.93653125	0.006336833	0.00017111504	1.9050942e-06	1.4505783e-07	9.899855e-09	1.946307e-08	1.5858359e-07	9.728887e-05
a24	0.00251682	0.995858	0.0015662122	2.129175e-05	1.30289345e-05	1.8699315e-06	1.7565651e-07	4.419482e-08	1.1035469e-06	2.1365891e-05
a46	0.62211376	0.30654746	0.025516612	0.04352186	0.00010754	2.8621103e-06	9.634391e-07	4.925139e-06	1.1815707e-05	0.0021722321
a39	0.63890225	0.24976742	0.01796803	0.08945069	0.0002563278	5.4768334e-06	2.5964825e-06	1.2055384e-05	4.286969e-05	0.003592211
a31	0.630947	0.21944442	0.016663522	0.12681831	0.00048448614	9.7399225e-06	4.42054e-06	3.1913172e-05	0.0001077976	0.0054884423
a14	0.040959895	0.9130528	0.011722231	0.023229748	0.0021795114	9.0233785e-05	1.8691677e-05	2.8302105e-05	0.00031801485	0.008400549
a38	0.41847727	0.011474541	0.005829946	0.5600881	0.0003597157	1.4746217e-05	1.3791508e-05	0.00021916354	0.0006076194	0.0029150909
a31	0.40995082	0.014153645	0.0044651073	0.56635344	0.0006553816	1.7937438e-05	1.7044547e-05	0.00033763994	0.0006783183	0.003370623
a37	0.094204485	0.47484124	0.022892868	0.3019314	0.009009287	0.0002536899	9.918641e-05	0.00028736223	0.0015142182	0.094966255
a20	0.2201977	0.0022653046	0.0024870632	0.7660409	0.00030368957	3.6833993e-05	4.9223756e-05	0.00147079	0.0042498205	0.0028986041
a39	0.24910112	0.0045267073	0.0026326056	0.7330669	0.0006286698	3.6790432e-05	3.9785064e-05	0.0017810722	0.0028802222	0.0053061047
a20	0.23866484	0.009034138	0.004069128	0.7229737	0.0014331782	6.148942e-05	6.104769e-05	0.003122195	0.0050758324	0.015504401
a35	0.23430042	0.006921103	0.0032008917	0.7300668	0.0011119863	4.307948e-05	4.8827693e-05	0.0021382484	0.0038769224	0.018291755
a20	0.25146204	0.02388002	0.010527875	0.6076147	0.004936712	0.00029965054	0.00022119362	0.017555172	0.026830344	0.056672305
a31	0.2253992	0.007994235	0.0043322206	0.70642865	0.001926289	0.00010026137	9.9952995e-05	0.006029085	0.00954783	0.03814236
a24	0.06632483	0.41987723	0.03245864	0.057257865	0.009855562	0.00030328412	7.7035686e-05	0.0006918305	0.0030337225	0.4101199
a31	0.2932731	0.0036034624	0.0038808633	0.6118209	0.0011813062	0.00033692984	0.00040187358	0.01998449	0.04961435	0.015902786
a8	0.065107554	0.14222357	0.028769718	0.08751775	0.013059292	0.0003684489	0.0001032997	0.0017614381	0.0036651948	0.6574238
