 	mi	si	gonfiò	il	dito	</S>
a41	0.9600071	0.01699586	0.0004469847	0.014560397	0.003936402	0.0040532197
a20	0.972742	0.02116274	0.0014673271	0.0016810951	0.0012808108	0.0016659445
a39	0.8576196	0.016659847	0.0005299325	0.0027573737	0.07069781	0.05173553
a31	0.51864856	0.0077700145	0.0001240828	0.0038168377	0.28022698	0.18941356
a37	0.7793253	0.009425705	0.0023461182	0.014433182	0.09704509	0.09742454
a21	0.23217382	0.0030467676	0.00012934321	0.008224089	0.6498764	0.106549636
a38	0.17302597	0.0063276887	0.000110997804	0.0052263136	0.79878837	0.016520662
a18	0.02493748	0.0039209663	0.00012610773	0.0020900953	0.9647941	0.004131301
a46	0.029134743	0.004079115	0.0004745391	0.0031459604	0.9551132	0.008052545
a31	0.033480074	0.0023709217	0.00066453574	0.01171164	0.94357073	0.008202083
a20	0.106920585	0.003501429	0.0006563608	0.005220167	0.49308938	0.39061207
a46	0.15326953	0.0044220937	0.0024691653	0.12175427	0.7173541	0.00073078024
a31	0.037550863	0.0007223381	0.0008651763	0.18752562	0.77033055	0.0030054327
a8	0.012224421	0.00082022365	0.0019669735	0.08998521	0.5212911	0.37371212
a31	0.053784125	0.0015694693	0.002688624	0.34309113	0.5908554	0.008011186
</S>	0.0023128032	0.00052461046	0.0017220371	0.112873346	0.43904474	0.44352245
