 	ha	potuto	entrare	dalla	finestra	</S>
a46	0.97392046	0.005496299	0.01478266	0.0036043823	0.0013620522	0.00083403307
a31	0.9732606	0.0100497855	0.012648727	8.4941195e-05	0.003370558	0.0005854069
a8	0.36467978	0.6061383	0.026968597	0.00043266168	0.0017113684	6.9325164e-05
a31	0.9983912	0.001400239	6.761401e-05	8.844728e-06	0.00012034032	1.1731617e-05
a15	0.98784965	0.010454289	0.00024684833	0.00013558769	0.0012967477	1.6855078e-05
a13	0.99849	0.0011584923	5.798134e-06	1.6287413e-06	0.00031846872	2.5434976e-05
a24	0.9989992	0.00042214865	4.9810074e-05	2.311887e-06	0.00051739014	9.206524e-06
a31	0.9973266	0.00015844606	0.0010199522	2.0472311e-05	0.0014491923	2.5343488e-05
a18	0.44944796	0.004137619	0.44824457	0.0047468944	0.079116404	0.014306448
a31	0.3790513	0.0013326639	0.013291316	0.01309142	0.58976597	0.0034672602
a20	0.04495953	0.0001331002	0.57690275	0.010127367	0.30071598	0.06716132
a11	0.010115038	0.0010206053	0.3137796	0.036930986	0.6254605	0.012693295
a8	0.017273365	0.00064625917	0.22520478	0.015306652	0.7279533	0.013615608
a31	0.0024994258	4.2163978e-05	0.112638414	0.010429631	0.8482583	0.026132006
a8	0.056659967	0.00032792927	0.059385534	0.03281996	0.5417172	0.30908942
a31	0.0011631642	0.00015491323	0.18502402	0.017065974	0.7350912	0.061500724
</S>	0.010369579	0.0002407105	0.050169624	0.020696532	0.35885075	0.5596728
