 	il	muro	vuole	uno	specchio	</S>
a23	0.95869684	0.024479745	4.8785707e-05	0.016223673	0.0004508798	0.00010007227
a20	0.9061382	0.09284298	5.368066e-05	0.0008466285	3.967063e-05	7.890132e-05
a31	0.9787223	0.020023312	1.3786638e-05	0.00069000776	0.00031931617	0.00023141853
a24	0.98953444	0.00892591	0.00042534794	0.000941824	0.00013524853	3.7192567e-05
a31	0.98511434	0.011931092	2.3656565e-05	0.00096856407	0.0006899038	0.0012724452
a13	0.9923028	0.0043527344	0.00016583665	0.0019555201	0.0006728672	0.00055032084
a39	0.96549004	0.023467997	1.4571506e-05	0.0014815076	0.009359862	0.00018604023
a20	0.6725977	0.22313759	0.00013194517	0.0042256396	0.09934526	0.0005617192
a31	0.102511555	0.33765933	0.001989986	0.014250565	0.53151846	0.012070095
a24	0.16001737	0.6216236	0.0024707841	0.0024821796	0.020789843	0.19261636
a8	0.08318681	0.014037541	0.0028955715	0.011169424	0.86470455	0.024006106
a31	0.02674038	0.0022807033	0.0009821478	0.024416778	0.8722509	0.073329076
a20	0.011819201	0.00080986624	0.0013461782	0.16533755	0.42479104	0.39589614
a31	0.03536025	0.006078526	0.0017821698	0.024524042	0.8935835	0.03867149
a29	0.0026648173	0.0005838038	0.0007836664	0.4128244	0.35757208	0.22557123
a31	0.01678703	0.009940381	0.0018941431	0.1035372	0.83389527	0.033946
a8	0.00096917344	0.00042431284	0.00021703982	0.26115927	0.21621627	0.52101386
a20	0.008485035	0.013913578	0.0028373778	0.14571261	0.782465	0.04658641
</S>	0.0016386311	0.0011142654	0.00022035152	0.14673643	0.7875195	0.06277087
