 	che	sapeva	che	non	può	fare	il	bagno	</S>
a31	0.44616592	0.16156054	0.046961278	0.0033048014	4.0969782e-05	0.0013658288	0.018147087	0.15849537	0.16395825
a20	0.03375525	0.9403015	0.0001784096	2.8062667e-07	1.578742e-07	0.02385537	0.0013931459	0.0005157596	1.159825e-07
a28	0.9237441	0.04130295	0.013889694	0.0014247407	2.4856306e-05	0.00012443558	0.0039742584	0.015304439	0.00021052777
a31	0.9412331	0.012091101	0.0030050038	0.0007484784	6.80747e-06	0.00010310621	0.015838074	0.026721055	0.00025329256
a39	0.777951	0.03305536	0.0037532528	0.00091015326	9.163534e-06	0.0003998103	0.13518637	0.04786437	0.00087058224
a24	0.9979231	0.0004503771	0.00011649412	1.4407008e-05	6.789043e-07	8.83988e-08	8.7558816e-05	0.0009862564	0.00042112925
a31	0.9865991	0.0001376228	9.545416e-05	1.7909444e-05	7.2598925e-07	1.5864633e-07	1.0733309e-05	0.0067172754	0.0064210244
a17	0.94140697	0.007590157	0.0030431834	0.00032100748	2.0644788e-07	2.725549e-05	5.6145283e-05	0.010966421	0.036588594
a31	0.8191335	0.051656485	0.051022936	0.001179384	0.00110826	4.6547375e-05	0.00086503295	0.07189399	0.0030937928
a39	0.6191728	0.04397637	0.04367711	0.0014759985	9.719871e-05	0.00045276713	0.001066233	0.1709604	0.11912098
a41	0.8210617	0.03573517	0.043076262	0.004112502	0.00017103484	0.00076015416	0.010249435	0.07318782	0.011646024
a31	0.4686005	0.025269123	0.01730249	0.00087142223	6.0153197e-05	0.0021454573	0.029559081	0.44425964	0.011932099
a33	0.032575972	0.007358159	0.039516296	0.0024502845	0.0009741503	0.0017955838	0.0047919964	0.21786717	0.69267035
a31	0.038263824	0.0075921607	0.003120345	0.00060508534	1.9721845e-05	0.008746518	0.10911862	0.7524882	0.08004559
</S>	0.007334036	0.002741279	0.01910478	0.0028423085	0.00058025046	0.004887893	0.011171685	0.07666622	0.8746715
