 	mio	fratello	non	mi	ha	mai	scritto	una	lettera	</S>
a23	0.448442	0.46784934	0.0824331	0.00093815714	0.00032596994	8.258409e-06	1.7902042e-10	6.28221e-10	9.60458e-07	2.2084246e-06
a31	0.06857196	0.5080753	0.35496724	0.06834012	4.5016448e-05	3.373538e-07	9.101248e-13	1.09314745e-13	4.9027626e-10	4.2910404e-09
a28	0.12904927	0.41230857	0.43753216	0.02109899	1.07449505e-05	1.4678596e-07	2.0761216e-10	1.8871953e-11	5.4502166e-08	3.979474e-10
a31	0.24703857	0.7170474	0.035764273	0.00014709462	2.5621673e-06	4.388101e-08	1.3437687e-12	1.7006204e-13	1.6493477e-10	9.550924e-10
a29	0.223528	0.73930156	0.037081618	8.2872015e-05	5.820821e-06	1.6477004e-07	1.7643779e-09	9.2837384e-11	1.9950937e-08	5.4477817e-10
a39	0.4772634	0.520266	0.002462232	8.255357e-06	1.3919924e-07	8.062632e-09	1.281958e-12	1.2181998e-13	4.1755727e-11	6.543812e-11
a31	0.89751375	0.10233773	0.00014224184	5.991358e-06	2.115993e-07	5.6575708e-08	3.8224802e-11	4.2922966e-12	7.8679463e-10	5.860535e-11
a39	0.9792675	0.020058159	0.00044598876	0.0002144243	1.09599705e-05	2.3961743e-06	9.5322035e-09	1.3662275e-08	5.117196e-07	1.8486563e-09
a41	0.89172226	0.100368135	0.005891715	0.0018323099	0.00012427807	2.5558309e-05	1.1935639e-07	2.3836232e-07	3.514358e-05	9.550341e-08
a10	0.89843756	0.09414173	0.0054740133	0.0018603696	3.328914e-05	3.8371677e-06	1.3703297e-08	1.8198632e-07	4.8950114e-05	1.252391e-07
a31	0.8205724	0.16098864	0.014828302	0.0033732518	3.395135e-05	5.233341e-06	1.0142058e-07	1.3089281e-06	0.00019664166	1.815201e-07
a18	0.8487237	0.07641931	0.010851491	0.055857863	0.0016835367	0.00013693009	2.3756302e-06	2.8301054e-05	0.006233252	6.32391e-05
a31	0.60338926	0.30804357	0.037299607	0.023581685	0.00032373157	6.63451e-05	9.2328484e-08	3.3584307e-05	0.027199725	6.235494e-05
a3	0.28417888	0.26453498	0.05859186	0.19550803	0.0086283665	0.0003180794	1.7233524e-05	0.00013203041	0.18623546	0.001855062
a18	0.24688666	0.24135758	0.029198017	0.02386591	0.0005027846	0.00019436349	9.054935e-07	0.0002609166	0.45664495	0.0010878837
a31	0.40062156	0.21621612	0.0157177	0.011215631	0.00021728665	5.364749e-05	5.713633e-07	7.7828e-05	0.3554946	0.00038500273
a23	0.12801474	0.3540538	0.115500234	0.16239782	0.023518236	0.0014651173	0.00024594867	0.0007057338	0.20648682	0.0076116105
</S>	0.12341128	0.08820824	0.00812354	0.0030217445	0.00024700363	0.00023188048	8.075082e-06	0.000679046	0.77443767	0.0016315912
