 	le	melanzane	vogliono	ee	girate	</S>
a31	0.5226669	0.039798364	0.018069386	0.1578619	0.24402796	0.017575491
a20	0.0057198755	0.59922063	0.20478673	0.0010808249	0.1891454	4.6411344e-05
a18	0.0010680088	2.1234393e-05	3.590852e-05	0.008037304	0.9811964	0.009641183
a20	0.0016481046	5.234507e-06	2.2428034e-05	0.002505077	0.99363774	0.0021813943
a38	0.0005437671	4.1180706e-07	3.7861957e-06	0.0031918974	0.9953181	0.0009420261
a17	0.0009853711	8.214021e-07	4.173545e-06	0.010296696	0.9825649	0.006147942
a31	0.17375025	6.039525e-05	0.0035752764	0.06549878	0.73903596	0.018079327
a20	0.0013782665	9.88762e-07	0.000118496646	0.38854682	0.5905977	0.01935774
a41	0.029681168	0.0011074706	0.13625473	0.04256826	0.7826855	0.007702884
a29	0.074136436	0.00660332	0.20340417	0.060120538	0.60629785	0.04943765
a11	0.015976587	0.006187188	0.2995219	0.08423757	0.43026248	0.16381429
a31	0.0074809706	0.0067677554	0.53829896	0.05036127	0.23273173	0.16435933
a8	0.0011588415	0.00012645435	0.06756254	0.19831882	0.22273676	0.51009655
a31	0.005712588	0.010750872	0.4395778	0.19186424	0.33988792	0.012206587
a1	0.00110854	0.00030030237	0.024373513	0.46236944	0.2325219	0.27932635
a31	0.0016989915	0.0037169599	0.63943344	0.10925779	0.21961291	0.026279824
a3	0.00070565793	0.0006038518	0.03114324	0.5816767	0.087199055	0.29867148
a31	0.0026723214	0.010324341	0.30200386	0.31719854	0.3456421	0.022158919
a8	0.0006488813	0.00066945475	0.018283576	0.503292	0.059869036	0.41723698
a23	0.0012911189	0.01762168	0.15718544	0.634352	0.1597744	0.029775307
a31	7.353321e-05	0.0007019576	0.048326764	0.7011638	0.1794263	0.07030759
a46	0.0002963388	0.0003672129	0.009946234	0.36544994	0.04396024	0.57998
a37	0.0016584962	0.018992813	0.055316303	0.6980573	0.18517768	0.04079733
a46	0.001283934	0.015517754	0.045864552	0.7263757	0.17094608	0.040011976
a24	0.001526205	0.022729991	0.06328633	0.6894728	0.15599385	0.066990845
a31	0.0013470104	0.01707219	0.040355667	0.72996837	0.15731697	0.05393977
a46	0.00044724607	0.0007736494	0.016604273	0.114461154	0.028151345	0.83956236
a31	0.0148790395	0.25284007	0.08294827	0.45696968	0.12548284	0.06688009
a8	0.00059182936	0.0010623618	0.019059982	0.04432441	0.025804022	0.9091574
a24	0.01160256	0.18206945	0.12792361	0.22961912	0.22566804	0.22311722
a8	0.0018959275	0.030815661	0.051627588	0.6596512	0.1404433	0.115566276
a31	0.004110593	0.058955558	0.12645064	0.24993357	0.26387322	0.2966764
</S>	0.00023305432	0.00041919222	0.012696648	0.028356636	0.021305572	0.93698895
