 	se	vieni	alle	sette	io	sto	cucinando	</S>
a31	0.101540565	0.8972524	6.474472e-05	1.4266136e-05	0.0010105715	7.581225e-10	8.731432e-06	0.00010879005
a21	0.011824161	0.97791183	0.0059952075	0.00039772535	0.0037709589	4.809973e-11	0.0001000562	9.5483745e-09
a31	0.0014734477	0.99820626	2.3403668e-06	9.5788074e-08	0.0003178091	1.4026338e-11	6.7418826e-09	2.5994318e-08
a21	0.0012645922	0.9981806	7.889629e-06	2.3435855e-06	0.0005441688	1.8126271e-10	3.545378e-07	1.8885208e-08
a31	0.010120585	0.9898113	5.113372e-06	7.95386e-08	6.288827e-05	1.7799063e-11	7.1883e-09	2.3034127e-08
a13	0.009568815	0.99030906	6.051071e-06	2.3397325e-07	0.0001157476	4.1979104e-10	3.2069792e-08	8.7753405e-09
a35	0.41164306	0.5882427	3.7609254e-06	3.0744673e-08	0.00011037547	1.3206654e-09	7.804461e-09	6.3457075e-09
a37	0.9400803	0.059144825	8.544679e-06	1.2182468e-06	0.0007632466	2.1520083e-08	1.7325812e-06	8.07638e-08
a31	0.6183052	0.11748237	0.0017151925	0.002689231	0.2540956	1.6572627e-05	0.0056709144	2.4918967e-05
a37	0.5924525	0.10296563	0.0007136489	0.0022797391	0.26120806	3.5106214e-06	0.037648927	0.002727974
a31	0.05441524	0.29155478	2.2430258e-05	0.0067022755	0.63809085	4.8535094e-07	0.009201814	1.21772e-05
a24	0.048949603	0.7240854	0.00027751946	0.0006924036	0.18363124	3.9126528e-05	0.040006194	0.0023185306
a31	0.041133936	0.08771675	1.1071814e-05	0.0054328265	0.023446666	2.360871e-06	0.84066826	0.0015880975
a13	0.078914665	0.7330358	0.000798969	0.0009260534	0.089971036	0.0003621604	0.08670685	0.009284494
a31	0.010051683	0.00971177	5.604547e-06	0.0051244902	0.00073416386	3.83613e-06	0.97327167	0.0010967798
a27	0.16438806	0.2091899	0.0037170271	0.0040031513	0.07552262	0.0016134861	0.45072603	0.09083974
a31	0.010635835	0.00697928	1.5430433e-05	0.0088147735	0.0005112243	1.7049173e-05	0.9719874	0.001039014
a35	0.13684158	0.046283793	0.0050893016	0.0055487207	0.038802925	0.0019713927	0.6038482	0.1616141
</S>	0.02016205	0.0022570768	0.00022505436	0.013637057	0.00059543375	0.00015232006	0.96166164	0.0013093827
