 	io	la	casa	la	posso	pulire	ogni	sabato	e	mia	mamma	la	puliva	ogni	giorno	perché	lo	poteva	aveva	la	possibilità	di	pagarlo	ogni	giorno	</S>
a20	0.550791	0.26013917	0.14978865	0.007493865	0.012235103	0.0006784906	0.0008325083	0.0012058512	0.0006966363	8.139961e-05	0.0018502328	0.0019756607	0.0008453068	0.0059286156	0.001447804	0.0039813453	2.6622016e-05	1.6373958e-06	1.0080044e-07	7.77724e-09	7.329398e-11	3.1021161e-09	5.300752e-10	3.533604e-09	3.6099054e-11	2.170811e-10
a31	0.019752536	0.32630867	0.5812212	0.005342107	0.00018110535	0.00082354614	2.1507172e-05	0.00010570332	0.0015824683	0.00039636198	0.0055451626	0.023372918	0.0054862853	0.027187552	0.0015397868	0.0011259484	5.704973e-06	1.311961e-06	4.1630102e-08	5.9571037e-10	1.1844346e-11	1.0221454e-11	1.3812353e-12	2.4496272e-09	4.199796e-10	1.5150138e-10
a1	0.093620636	0.8132452	0.013098395	0.000848136	4.2382315e-05	5.3304877e-05	2.1411823e-07	3.7903123e-06	0.00013253541	2.8821993e-05	0.012998701	0.014701172	0.018635465	0.031391602	0.0006017386	0.0005962262	1.2436509e-06	3.5584978e-07	3.4393427e-08	2.224325e-11	2.1622905e-10	1.635715e-12	1.7892556e-12	3.7401224e-11	1.5057513e-11	6.57792e-14
a35	0.053235	0.71644735	0.0069079814	0.00018356308	4.5738134e-06	0.0002360067	3.9855426e-05	7.0916685e-05	0.002988255	0.0001886986	0.055340406	0.012655415	0.079515785	0.041067746	0.0024314402	0.028579216	0.00010435993	1.4943382e-06	1.9503436e-06	1.1278781e-08	4.761767e-12	2.07215e-10	1.7640346e-12	8.134688e-12	9.72071e-13	1.411589e-13
a31	0.02817966	0.033043463	2.0350176e-06	1.3969634e-06	7.199927e-07	0.0001784392	7.734892e-05	9.171931e-05	0.007271773	0.0002552438	0.10285663	0.004806562	0.78439873	0.02487281	0.0017786095	0.01197264	0.00021182117	1.3849742e-08	2.3143896e-07	7.806973e-08	8.400152e-12	1.23900605e-08	5.582769e-11	1.6477755e-11	4.80767e-13	2.1756909e-14
a7	0.020971458	0.00033301327	9.457158e-07	3.671188e-07	5.288573e-07	0.0014801853	0.00028598864	0.00054608186	0.014062961	0.001427584	0.01644561	0.0029427907	0.9408008	0.00054415135	5.9479462e-05	8.8478715e-05	8.617113e-06	7.42997e-11	6.64795e-10	2.1465578e-07	4.479185e-11	6.759635e-07	2.5026587e-09	7.569897e-11	1.5825677e-12	2.8928892e-15
a31	0.01167778	0.00081568136	4.4566377e-08	1.6799994e-08	9.314848e-08	1.192673e-05	3.2238248e-05	3.7706614e-05	0.004679311	0.00044973957	0.030760134	0.007656397	0.92380035	0.015730012	0.0031516207	0.001028503	0.00016830994	2.39354e-10	1.3923533e-09	1.06234836e-07	6.24163e-13	2.1098375e-08	2.4665147e-11	3.023615e-12	1.4390954e-14	3.9309581e-16
a24	0.024907792	0.0008876834	3.4756013e-07	1.2056678e-07	6.612704e-08	7.211022e-05	4.051951e-05	7.3042385e-05	0.003039052	0.0012939777	0.020472283	0.0049533206	0.94241434	0.001068237	0.00014158907	0.00048786637	0.00014631657	2.788204e-10	3.2726442e-09	7.330379e-07	7.623601e-11	4.4367727e-07	4.562894e-10	1.034647e-11	1.3401149e-12	2.3397786e-15
a46	0.06571092	0.0012085187	1.09178785e-07	9.952832e-08	9.107451e-08	0.00015970568	3.7177917e-05	9.3727605e-05	0.002317409	6.4525026e-05	0.01951422	0.0011588637	0.9086558	0.0008343166	0.00016819466	6.980798e-05	6.513578e-06	4.4796132e-11	8.0230565e-11	2.497476e-09	1.1160771e-14	2.644423e-10	1.1761069e-13	1.8068788e-14	1.5073775e-16	5.7269465e-18
a24	0.71715546	0.0029491843	1.1003829e-07	1.5490606e-07	1.1780452e-07	1.2316914e-05	4.136083e-05	0.0001236107	0.0038894205	9.0238755e-05	0.006020069	0.00069289387	0.25656867	0.004657705	0.007415497	0.00015421925	0.00022893709	1.628572e-10	3.4033246e-10	1.961133e-08	3.252489e-14	1.8289629e-09	6.2450414e-13	5.1541054e-14	3.0523057e-16	5.5472227e-17
