 	mia	sorella	quest	anno	che	vienne	studierà	per	medico	</S>
a10	1.31174074e-05	0.000111819784278	7.28757744e-05	0.00528147	0.4034914968	0.0021196689	0.1075644935	0.033238098	0.37105839935	0.0770485703
a31	8.3376869e-06	3.7965920011e-05	0.000123336587733	0.0054623123	0.4154995716	0.00179329479933	0.1799699445	0.191425492	0.161548512683	0.0441312503
a1	6.6486352691e-06	1.33817247537e-05	0.000151587360911	0.00256523626667	0.171441660533	0.000615347515777	0.407268574833	0.281780744	0.098763273561	0.0373935867667
a28	2.21669234599e-06	4.49788983683e-06	6.3261008737e-05	0.00124484388889	0.0809526441777	0.000249575256926	0.680301424944	0.170758488	0.046726257187	0.0196968583556
a24	7.38898255159e-07	1.49974969811e-06	2.12835854425e-05	0.000433989908433	0.0323002281192	0.000120367420309	0.790619494981	0.137642126	0.0273776453957	0.0114826772185
a31	2.46309992312e-07	5.98048492933e-07	2.53199642443e-05	0.000149058584281	0.0108896151664	0.000610568606436	0.541131506994	0.210628458667	0.214654198132	0.0219104790728
a18	8.21139461279e-08	2.97447466409e-07	2.66609656512e-05	5.40733743952e-05	0.00372141432813	0.000773746800012	0.289858444331	0.330837539556	0.346952159377	0.0277756340243
a24	2.73713831362e-08	9.9160723818e-08	8.88738887012e-06	1.8024732282e-05	0.00124796682981	0.000259378841171	0.26805155811	0.444729719852	0.264812163126	0.0208722140081
a13	9.12382354847e-09	3.30608611055e-08	2.9625999111e-06	6.00827760444e-06	0.00041719413087	8.66293495597e-05	0.167694638703	0.416733639951	0.342891651042	0.0721672246694
a18	3.04130158436e-09	1.10233517366e-08	9.875723441e-07	2.00276274795e-06	0.000139511808033	2.8886490208e-05	0.0715927150677	0.249593053317	0.518516587014	0.160126218223
a31	1.01377658816e-09	3.67667506097e-09	3.299808664e-07	6.68001759853e-07	4.81029154877e-05	9.68542988143e-06	0.0270441317159	0.115098952639	0.492518052338	0.365280066074
a24	3.38020344549e-10	1.23133963382e-09	1.10803028447e-07	2.23081847898e-07	1.76512227159e-05	3.28751535914e-06	0.0184726617653	0.0754075757463	0.434177617446	0.471920858691
a11	1.1278021791e-10	4.16113518273e-10	3.69651615203e-08	7.43618493914e-08	5.97957360863e-06	1.10018374351e-06	0.0166938274884	0.0824892385821	0.548355492482	0.35245425623
a31	3.76119016949e-11	1.40546475958e-10	1.25592132448e-08	2.48588206585e-08	2.45825581954e-06	3.71893337637e-07	0.00669663806447	0.0486519529207	0.447128170827	0.49752037541
a39	1.26302717932e-11	6.43996215193e-11	4.63701470493e-09	8.44971274283e-09	2.94717383985e-06	1.38524859212e-07	0.00514046768982	0.0313259787002	0.464185196942	0.499345231803
a20	4.36420232107e-12	4.19993968398e-11	1.77009090431e-09	2.91397859328e-09	2.90725243328e-06	6.33256160707e-08	0.00619368406327	0.0360510572334	0.712370318981	0.245381930601
a31	1.5181468306e-12	1.75743505266e-11	6.1636121877e-10	9.9272444676e-10	1.31410078109e-06	2.97283179569e-08	0.00364912852776	0.0226184998125	0.547976292994	0.425754743534
a17	5.28804212443e-13	1.00706329222e-11	2.72926644257e-10	4.12974185587e-10	1.88248057703e-06	9.98062975856e-08	0.00253953198259	0.0132267316722	0.466266370998	0.517965401178
a20	2.27565404814e-13	8.8172563074e-12	1.42717367419e-10	2.05401971529e-10	2.10701385568e-06	1.31636368195e-07	0.0036803717942	0.0143814015574	0.633289566999	0.348646410393
a31	1.04735447125e-13	4.30250665913e-12	5.89344848063e-11	7.9257814843e-11	9.1643394856e-07	5.5998807065e-08	0.00274516968807	0.0091754325158	0.473737130666	0.514341296798
a24	4.5796701895e-14	1.81989014304e-12	2.86105390688e-11	3.53969557843e-11	3.7241864202e-07	2.1355805955e-08	0.000940903717357	0.0036899867686	0.283877595222	0.711491115599
a20	2.72065992983e-14	1.04430900101e-12	9.9334002696e-12	1.18380691814e-11	1.27445701507e-07	7.41666360167e-09	0.000390244630452	0.00340722528953	0.356919198407	0.639283171866
a8	1.04384711994e-14	4.6374237367e-13	4.3439779032e-12	4.4402707438e-12	6.73336338357e-08	4.25703538389e-09	0.000202811855817	0.00325727519651	0.356021286136	0.640518543955
a20	1.36904504998e-14	6.04928111223e-13	2.80278000107e-12	2.04391456793e-12	5.10024562786e-08	3.32208111463e-09	0.000548026637606	0.0032636770655	0.354091828712	0.642096417985
a31	1.47832224999e-14	6.35972989741e-13	1.50099974702e-12	8.78393485977e-13	3.45413770929e-08	2.01794932488e-09	0.000651130527869	0.00281098060517	0.311269299571	0.685268565995
a24	1.21985028333e-14	3.53310855914e-13	6.02247354007e-13	4.05413528326e-13	2.36767287643e-08	1.37464747163e-09	0.00022652362529	0.00124643511839	0.17149227319	0.827034765332
a37	1.81102486111e-14	7.99108458638e-13	3.08678709669e-13	1.42126209442e-13	8.05197984143e-09	4.75972091877e-10	8.934471243e-05	0.0017013613728	0.250176264397	0.748033045111
a46	1.3116544827e-14	8.15499290213e-13	2.35113636556e-13	7.5219674814e-14	5.80695280048e-09	3.71450935292e-10	4.59763564767e-05	0.00171733010093	0.269768751466	0.72846793837
a31	4.74332376567e-15	3.05523144071e-13	1.94731937885e-12	1.73961625294e-12	3.90154216002e-08	4.65582751176e-09	3.26694894922e-05	0.000919592256977	0.181244803822	0.817802879457
a28	1.96379387886e-14	9.0155932469e-13	2.98925532628e-12	2.38733947765e-12	5.70060005334e-08	6.28438067059e-09	0.000639982251497	0.00279299466566	0.310356134607	0.686210826486
a24	3.07332492629e-14	1.38414090823e-12	1.56179680876e-12	9.1452725255e-13	2.90964614545e-08	2.5216664582e-09	0.000842591690499	0.00394651912189	0.404736298202	0.590474598829
a31	1.6869998521e-14	7.83562217743e-13	7.07126879587e-13	4.4462225085e-13	1.93744584282e-08	2.9399870874e-09	0.000297918174166	0.0021856620473	0.280634554734	0.71688188961
a17	8.13088794033e-15	4.67012240914e-13	1.08060163653e-12	3.8262561695e-13	2.27862028094e-08	3.61861922913e-09	0.000294239662055	0.0023744937891	0.281583206911	0.715748063203
a31	5.11852644344e-15	3.86634228638e-13	4.47691744551e-12	1.69577593898e-12	2.61118559365e-08	3.43978460971e-09	0.000291888115352	0.00246309090637	0.28982365897	0.707421364401
a46	4.50161447781e-15	9.24908404546e-13	4.30192081485e-11	2.50872886463e-11	1.28213383646e-07	1.28907304032e-08	0.000329528049784	0.00378130727879	0.24511108299	0.750777931467
a8	5.56092612594e-15	1.49765166818e-12	7.63520407162e-11	4.26489062154e-11	2.26384097882e-07	2.25655974677e-08	0.000493834733261	0.0059616277596	0.263679197663	0.729865077156
a31	4.36055420865e-15	1.56476432273e-12	1.52164241572e-10	9.36439120718e-11	2.46258222627e-07	2.37472968226e-08	0.000378927177754	0.00486172981987	0.226657725888	0.768101335719
a8	8.25675880288e-15	3.44246767424e-12	2.81318297191e-10	1.89372514024e-10	4.15426757542e-07	3.84883592742e-08	0.000585218625918	0.00685202683996	0.239704878629	0.75285740524
</S>	1.26825734014e-14	5.14494218712e-12	3.32330658596e-10	2.29634837012e-10	5.65316093771e-07	5.30634246371e-08	0.000893996012959	0.00976889141998	0.278316169314	0.71102032762
