 	il	ladro	poteva	entrare	da	qui	</S>
a39	0.000136104660228	1.14528475e-08	0.662569105	0.0188952616	0.01385941555	0.28881441	0.015725632
a46	0.000136158770983	4.69018265867e-09	0.843245885	0.0204273402	0.0130721762967	0.111265132667	0.011853261
a31	4.54481955527e-05	1.59317596022e-09	0.942263028333	0.00896545813333	0.0047369420989	0.0397034592223	0.00428563398
a35	1.51567873227e-05	5.51257391627e-10	0.974931076111	0.00520161124444	0.00176669986297	0.0165520789408	0.00153333554333
a31	5.05234779491e-06	2.26594733429e-10	0.903189058704	0.00540738864815	0.00741431256432	0.0830950665136	0.000889093784443
a20	1.68418350659e-06	1.18247775884e-10	0.780424619568	0.046642394316	0.0105624233881	0.160731432171	0.00163741362815
a31	5.61400159243e-07	1.00911176702e-10	0.526979203189	0.0605776163387	0.093816518996	0.316554360724	0.00207171110938
a39	1.87139004209e-07	9.81438299007e-11	0.21273705118	0.0456259370129	0.193834059665	0.545793946908	0.00200880056979
a3	6.23796717747e-08	3.74301996336e-11	0.07130054341	0.072707085671	0.178244423222	0.675271052303	0.0024768472566
a31	2.07932716559e-08	1.91321638779e-11	0.0343562417033	0.0586128531237	0.104771689407	0.794098224101	0.00816098851887
a7	6.93113817045e-09	1.16074942093e-11	0.0218987723098	0.0356713702746	0.0524904508023	0.8772813247	0.0126580728396
a10	2.31038347675e-09	4.36497451977e-12	0.0073848417586	0.0495474114249	0.0420416246008	0.8891401749	0.0118859472799
a31	7.70130977144e-10	1.71070754659e-12	0.0110222524995	0.0387271932416	0.0265123652336	0.842334824967	0.0814033660933
a11	2.56712196968e-10	6.0794632753e-13	0.0122326806632	0.0189058918472	0.00973976764453	0.850631731656	0.108489915364
a18	8.55719945805e-11	2.08269970677e-13	0.0041335762934	0.0135782192824	0.00457534671484	0.913102653885	0.0646101734547
a28	2.85243395615e-11	7.0906901159e-14	0.00139068921523	0.00637247042747	0.00254532880495	0.913304504628	0.0763869928182
a31	9.50828380301e-12	2.3998465213e-14	0.000499125166843	0.00250630632582	0.00127303336265	0.674483748209	0.321237800939
a11	3.16953827566e-12	8.23366429767e-15	0.000202436445914	0.00149985835861	0.00069403174855	0.60254239607	0.395061270313
a13	1.05671663302e-12	3.05088096922e-15	6.8945139138e-05	0.00152073705287	0.000674257349517	0.781669755357	0.216066270104
a31	3.52354006458e-13	1.11590258774e-15	4.92916365793e-05	0.00089770131429	0.000405713574839	0.602852411786	0.395794843368
a20	1.175787895e-13	4.02353855913e-16	4.24072488264e-05	0.00050449450143	0.000214309709946	0.475419127262	0.523819634456
a31	3.93130100397e-14	1.62402315738e-16	1.86941642421e-05	0.000358383367143	0.000145905115982	0.400391150421	0.599085864819
a8	1.33001537729e-14	1.21146687013e-16	2.46114987474e-05	0.000754806555714	0.000241680557994	0.27626394814	0.72271495494
</S>	6.94000295145e-15	1.59772318506e-16	3.33601933737e-05	0.00132197257786	0.000409002278997	0.30023973907	0.69799592747
