 	quella	famiglia	non	ha	da	mangiare	</S>
a20	0.128988171488	0.35766388335	0.004216065365	0.0048633370363	0.00375899275	0.0986364434	0.4018731465
a31	0.129700979163	0.689259197783	0.004230296555	0.00486539604577	0.003406626055	0.03434531821	0.134192268517
a37	0.046631726721	0.892233502594	0.00158995701833	0.00164574062892	0.00132013775667	0.0115903044267	0.044988698139
a31	0.0182508915337	0.959747894198	0.00111095007278	0.000583483918973	0.000720586875557	0.00420928986557	0.0153769328563
a13	0.00861875030457	0.962978098066	0.00371016669093	0.00407169976899	0.0108574814152	0.00426017513186	0.00550362174543
a31	0.00540383908819	0.746314646022	0.0102034325636	0.009713505923	0.0919799614717	0.130744815377	0.00563978118181
a43	0.0018587347692	0.380477253674	0.0096001301212	0.00953446917433	0.388725383824	0.200408787126	0.00939524039394
a31	0.000622546588133	0.150946773891	0.00372963230707	0.00569881092478	0.449588014608	0.367502977709	0.0219112301313
a20	0.000208131237658	0.0677965929637	0.00169524362236	0.00292734248826	0.445997248203	0.448189649236	0.0331857900438
a31	6.95061077873e-05	0.0332859476346	0.000610589697953	0.00129144123675	0.407956243401	0.384626849745	0.172159440015
a11	2.31723210854e-05	0.0153041775249	0.000209285718818	0.000442674203917	0.184666835134	0.538299649915	0.261054220005
a31	7.72766000676e-06	0.00913583678497	7.41128096097e-05	0.000154306011339	0.107465296978	0.439718383305	0.443444356668
a30	2.59078193788e-06	0.011129084205	4.66012808736e-05	6.3539212813e-05	0.066458050926	0.415351047768	0.506949098889
a31	8.78489224136e-07	0.0117801461287	3.74290435782e-05	3.32663084477e-05	0.052771599442	0.408189065923	0.527187626296
a42	2.92829955001e-07	0.00439112583657	1.26282448464e-05	1.11786670426e-05	0.0185258619473	0.358282518641	0.618776388765
a20	9.77374675134e-08	0.00283875041219	5.0109114488e-06	4.4082881642e-06	0.0118937493158	0.562894506214	0.422363456255
a31	3.27068125938e-08	0.00186560660916	2.34402145527e-06	2.34639847473e-06	0.00908747719527	0.540009912071	0.449032265418
a20	1.10032705673e-08	0.00175784874149	1.09211143409e-06	1.15041617158e-06	0.00370910832176	0.449779547357	0.544751255139
</S>	5.65258180365e-09	0.00258238857075	9.86524882045e-07	7.7254312579e-07	0.00264782041088	0.479750873679	0.51501719757
