 	dopo	Giovanni	é	tornato	a	casa	</S>
a31	0.00365475158295	0.0043013276465	0.18604784485	0.7727314	0.018913655	0.0139185963	0.000432367365
a20	0.00365505771098	0.00432871866683	0.472895571617	0.49384903	0.0189892367133	0.00598493016	0.000297413381667
a17	0.00121886681298	0.00149597429361	0.765416623872	0.222683963333	0.00683632123777	0.00211622805	0.000232000470556
a31	0.000636237253642	0.0046670810512	0.730432497957	0.176623427778	0.0679094383659	0.0136076601533	0.00612366424019
a39	0.000442018557814	0.0057281137544	0.685494975986	0.175720892593	0.105263474455	0.0191297272844	0.00822079703673
a31	0.000148658581538	0.00225091357547	0.552473891995	0.284805730864	0.098662556485	0.0580544783281	0.00360374333558
a20	5.08701941366e-05	0.00107464435373	0.484824443998	0.348621273621	0.0910180678283	0.0725533114427	0.00185739999186
a31	1.69589061747e-05	0.00036626527948	0.446949354666	0.41291925454	0.0535297762761	0.0852001524809	0.00101829881062
a13	5.65512954757e-06	0.000130091136156	0.373339171555	0.474605974847	0.0504794034254	0.100673580827	0.00076616890354
a24	1.88505131256e-06	4.33829102944e-05	0.392064073852	0.473401648282	0.0579485468085	0.0752622889423	0.00127819233451
a46	6.28351345955e-07	1.4461282344e-05	0.211301814617	0.640191216094	0.0494797406028	0.0926477969808	0.00636436264484
a31	2.09450567851e-07	4.82076398014e-06	0.089096823539	0.752856362031	0.0275114157676	0.115177344327	0.0153530723816
a20	6.98170428632e-08	1.60702303415e-06	0.0488830978463	0.604223870677	0.0469325601559	0.281695528109	0.0182633051272
a31	2.32725140002e-08	5.35682610902e-07	0.0338030076488	0.527653950226	0.052913109732	0.33082576937	0.0548036260424
a18	7.75755841029e-09	1.78567748833e-07	0.0186973952496	0.564863616742	0.0269981992573	0.320800616457	0.0686400126808
a20	2.58600421888e-09	5.9523993184e-08	0.0128675337499	0.334784451581	0.0327807947524	0.567209772152	0.0523573648936
a31	8.62102430677e-10	1.98417567812e-08	0.00463519909663	0.26382533986	0.0257021082975	0.496727893051	0.209109391631
a11	2.8745948591e-10	6.6143239145e-09	0.00181944060554	0.23961679162	0.0155439671458	0.47889632335	0.264123480544
a31	9.59122546991e-11	2.2051654514e-09	0.000768715181847	0.120754252207	0.0121144492599	0.46991526345	0.396447346848
a28	3.20159908288e-11	7.352642539e-10	0.000297906307282	0.076317269069	0.00672070296463	0.443730853483	0.472933268949
a41	1.08102837896e-11	2.4765665618e-10	0.000144976570094	0.034539712023	0.0110943929882	0.636308451161	0.317912442983
a8	3.7760496032e-12	8.58555147267e-11	7.4421489698e-05	0.0217719950077	0.0167218179961	0.61942118372	0.342010544328
a33	1.3995455744e-12	3.00666795422e-11	4.53602868993e-05	0.0158751043359	0.0184365846654	0.556385034573	0.409257888109
</S>	7.931110072e-13	1.59724869711e-11	4.06590909496e-05	0.014860860668	0.0182949418327	0.520081427286	0.446722094055
