 	ho	messo	uno	specchio	sul	muro	</S>
a8	0.0002305586135	0.0037034921985	0.00287648494	0.106697025	0.49765715	0.2710946225	0.117740667
a31	0.000215702134143	0.00369750249097	0.002794125904	0.0927074916667	0.727458526667	0.116495389333	0.0566312688333
a17	7.21434182875e-05	0.00123405284167	0.000933840597863	0.0637330379889	0.875736708889	0.0391423987443	0.0191478269778
a11	2.40480865819e-05	0.000411351309115	0.000311293624456	0.0246980344296	0.947524722963	0.0157389533814	0.0112915421926
a31	8.02228596287e-06	0.00013711792776	0.000103820505873	0.0213131758099	0.649371530321	0.26846926946	0.0605970083975
a20	2.68034271028e-06	4.57067920191e-05	3.46608737403e-05	0.0186105202233	0.51048098944	0.39708962982	0.0737357923325
a31	8.93450177348e-07	1.52356065046e-05	1.1554073294e-05	0.00638520312777	0.460631481147	0.503340116607	0.0296155573108
a37	2.97819289892e-07	5.07854461174e-06	3.85178010443e-06	0.00226559593629	0.438887978382	0.544483592202	0.0143536666036
a24	9.92732515305e-08	1.69284820958e-06	1.28392717048e-06	0.00075587104954	0.585841472794	0.393940894067	0.0194587013679
a28	3.30911574331e-08	5.64282739379e-07	4.27975892829e-07	0.000252000940506	0.431175267598	0.527485008022	0.0410866767893
a31	1.10304397824e-08	1.88094248638e-07	1.42658793803e-07	8.40139004853e-05	0.253283489199	0.546142979341	0.200489176596
a24	3.67708725387e-09	6.26980874679e-08	4.75531305283e-08	2.80135332022e-05	0.1407196564	0.474643256447	0.384608982199
a35	1.22596867673e-09	2.08993669418e-08	1.58511364268e-08	9.38326282012e-06	0.0762202704667	0.534563182149	0.3892071174
a31	4.08657501484e-10	6.96645646387e-09	5.28375067272e-09	3.17503215221e-06	0.0321556644556	0.43331293405	0.5345281858
a20	1.36231682095e-10	2.32215319484e-09	1.76126132187e-09	1.061136652e-06	0.0124491034519	0.389223008017	0.5983267886
</S>	6.81337545745e-11	1.16107775501e-09	8.80635953044e-10	5.3152857965e-07	0.00846470572595	0.505549254009	0.4859854643
