 	lui	sapeva	che	oggi	fa	freddo	fa	freddo	e	non	ha	fatto	il	bagno	</S>
a31	7.95684325e-08	7.508764e-08	2.3395521e-06	5.84387585e-05	2.0136829e-05	0.00086150942	8.4984382e-05	0.000836187085	2.213035535e-05	0.0158661455	0.002111260875	0.000452801987	0.6005509	0.1605412025	0.21859182
a10	3.82761788667e-08	5.96512566667e-08	1.72978125667e-06	4.76330061667e-05	3.66872023333e-05	0.000467770446667	0.000150732038667	0.00103389165167	7.112101445e-05	0.0416330795	0.00781068995833	0.001081430879	0.670376186667	0.0854610875	0.191827863333
a39	1.28763742469e-08	2.84207138889e-08	1.12836253222e-06	4.22511650556e-05	4.50857254444e-05	0.000454912688889	0.000261541699556	0.00222756648389	0.000283100754817	0.1121270265	0.0203635039861	0.001525556493	0.668031382222	0.0689472675	0.125689633778
a31	3.35468648301e-06	1.87072347163e-05	0.0028064806862	0.00180101805369	4.35349298148e-05	0.00054651979963	0.000250864483185	0.0026188037613	0.000337941064939	0.113150880833	0.0324741913287	0.001082974951	0.553530110741	0.1189133025	0.172421317259
a21	4.47038337767e-06	2.56594475054e-05	0.0040414045454	0.00414712585123	6.55276716049e-05	0.000825088856543	0.000192051091062	0.00212599812043	0.00018088444298	0.0532635322777	0.0600509737762	0.0233976360037	0.539326820247	0.128347940833	0.18400489842
a31	2.42353487589e-06	0.000617955159102	0.0614125858318	0.0343672834504	0.00167862913553	0.00466540128551	0.00133724557702	0.00524563487348	0.00036555295566	0.0326401864259	0.0657264732587	0.0310683431212	0.460869103416	0.190357010278	0.109646173473
a21	1.73999583513e-06	0.000815388256301	0.0806244987439	0.0478418604835	0.00267239264518	0.00911894276184	0.00223740222567	0.00914867562449	0.00044492295522	0.030528351142	0.0495174657529	0.0129246724937	0.453840231139	0.222717166759	0.0775663076577
a31	5.8775438321e-07	0.0003039407837	0.0816960363813	0.121454162828	0.0104163429151	0.0180959999206	0.00582819234189	0.0148400725415	0.00131303875507	0.032628306714	0.0361404250843	0.00662023147457	0.431966127046	0.151610972253	0.0870855877192
a28	2.03147631982e-07	0.00013280167038	0.0817790845338	0.141358084509	0.013310905905	0.0209423379735	0.00741127478063	0.0172741561805	0.00159076776169	0.027906095238	0.0181574788614	0.00223701337019	0.459788492349	0.111988229084	0.0961230739064
a31	6.7732556595e-08	4.478369914e-05	0.0300366629179	0.0764997917363	0.0126455725683	0.0262343413245	0.00817491659354	0.0193261967268	0.00161350143056	0.0212542010793	0.0102246579205	0.000761271523997	0.447676484783	0.0525521333613	0.292955419302
a37	2.25879629635e-08	1.5404256818e-05	0.0128541422726	0.0548361767121	0.0126143316894	0.0285131467748	0.00911914859785	0.0221387132423	0.00165598829685	0.0188205410264	0.0054833002735	0.000254756621732	0.383003535594	0.0291312811204	0.421559506434
a31	7.53099542373e-09	5.193457454e-06	0.0046655912042	0.023372779204	0.0087076947298	0.0253606212583	0.00747497959928	0.0202067314141	0.00106773175228	0.0151438526755	0.00369929419617	8.53783994007e-05	0.357962158165	0.0176754248401	0.514572535478
a6	2.51077864682e-09	1.77552209133e-06	0.00186631939473	0.012771910368	0.00848482724327	0.0259087587528	0.00765870766643	0.0196912238047	0.000943941804093	0.0100606158918	0.00173405680372	2.87176910902e-05	0.180444122355	0.0115498174134	0.718855178493
a31	8.3723737683e-10	6.15325365943e-07	0.00077987687491	0.00576316108933	0.00695168288109	0.0234192739176	0.00682535435548	0.0180796236016	0.000642900301364	0.00755232646393	0.00105494639791	9.79917673273e-06	0.120974803985	0.00927618106113	0.798669459498
a20	2.7942519312e-10	2.13285946481e-07	0.000401678431637	0.00325410526311	0.00507363116036	0.0197992799725	0.00741211378516	0.0202968625339	0.000565706080455	0.00818600232131	0.00136732969597	3.32555822358e-06	0.113741167862	0.00560130361038	0.814297286499
