 	le	melanzane	vogliono	ee	girate	</S>
a31	0.002584768901	0.015332779	0.440402421	0.00324750555	0.115077542	0.42335506
a20	0.00257182105003	0.0131416748	0.370655754333	0.00225285189333	0.087927581	0.523450363333
a18	0.000857568752759	0.00465978369333	0.414533728111	0.00100978647444	0.0340068783333	0.544932267778
a20	0.000285864483695	0.00157533141791	0.232501392704	0.000823265378147	0.0168335182444	0.747980602593
a38	9.53036926053e-05	0.000528652803437	0.0859240311347	0.000591401239382	0.00955841908147	0.903302154198
a17	3.17811718376e-05	0.000178346797338	0.0301321688449	0.000220501697061	0.00479890698716	0.964638271399
a31	1.05990522374e-05	5.97865510047e-05	0.0109935734483	7.59955226203e-05	0.00614211875572	0.9827179238
a20	3.53886671927e-06	2.02617194129e-05	0.0048898682161	2.93344934401e-05	0.0109287897519	0.984128221267
a41	1.18056958682e-06	6.78098511563e-06	0.00210546355203	1.30561385134e-05	0.010700290084	0.987173233756
a29	3.93630543577e-07	2.27481246478e-06	0.00085850091001	5.7237893978e-06	0.007016184028	0.992116924585
a11	1.31214261786e-07	7.58352970623e-07	0.000291533963601	2.07139884693e-06	0.00348897840933	0.996216518195
a31	4.37385238229e-08	2.52785509021e-07	9.72323360443e-05	6.98715378777e-07	0.00150187855978	0.998399882732
a8	1.45798750228e-08	8.42751428884e-08	3.28708951608e-05	2.75805518392e-07	0.000909664209927	0.999057080911
a31	4.86031480229e-09	2.81047649699e-08	1.14104790336e-05	1.35237121631e-07	0.000701368683309	0.99928704697
a1	1.62044027136e-09	9.38102171043e-09	4.13063993453e-06	8.99446327103e-08	0.000494185921103	0.999501582323
a31	5.40469957555e-10	3.13953834875e-09	1.69420873118e-06	7.41081202134e-08	0.000410390258701	0.999587827441
a3	1.80742055254e-10	1.11089416019e-09	9.1047122006e-07	8.62220427145e-08	0.000406327491234	0.999592675814
a31	6.08285868205e-11	4.34641802223e-10	6.47914449739e-07	9.00291989857e-08	0.000398250335845	0.999601008605
a8	2.02859519353e-11	1.45041087101e-10	2.18583440965e-07	3.07344027428e-08	0.000150406279715	0.999849319535
a23	6.83537396443e-12	4.9260609267e-11	8.63447159883e-08	1.78328715809e-08	0.000128903055572	0.999870993178
a31	2.34380057281e-12	1.71759378177e-11	3.96880001894e-08	1.28437389303e-08	0.000106359532724	0.999893597726
a46	8.10842735603e-13	6.0270252879e-12	1.63386099231e-08	7.32465571343e-09	7.01584917747e-05	0.999929812575
a37	9.84396131868e-13	7.06891090826e-11	1.73623185974e-07	2.06173068571e-07	0.000686864997258	0.999312737525
a46	1.02497492562e-12	9.19489447455e-11	2.23031198405e-07	2.6990488719e-07	0.000867002093753	0.999132469175
a24	3.98374312354e-12	8.65536366332e-11	5.09666822548e-07	1.05200070063e-07	0.00130376065925	0.998695599725
a31	4.96047867951e-12	8.47502839066e-11	6.0515546396e-07	4.98509734797e-08	0.00144245844205	0.998556886575
a46	1.65929777917e-12	2.82517251964e-11	2.01719071662e-07	1.66438522166e-08	0.000481509663997	0.999518285525
a31	5.59004184957e-13	9.41891984672e-12	6.72402593826e-08	5.56690632673e-09	0.000160894065689	0.999839031842
a8	1.89809974886e-13	3.14142022966e-12	2.24138579299e-08	1.86685214444e-09	5.40966039063e-05	0.999945857281
a24	1.16922827295e-13	1.22155466139e-12	7.5473353357e-09	1.45877732715e-09	0.000100144566635	0.999899819094
a8	9.32230869317e-14	5.8076113873e-13	2.59164828887e-09	1.32827385072e-09	0.000115790445478	0.999884206365
a31	3.72516578106e-14	1.94948510877e-13	8.64145446037e-10	4.58447740707e-10	3.92986468893e-05	0.999960735455
</S>	2.41652054053e-14	9.84874049885e-14	4.32091212188e-10	2.29918293554e-10	1.97324861396e-05	0.999980317727
