 	i	piccoli	i	bambini	non	possono	mangiare	il	gelato	prima	di	mangiare	prima	di	mangiare	</S>
a23	2.2947637e-05	3.762551958e-05	0.00012720190539	0.0154278569135	0.0110237405962	0.03667438888	0.00308742975	0.00528451605	0.0250963725	0.0674630211	0.2235742895	0.177910126	0.0321540535	0.0379662385	0.3365379635	0.0276122025
a31	8.40962292e-06	1.27172163143e-05	4.25068565933e-05	0.0051449072571	0.00368234063517	0.0122471783527	0.00156212495	0.00649227568333	0.0371665515	0.147161917033	0.2723302565	0.213110562	0.122572347833	0.0397869988333	0.1251868405	0.0134920587333
a37	2.9184514022e-06	4.25936842543e-06	1.46200475678e-05	0.00172922794263	0.00124553930606	0.0041051985369	0.000981523876667	0.00481168739444	0.0322731643667	0.135488287678	0.199984442167	0.295544647333	0.191644182611	0.0623881949444	0.0617409938333	0.00804109794443
a31	9.76187768267e-07	1.46746295148e-06	5.83583718927e-06	0.00059634420321	0.000440101121687	0.00140285751397	0.000505417738889	0.00216046086815	0.0121753719356	0.051400977026	0.123203882822	0.286552369111	0.144023097537	0.211273394981	0.159700297944	0.00655714288148
a24	3.28171341831e-07	6.50075130493e-07	1.68882812298e-05	0.0019091804434	0.00275813567156	0.00152897889299	0.00429456009963	0.00602456219272	0.0198163959252	0.0334215724753	0.0473013320407	0.12176707637	0.084870919179	0.380515438327	0.285942682648	0.00983130006049
a46	1.09466746809e-07	3.89622260164e-07	3.00453287433e-05	0.00251414279447	0.00370816065719	0.00171175732433	0.00592915463321	0.00773178366424	0.0233630756751	0.0286960046584	0.0224811392469	0.06182877379	0.0764386030597	0.450238799442	0.302646054216	0.0126820040202
a31	4.58495177263e-08	3.72332547134e-05	0.00115907583958	0.00589607157816	0.00500888298573	0.00433243713478	0.00848775047774	0.00866350548808	0.018171681925	0.0185258010528	0.0118319883156	0.03291734443	0.0629813548199	0.358824094481	0.442081568072	0.0210811220067
a39	2.45773990268e-08	5.00125195711e-05	0.00155436007153	0.00852386485939	0.0152980833286	0.0110755723783	0.0252911834926	0.027159864496	0.0406128623083	0.0338514070176	0.0146023884385	0.0181365166433	0.0278434870733	0.19633432616	0.548674822691	0.0309911740022
a8	8.2004895146e-09	1.73199202837e-05	0.00060540564551	0.00802146928646	0.0184609734429	0.0112329924594	0.0301035261642	0.0330824054987	0.0546529307694	0.0475917213392	0.0161030521462	0.0153023978811	0.0291197050244	0.198759355387	0.49583197423	0.0411147650007
a3	2.74005318925e-09	6.05088603457e-06	0.000267578353837	0.00653809476215	0.013628807481	0.00723697948647	0.0361857317214	0.0432524398329	0.0898234922565	0.0862439127797	0.0241729147154	0.0240083612937	0.0286924240081	0.197516605129	0.380932378077	0.0614942570002
a31	9.20987815467e-10	2.74625085819e-06	0.00174452435995	0.0140935995874	0.0126946474937	0.00645743029549	0.0356109162405	0.043186725511	0.0910091874188	0.0875188749266	0.0247333622385	0.0235212878312	0.013811600536	0.12266907371	0.463101029359	0.0598450223334
a10	3.14867565722e-10	1.70019435273e-06	0.00228346328998	0.0170249809958	0.0106972563646	0.0049459695985	0.0205214640802	0.0241951714037	0.0534000148063	0.0527760723089	0.0262707300795	0.0293509523437	0.008905424712	0.118873843237	0.590988526453	0.0397644474445
a3	1.05560960321e-10	1.11546469424e-06	0.000862169063327	0.0072905149986	0.00983681232153	0.00355354296617	0.0330769463601	0.0425805278012	0.107421367269	0.10890345077	0.0448902100265	0.0406806541146	0.008695579404	0.128522161079	0.422941535484	0.0407434364815
