 	se	aveva	vestito	la	figlia	l	avessi	portato	alla	chiesa	</S>
a23	3.36206485e-06	8.4123978e-06	0.000620954441	0.006821347515	0.034377589315	0.02249833	0.00402604275	0.28017545	0.17913752	0.193910695	0.27842031
a31	5.33241245e-06	3.2673716e-06	0.000570964707667	0.00475236284833	0.0332469926483	0.0109666998667	0.00402714736667	0.283452051667	0.161821206667	0.124324045	0.37682991
a20	5.70352096667e-06	1.80964643333e-06	0.000745451602556	0.00478678611611	0.0365707638828	0.0063527442889	0.00202500633889	0.373570285556	0.122709595556	0.0674500416667	0.385781736667
a13	2.00220302709e-06	1.00394701178e-06	0.000460766496185	0.0025361598387	0.0168740891943	0.0028759869063	0.00196119277963	0.616395015185	0.136966731852	0.0398251515556	0.182101828889
a37	6.67505663715e-07	3.51883460377e-07	0.000172690873662	0.00112762989957	0.00779471663143	0.0014926349921	0.00178430662654	0.637096971728	0.213020910617	0.0298682365185	0.107640822963
a31	2.2675051839e-07	6.94921209242e-07	0.00148051890415	0.0169212952865	0.0231812968771	0.0030477990107	0.00134796439218	0.405275385909	0.285162070206	0.152092850506	0.111489864321
a43	7.98380633007e-08	8.09260134096e-07	0.001916308682	0.0222102713222	0.0288400196257	0.00666391217023	0.00139540708073	0.23613192397	0.392620600069	0.218046796835	0.092173884107
a31	2.68460241376e-08	3.20209515714e-07	0.00140777850795	0.0611125233341	0.114591757875	0.0147651305567	0.00178522932691	0.175024645323	0.345855978356	0.184846065612	0.100610567369
a24	9.19867998587e-09	1.57237770665e-07	0.00124396522932	0.0752035269114	0.152449471292	0.0197212181856	0.00137923937564	0.127449042441	0.292967977785	0.156412658537	0.173172752456
a7	3.11355560729e-09	5.24919359317e-08	0.000420644779207	0.0265745143038	0.0685548224307	0.0156216983952	0.00063059247188	0.166182070814	0.414157222595	0.102873569512	0.204984827485
a31	1.06544076676e-09	1.76461698139e-08	0.000144828738836	0.0206335496346	0.21714029081	0.0123726264651	0.000346946570627	0.112817961171	0.301463067432	0.0736971398373	0.261383592495
a13	4.98507921253e-10	6.29294895797e-09	5.5047003612e-05	0.0205388258782	0.28219984027	0.0191343608217	0.000329231563542	0.074449437957	0.194745159044	0.0687948699458	0.339753230832
a28	3.45952843751e-10	2.44112825932e-09	2.0797642804e-05	0.00941626042607	0.11994111209	0.0225816786072	0.000264901287847	0.0798115026523	0.212884953015	0.0953835333153	0.459695243611
a20	1.6235507125e-10	8.84482913107e-10	7.113196903e-06	0.00356709924869	0.0439212242533	0.0129978005691	0.000132803742616	0.0560929355508	0.187020531005	0.134738491105	0.561521981204
a31	6.15680813967e-11	3.09307873236e-10	2.427484146e-06	0.0021481185229	0.0425212796411	0.0057432083897	6.15216245387e-05	0.0298602276553	0.123726357942	0.115186448368	0.680750407068
a37	3.63177081122e-11	1.53571126612e-10	9.74640998667e-07	0.00183576704097	0.0426190155804	0.00618779279657	0.000112598991846	0.0272650536901	0.097930820254	0.099302047456	0.724745949023
a1	2.78442200741e-11	1.03586623537e-10	4.81113976222e-07	0.00107202668032	0.0197250965601	0.00696156529886	0.000141507859615	0.02677249343	0.0936941180847	0.142325065819	0.709307703008
a28	1.09525163947e-11	4.2766596179e-11	2.03248746074e-07	0.000646993236773	0.01141028962	0.00398323031962	6.87139135383e-05	0.01427541001	0.0581464673616	0.15429974194	0.757169021003
a1	5.27474925823e-12	1.93736317863e-11	7.0625446258e-08	0.000243487886924	0.00410521008333	0.00152867994321	3.16248933794e-05	0.00980452589333	0.0427664374872	0.11917899898	0.822341007001
a28	2.65405051274e-12	1.08016403221e-11	2.5592218786e-08	0.000117679866975	0.00175597241444	0.00075398138107	1.58325349931e-05	0.00829328185444	0.0299506321957	0.08071078466	0.878401825667
a31	1.78147970091e-12	7.96871799737e-12	1.07797675287e-08	8.24604406583e-05	0.00105937842481	0.000522199077023	1.08029296644e-05	0.00774930368815	0.0250408386452	0.0610235645533	0.904511431889
a20	1.27543179697e-12	5.57910355579e-12	4.73474210957e-09	5.50463898861e-05	0.000736572044937	0.000420922392341	1.24201145548e-05	0.00785239629938	0.0226889974617	0.0635664928511	0.90466713063
a31	1.09416910599e-12	4.71109232193e-12	2.48536523652e-09	3.8393142962e-05	0.000519558454979	0.00032126841078	1.16907313516e-05	0.00785743588979	0.0217190493439	0.0625116070504	0.907020983543
a20	8.2175814233e-13	3.62158324398e-12	1.35905321217e-09	2.84948669873e-05	0.00043284978166	0.000269109496927	9.57453028387e-06	0.00660833075326	0.017726967638	0.0555211967835	0.919403481181
a31	7.25837790777e-13	3.22561592799e-12	9.1885962739e-10	2.26508436624e-05	0.00039293057722	0.000230447527309	8.45441386129e-06	0.00618070060175	0.0163374863727	0.0525523482945	0.924274993727
a8	2.66272914926e-13	1.719502556e-12	2.17206689913e-09	2.56772935541e-05	0.000713980192407	0.00096587189077	1.60065070538e-05	0.00284646045125	0.0101666632842	0.0524727121315	0.932792631242
</S>	1.65276719463e-13	1.787981878e-12	3.82203374957e-09	3.3118939777e-05	0.000992686246203	0.00176875959538	2.73471310269e-05	0.00259024657562	0.0121105561421	0.0778657310657	0.904611565621
