 	dovevo	comprare	il	pane	</S>
a31	0.010299663495	0.24540978	0.17301163	0.398719285	0.17255961
a46	0.0102836094695	0.24487084	0.281592303333	0.280133233	0.18311998
a31	0.00349542432767	0.2260738	0.345804797778	0.228032079	0.19659387
a18	0.00123319865156	0.277276266667	0.241247930926	0.217553926333	0.262688673333
a13	0.000413778979853	0.311469605556	0.185025998642	0.147548908778	0.355541737778
a0	0.000139074049325	0.223958674852	0.136198854547	0.0959363802593	0.543767055926
a20	4.63606026737e-05	0.0809705904507	0.056303635849	0.0765434940864	0.786135938642
a7	1.54538454696e-05	0.0278140835036	0.0224211099497	0.0736591713621	0.876090179547
a20	5.15132997514e-06	0.0095228344212	0.0098902292499	0.0931336271207	0.887448179849
a31	1.71713239442e-06	0.00332284146373	0.0052139758933	0.109565925707	0.88189557995
a11	5.72382762826e-07	0.00114324046458	0.00231348117443	0.0969293819023	0.89961332665
a39	1.90798226404e-07	0.000389252392427	0.00110539949481	0.0666165589674	0.93188859555
a31	6.35997304946e-08	0.000130472613669	0.000407497705137	0.0283411490891	0.971120818517
a13	2.1200065908e-08	4.39777917163e-05	0.000158700761912	0.0137553817964	0.986041916172
a17	7.06686009266e-09	1.51927667654e-05	7.96395396373e-05	0.00945706566547	0.990448115391
a31	2.35564752605e-09	5.13659021537e-06	3.14998266391e-05	0.00419505260182	0.995768338464
a46	7.8523203307e-10	1.71624492836e-06	1.09857351064e-05	0.00160537958061	0.998381959488
a20	2.61776000874e-10	6.05922930453e-07	5.44449840213e-06	0.0010897589602	0.998904233163
a31	8.72775471304e-11	2.32245880328e-07	3.15775780971e-06	0.000741414437733	0.999255211054
</S>	4.36407927003e-11	1.16160198429e-07	1.58339906836e-06	0.000376588845367	0.999621705527
