 	ora	ho	finito	di	scrivere	</S>
a23	0.0018426700479	0.011662811623	0.047472925	0.1647465485	0.604221815	0.170053235
a31	0.00184327109903	0.011666920807	0.0847795583333	0.436564092833	0.331166301667	0.133979888667
a28	0.000615298824212	0.00389871100083	0.102981009444	0.632022764278	0.156000240556	0.104482026556
a31	0.000205153625602	0.00130049095731	0.071376171148	0.618203874759	0.211099486852	0.0978148601853
a41	6.84336165474e-05	0.000434028684228	0.0264544496293	0.410083100586	0.515183928951	0.0477760690618
a21	2.28112429902e-05	0.000144680238846	0.00884721269977	0.138678242162	0.81652249965	0.0357845640206
a24	7.60375323901e-06	4.82272179808e-05	0.00295614263735	0.0467933964567	0.875207409883	0.0749872446735
a31	2.53458505032e-06	1.60757603645e-05	0.000985427439235	0.0156124569316	0.873601369961	0.109782158225
a39	8.44862333843e-07	5.35860739939e-06	0.000328508614995	0.0052128333171	0.877422289987	0.117030169408
a31	2.81620849117e-07	1.78620379882e-06	0.000109513611442	0.00173933929337	0.720674529996	0.277474546469
a28	9.38736234398e-08	5.9540151243e-07	3.65062332923e-05	0.00058020277669	0.510667143332	0.48871546549
a31	3.12912083006e-08	1.98467192251e-07	1.21695453288e-05	0.000193525665827	0.344664961111	0.65512912183
a20	1.04304030971e-08	6.61557477087e-08	4.05674056843e-06	6.4573036424e-05	0.225565853704	0.77436542061
a37	3.47680179514e-09	2.20519258144e-08	1.35240010314e-06	2.15582926023e-05	0.166443874568	0.83353318687
</S>	1.73840179412e-09	1.10259725469e-08	6.7625468704e-07	1.07997239651e-05	0.120025842284	0.879962693435
