 	ancora	sto	cucinando	e	non	sono	pronto	</S>
a8	0.0173015844891	0.00412884855	0.0034880491782	0.0189301489765	0.1007615282	0.15272113	0.63530445	0.0673642115
a31	0.0183655824964	0.00801032268333	0.0037963435694	0.0195170769588	0.206433622733	0.273019103333	0.394700083333	0.0761578288333
a37	0.00718810027963	0.00698779589444	0.00211031983313	0.0078870334196	0.243488584244	0.268792624444	0.416007474444	0.0475380562778
a20	0.00239825301648	0.00272356412948	0.00135480402771	0.00368452313987	0.175035804748	0.172441968148	0.606922788148	0.0354383217593
a29	0.000799418815139	0.000912927897387	0.000569878191737	0.00153951877996	0.0972916615827	0.113884689383	0.764788446049	0.0202134957198
a14	0.000266472938979	0.000304429062117	0.000192237166109	0.000577719083987	0.0548773765276	0.0976552831277	0.837096198683	0.00903030637327
a21	8.88243130923e-05	0.000101531911563	6.40972780705e-05	0.000217405665662	0.0356970415092	0.0879813843759	0.871161296228	0.00468841592442
a31	2.96081044437e-05	3.71925029497e-05	2.22174917943e-05	8.73286028873e-05	0.0228738275031	0.070604634792	0.902298012076	0.00404714777481
a20	9.86936820286e-06	1.57713565832e-05	8.2572901956e-06	5.03661739624e-05	0.020719018501	0.049472181264	0.926358787359	0.0033657148916
a6	3.28978941546e-06	5.31693693073e-06	2.75455756857e-06	3.40648546541e-05	0.0230308208337	0.0348441907547	0.933452812453	0.00862675726387
a31	1.09659647393e-06	1.77898964324e-06	9.20471359823e-07	1.28659586847e-05	0.0132175683779	0.0208079043516	0.949685370818	0.016272512088
a8	3.65532158487e-07	6.00659914413e-07	3.18463004374e-07	1.08484180282e-05	0.0080274085593	0.0115017108839	0.961859643606	0.0185991110293
a20	1.21844053723e-07	2.05386872988e-07	1.1602516731e-07	1.00786915427e-05	0.00699074128643	0.0100537629613	0.965394434535	0.0175505416764
a31	4.06146850624e-08	6.86424592943e-08	3.87017093883e-08	3.51787934423e-06	0.00331025047881	0.00532854199377	0.958904044845	0.0324535018921
a37	1.35382288133e-08	2.29835300331e-08	1.29270394734e-08	1.30487375808e-06	0.00153431037627	0.00281278850459	0.955121748282	0.0405298296307
a31	4.51274338941e-09	7.75589581423e-09	4.31926811413e-09	5.50390340693e-07	0.000901595075423	0.0019498124502	0.921642216094	0.0755058322102
a24	1.50424787243e-09	2.74327670461e-09	1.4470849351e-09	1.86702239994e-07	0.000308761062808	0.0006647418004	0.912014938698	0.0870113654034
a31	5.01416032138e-10	1.0833767002e-09	4.85170059426e-10	6.2558111561e-08	0.000104488222803	0.000233303053083	0.828781456233	0.170880656468
a20	1.67138709498e-10	3.798060134e-10	1.65137164942e-10	2.9762196987e-08	9.89904951343e-05	0.000142098072311	0.792059262078	0.207699580489
a31	5.5712944284e-11	1.54487642467e-10	8.1647597114e-11	2.34888276623e-08	9.96455243781e-05	0.00011352017677	0.758785787359	0.241001015163
a7	1.85710592277e-11	7.63950681557e-11	5.42218393047e-11	3.82778245541e-08	7.42508907927e-05	9.208096159e-05	0.721247262453	0.278586365054
a35	6.19072314866e-12	4.56239587186e-11	2.31162060035e-10	1.75840177485e-06	0.000526566460264	0.00053324244053	0.751096030818	0.247842388351
</S>	3.09581758943e-12	4.91374123593e-11	4.33695180017e-10	3.45945418743e-06	0.000958742580132	0.000942115070265	0.705871830409	0.292223834176
