 	non	ho	cosa	a	fare	</S>
a8	0.012514650745	0.0946945679205	0.0304371723	0.408735492	0.1445006725	0.30911744
a31	0.012604970655	0.0948283320602	0.0318957231	0.294500798667	0.2147563175	0.351413823333
a37	0.00430264657352	0.0317521745798	0.0126033553167	0.317718049556	0.202546269167	0.431077474444
a11	0.00143437163031	0.0105842741289	0.00430440004457	0.211363621852	0.124013775389	0.648299538148
a13	0.000478129126894	0.00352810314884	0.00144209639036	0.099560111284	0.060108869463	0.834882646049
a20	0.000159376511116	0.00117603470731	0.00048121114985	0.0386995088613	0.025858301721	0.933625502016
a31	5.31256434965e-05	0.000392012308597	0.000160984485713	0.0345639427204	0.0314360804737	0.933393800672
a8	1.77087995473e-05	0.000130671653751	5.44504226377e-05	0.0709671089068	0.0911126701579	0.837717380224
a31	5.90308826446e-06	4.35573776996e-05	1.83778765974e-05	0.0632668449689	0.114677673386	0.821987656741
a46	1.96770041896e-06	1.45191322929e-05	6.13031384927e-06	0.0227886669896	0.0745795591287	0.902609158914
a8	6.55905172663e-07	4.83972028481e-06	2.04914809829e-06	0.00848750944987	0.0377069538429	0.953797976305
</S>	3.27954419625e-07	2.41986577761e-06	1.02752307394e-06	0.00438339340493	0.0207920211215	0.974820788152
