 	non	aveva	dove	a	stare	</S>
a31	0.00240465679885	8.17490435e-05	0.130864325	0.59696737	0.09269416	0.176987735
a8	0.00240421784702	8.01520121807e-05	0.220286785	0.535398693333	0.075515029	0.166315088333
a31	0.00080204376348	2.73562833076e-05	0.423598755	0.446431844444	0.0382014536667	0.090938507111
a28	0.000268020684897	1.02919765359e-05	0.439606791667	0.467739768148	0.0334426438889	0.0589324983703
a37	8.93876934913e-05	4.0523783853e-06	0.241793313889	0.648841009383	0.030260568963	0.0790117111234
a31	2.98093361814e-05	1.4344600396e-06	0.106096492296	0.799935703128	0.0234682569877	0.0704683603745
a18	9.94464969793e-06	4.81384847507e-07	0.0441581107653	0.893260934376	0.0176717999959	0.0448987917915
a0	3.31491868536e-06	1.60565932723e-07	0.0154785180431	0.631964248125	0.030721390332	0.32183238893
a23	1.10497391615e-06	5.35237139903e-08	0.00516440278887	0.231484641708	0.0482457767773	0.71510399631
a8	3.68324692529e-07	1.78419885475e-08	0.00172207268546	0.079870010786	0.0384762405924	0.879931265437
a31	1.22774908239e-07	5.9473993473e-09	0.000574079637199	0.026880177891	0.0190116642975	0.953533945146
a20	4.09249710634e-08	1.98247624528e-09	0.000191363718791	0.008991665857	0.00860383286583	0.982213105049
a31	1.36416580682e-08	6.60833414611e-10	6.379019185e-05	0.00301539890333	0.00462490639861	0.992295915016
a20	4.54722059934e-09	2.20317263475e-10	2.1264277579e-05	0.00102046393778	0.00226291990954	0.996695351672
a24	1.51576271992e-09	7.35387384083e-11	7.08977301617e-06	0.000355311183127	0.00163488660318	0.998002683891
a8	5.05275836401e-10	2.45733420515e-11	2.36416607113e-06	0.000119156978362	0.00080878409306	0.999069681297
a31	1.68425566205e-10	8.19120799836e-12	7.8807856269e-07	3.98529521427e-05	0.000299170649687	0.999660213766
</S>	8.42128713729e-11	4.09561818288e-12	3.94039634352e-07	1.99410949244e-05	0.000168549364844	0.999811156883
