 	voglio	che	Maria	viene	domani	</S>
a33	1.82315529157e-06	0.005700923728	0.011876675	2.332655e-06	0.93636282	0.046055401
a31	1.82676175252e-06	0.00572147352767	0.243907774	1.5354769e-06	0.692142653333	0.0582247493333
a11	6.12563950358e-07	0.00193473832489	0.602357211333	6.796808771e-07	0.355835877778	0.0398709087778
a31	2.07863755637e-07	0.00065294258063	0.491388753444	7.09049936133e-07	0.487996739259	0.0199606323926
a18	7.29876286923e-08	0.000224784364543	0.195083217481	7.20048716044e-07	0.79508315642	0.00960803949753
a31	2.55140361441e-08	7.63284140477e-05	0.10630031316	2.66929866015e-07	0.88891396214	0.00470911766584
a42	9.66460078903e-09	2.66427922259e-05	0.0600010143867	1.13889932585e-07	0.937081740713	0.00289049658861
a37	3.22372042378e-09	9.05109992863e-06	0.100617384129	3.80240750083e-08	0.896099133571	0.00327443086287
a31	1.08359979303e-09	3.11888087321e-06	0.195071221376	1.27096952311e-08	0.766334977857	0.0385907151876
a20	3.69385361489e-10	1.04358373571e-06	0.169705117125	4.24284398628e-09	0.723786842619	0.106507030063
a31	1.23130625439e-10	3.47882158408e-07	0.0686592486817	1.41440104691e-09	0.519062904206	0.412277530021
a8	4.10440922258e-11	1.1596100097e-07	0.0230083939766	4.71470209236e-10	0.224690776735	0.75230074334
</S>	2.05220620355e-11	5.7980639434e-08	0.0115135141523	2.35738689166e-10	0.168621691367	0.81986477167
