 	se	si	era	vestito	il	mio	fratello	l	avessi	portato	con	me	</S>
a31	5.5541161e-05	0.000189872199	0.00161639348	0.0094385277575	0.0176872505598	0.006803270625	0.00908050085	0.018389038	0.0009896117	0.61017809	0.0029860404	0.25415475	0.068431185
a41	4.6757809083e-05	7.09370846443e-05	0.000592795074333	0.0031552641515	0.00590639392743	0.002337419465	0.00494380785	0.0244624953333	0.0025278062	0.777303596667	0.00319815026667	0.121187855667	0.054266813
a37	1.55944577762e-05	2.36560187918e-05	0.000198476627244	0.0010634433505	0.00198044936148	0.000841641867333	0.00334990221667	0.0246182411111	0.0111438490667	0.869428565556	0.00253171375556	0.052257591889	0.0325469656667
a24	5.19828523249e-06	7.8885640666e-06	6.98522172147e-05	0.000477162722833	0.00073672081516	0.000424475011444	0.00221748820556	0.0125787042704	0.0235816306889	0.902125188519	0.00281296645185	0.032304503963	0.0226582692222
a28	1.73279399647e-06	2.63130131295e-06	3.01521157382e-05	0.000960890007611	0.00180873518172	0.00265554952048	0.00816340293519	0.0153712633235	0.0618644202296	0.814285809506	0.00741090191728	0.0596677336543	0.0277767870741
a17	5.77601300077e-07	8.77296087577e-07	2.23795925794e-05	0.00428182873587	0.0135817686272	0.0217852851735	0.0499047883117	0.0445586561078	0.0904674954099	0.585475939835	0.0132581156391	0.135577854551	0.0410844276914
a31	1.96045526525e-07	1.28188885837e-06	0.0318714955082	0.144051819245	0.0583882562091	0.0510195717245	0.0901247544372	0.0628323480359	0.0578871583033	0.299718659945	0.010139835213	0.154863838184	0.0391007512305
a39	6.89928497183e-08	1.41919530446e-06	0.0428593174694	0.204523939748	0.104941465403	0.0976496372415	0.195567986479	0.0886955136786	0.0221844921011	0.124336027648	0.00387631801767	0.094729223728	0.0206345407435
a31	2.32845395761e-08	5.00468654487e-07	0.0165919169565	0.318594713249	0.127823111801	0.0985860780805	0.208073975493	0.0837828008929	0.0097909659537	0.0614585395493	0.00142412147256	0.061025694576	0.0128475512478
a17	7.92897023203e-09	1.92070856662e-07	0.00771546545217	0.353491590083	0.1432025406	0.109292555027	0.212584648498	0.0741866332976	0.0040580661379	0.0287613398498	0.00056806720752	0.0539322298587	0.0122066660826
a18	2.65726783059e-09	6.43813689863e-08	0.00284256582306	0.136440399361	0.142819356867	0.182645681676	0.345334439499	0.0995099944325	0.00210729094263	0.0167174601833	0.000228410148507	0.0453514676196	0.0260028793609
a24	8.8589516036e-10	2.14630382671e-08	0.000958736937447	0.050147342137	0.0998501556223	0.203372777225	0.4195853365	0.110942398144	0.000777524821877	0.00694479562777	8.63235944357e-05	0.0379941388732	0.0693404854536
a18	2.95301735363e-10	7.15436602098e-09	0.000319784772162	0.0175247292623	0.0676938285408	0.186282902408	0.3997520055	0.0970948293813	0.000281722019959	0.00336426574259	4.04684794119e-05	0.0510137209577	0.176631745151
a31	9.84466419237e-11	2.38488562096e-09	0.000107659261507	0.0365005562874	0.141475632847	0.141854164136	0.251276705167	0.0492899054604	0.000106906006653	0.00177127630086	3.7614220804e-05	0.0909824669859	0.286597091717
a17	3.28364559322e-11	7.9514062462e-10	3.85243488023e-05	0.0422715292958	0.145273691616	0.119378398045	0.227434298389	0.0634298908201	8.0637738551e-05	0.00257031428695	3.0264069268e-05	0.104996645662	0.294495773906
a20	1.09632059761e-11	2.65204025797e-10	1.45704686408e-05	0.0142673939819	0.055312493972	0.112517980682	0.272490252796	0.109788223607	0.00015725535085	0.00535192876232	2.60816400893e-05	0.104844841887	0.325228947969
a17	3.6634293267e-12	8.84728191097e-11	4.9399759856e-06	0.0048065541873	0.0249848757573	0.0972530582273	0.228605010932	0.0969173222023	0.00016181921195	0.00568659432077	3.91382716964e-05	0.122783447296	0.418757249323
a31	1.22561993157e-12	2.95113981816e-11	1.72480903387e-06	0.00293591520577	0.0502004815858	0.0916530960758	0.163870272311	0.0510797014008	7.29508125167e-05	0.00322718995692	3.62149972321e-05	0.130956809099	0.505965649774
