 	le	buone	canzoni	si	scrivono	alla	notte	</S>
a46	0.00093238476971	0.000431812739	3.17910366e-05	0.00140228285	0.3798386675	0.0112927876	0.50399527	0.10207504
a8	0.000932249764879	0.000685833616333	6.71702555333e-05	0.00253275598333	0.706773239167	0.0105208577767	0.2081057831	0.070382103
a31	0.000310765999717	0.000654621005444	5.91191339444e-05	0.00255638489111	0.898618813056	0.00358151606257	0.0699312112633	0.02428752
a41	0.000103589003891	0.000393593662315	2.03622996148e-05	0.00098382676037	0.965409904352	0.00121015599786	0.0234946309978	0.00838390692
a31	3.45297105119e-05	0.000157112691272	7.4573619716e-06	0.000503742650123	0.985369188117	0.00068389518262	0.00997351177927	0.00327053684
a0	1.15099454138e-05	7.4476943266e-05	3.07039176827e-06	0.000306751493374	0.981710469372	0.000708508610873	0.0100479055931	0.00713726756
a31	3.8378125382e-06	3.0370201264e-05	8.56397580049e-06	0.00680744844446	0.798466823124	0.0425518526536	0.138761995531	0.0133690741867
a39	1.28043477651e-06	1.56677099847e-05	1.03947116633e-05	0.00891355524325	0.423277224041	0.0698970258845	0.474546485177	0.0233383473956
a31	4.2681289047e-07	5.22269938831e-06	3.46643905379e-06	0.00297301770718	0.16928574968	0.0391148169615	0.740896745059	0.0477205384652
a10	1.42272175719e-07	1.74102433318e-06	1.15690117093e-06	0.000992200397339	0.0784152576933	0.0174884679872	0.84410876502	0.0589922444884
a20	4.74240919112e-08	5.80347929732e-07	3.85642459299e-07	0.000330740329646	0.0333586486978	0.0108160353291	0.88458148834	0.0709120531628
a31	1.58080619607e-08	1.93456106669e-07	1.28560277488e-07	0.000110251812801	0.0222420095659	0.00636940327437	0.719098046113	0.252179947721
a10	5.26936696495e-09	6.44872267846e-08	4.28606957018e-08	3.67512914526e-05	0.018125600522	0.00265216302279	0.583075965371	0.396109392574
a20	1.75646442903e-09	2.14975117182e-08	1.42876265001e-08	1.22506664397e-05	0.011446448074	0.0014866764076	0.553746255124	0.433308307525
a31	5.85490629406e-10	7.16677318125e-09	4.76277302055e-09	4.08357398563e-06	0.005442496158	0.000590061154662	0.335130868875	0.658832435842
a13	1.95163693727e-10	2.38895434019e-09	1.58760128558e-09	1.36120334073e-06	0.00280335531933	0.000275043550349	0.283073873458	0.713846321947
a20	6.50549138892e-11	7.96378885378e-10	5.29216895507e-10	4.53747189221e-07	0.00106933311178	0.000182294090116	0.349690711153	0.649057217316
a31	2.16851732479e-11	2.65497434466e-10	1.76412555205e-10	1.51249894947e-07	0.000410916015927	7.30552442593e-05	0.204927658051	0.794588262439
a28	7.2284983581e-12	8.85166632424e-11	5.88061022498e-11	5.0416965889e-08	0.000185233609809	2.88666249738e-05	0.101333883684	0.898452010813
a24	2.40974447411e-12	2.96701000391e-11	1.9607909291e-11	1.68065975591e-08	6.7911566103e-05	1.90656133246e-05	0.0934324645613	0.906480586938
a46	8.03407799587e-13	1.0057499681e-11	6.54208985443e-12	5.6045388151e-09	0.000150892730368	1.36687898749e-05	0.0777888581871	0.922046612313
a39	2.67871297836e-13	3.418469595e-12	2.18338786258e-12	1.86992631338e-09	0.000177363567023	7.40795822497e-06	0.0600998370624	0.939715370771
a46	8.93572162367e-14	1.20940464167e-12	7.2944228776e-13	6.23823325077e-10	0.000131486012574	4.09239250832e-06	0.0475909500208	0.95227342359
a8	2.98298289852e-14	4.48449835557e-13	2.45439135887e-13	2.09158349059e-10	0.000172784407525	3.75573666944e-06	0.0348070010069	0.965016441197
</S>	1.49537795801e-14	2.57134055279e-13	1.24690863043e-13	1.05701553179e-10	0.000174527893762	3.75025518472e-06	0.0301128520034	0.969708870598
