 	è	che	è	entrato	da	qui	</S>
a31	0.0006841269825	0.00171846845	0.0083213971	0.01728488728	0.39852381045	0.557015915	0.0164514195
a7	0.000647186541575	0.0016105480383	0.00850481296667	0.0176467878933	0.409002143483	0.549159048333	0.0134295085
a18	0.000215767693835	0.000536935362663	0.00328831254222	0.0063483720711	0.150285173028	0.827910769444	0.0114146831333
a31	9.51723918467e-05	0.000441689882484	0.00215059106741	0.00225206964037	0.0558793635427	0.931774153148	0.0074069300111
a46	5.80325209489e-05	0.000424504537495	0.00178475262247	0.00083953996679	0.0234594911809	0.967723827716	0.00570979527037
a31	2.51354446496e-05	0.000160996847498	0.000709698086157	0.000305886024263	0.00946630471363	0.984090022572	0.00524192735679
a39	1.11212438952e-05	5.85869323727e-05	0.000241043980786	0.000102392379751	0.00320160729821	0.990377220857	0.0060080259856
a28	3.72355788769e-06	1.95422280613e-05	8.03771189266e-05	3.4190755347e-05	0.0010761716506	0.992507640286	0.0062783891952
a31	1.2412439347e-06	6.51423977513e-06	2.67948791105e-05	1.1426773137e-05	0.000361087642727	0.988526246762	0.0110667317317
</S>	6.20624559618e-07	3.25712692406e-06	1.33981208609e-05	5.7153949505e-06	0.000180571743853	0.984734073381	0.0150623828659
