 	si	è	rotta	la	coppa	</S>
a31	0.001013264415	0.00108512415	0.07940713485	0.4006113475	0.0199057915	0.4979773185
a20	0.00075597997926	0.0007537403841	0.02914445123	0.139943407067	0.00923253276667	0.820169866167
a19	0.000252108487867	0.000251415909674	0.01002372397	0.0524764032557	0.00386403764556	0.933132305389
a18	8.41116351132e-05	8.5389597932e-05	0.00899655950333	0.0456617870852	0.00180892728519	0.94336323513
a27	2.81224152211e-05	3.01120696607e-05	0.00981532633444	0.0907383603617	0.000924911515063	0.898463178377
a31	9.42595936037e-06	1.34485317369e-05	0.0823181542781	0.336138786787	0.000382356801688	0.581137849026
a39	3.18352578091e-06	7.8256325812e-06	0.111479028093	0.673702022262	0.000203873807229	0.214604066575
a31	1.06144563655e-06	2.61065287362e-06	0.0457562708643	0.778242187421	0.00015378174241	0.175844062858
a46	3.53816607209e-07	8.70336709916e-07	0.0177324928348	0.757343245807	0.00035609813747	0.224566914286
a31	1.17939813934e-07	2.901264206e-07	0.00618579839227	0.520383888602	0.00037025769449	0.473059651429
a20	3.93135788499e-08	9.67105207675e-08	0.00207902784576	0.191360039701	0.000150423163497	0.806410397143
</S>	1.96572427903e-08	4.83571668815e-08	0.00105259189438	0.0987301001005	9.79352067485e-05	0.900119318571
