 	io	voglio	che	Maria	venga	qui	</S>
a31	8.89315176985e-06	1.26889233115e-07	0.01164172825	0.35667482	0.172053495	0.450191727	0.0094292155
a39	8.89305928326e-06	1.27879536738e-07	0.0918127020833	0.545414583333	0.179961763333	0.178072512667	0.0047293908
a31	2.99026990639e-06	3.85110575795e-06	0.266088277361	0.563846641111	0.096429516111	0.0709729725557	0.00265573906667
a37	1.02284046625e-06	5.12903512098e-06	0.346043912454	0.53493086037	0.0797594087037	0.0376040015186	0.00165567715556
a31	3.6662973754e-07	4.42753057533e-06	0.246257062485	0.541215253457	0.0716503429012	0.13742197184	0.00345057401852
a11	1.4776493098e-07	4.15818616194e-06	0.139397732495	0.616289364486	0.0589496536337	0.18138442728	0.00397450265951
a20	4.9339502641e-08	1.38866829827e-06	0.0779385222983	0.697792368162	0.124254600545	0.09835598576	0.00165708007317
a4	1.64485713755e-08	4.62934180486e-07	0.0298421541661	0.552758722721	0.268380473515	0.148108245253	0.000909910891057
a24	5.4828866595e-09	1.54321533829e-07	0.011647521101	0.283453909907	0.294967847838	0.407048715084	0.00288184876369
a31	1.82763185311e-09	5.14405625055e-08	0.00388255618174	0.104621752302	0.164511431613	0.704560061695	0.0224241473879
a11	6.09210939052e-10	1.71469053455e-08	0.00129422992837	0.0513860431007	0.088717720871	0.831307953898	0.027294032296
a24	2.03086754539e-10	5.71563517153e-09	0.000431413144574	0.0278952079336	0.060759281057	0.872941627966	0.0379724872653
a31	6.77118010792e-11	1.90521201701e-09	0.000143805734392	0.00970328954453	0.0207210311723	0.763611875989	0.205820029088
a46	2.25706256646e-11	6.35070925372e-10	4.79399719567e-05	0.00557092034818	0.00989607277743	0.739590538663	0.244894565363
a8	7.52373755145e-12	2.11690434151e-10	1.60071904896e-05	0.00637709794939	0.0114335685925	0.849963512888	0.132209850788
</S>	3.7621487986e-12	1.05845399576e-10	8.0393288398e-06	0.00680440847469	0.0135440192963	0.854627236444	0.125016335394
