 	non	vieni	alle	sette	perchè	io	non	sono	pronta	</S>
a8	7.93638596925e-06	4.011240575e-07	0.00996871307	0.1912107787	0.000241488595	0.36662984	0.03233803075	0.070333609	0.308240278	0.021028963
a31	7.93483342425e-06	1.36934471328e-07	0.00978665189133	0.223720757567	0.000184813206403	0.543815806667	0.03142437675	0.0649807156667	0.116257275267	0.009821559259
a7	2.64543592764e-06	4.56454478287e-08	0.00332719349044	0.158684670522	6.163111329e-05	0.758780868889	0.0118835630667	0.0248103497322	0.0391671487057	0.003281878021
a24	8.81811994299e-07	1.52151496226e-08	0.00115600365348	0.118084230174	2.06056290523e-05	0.848889106296	0.00466403740557	0.00984643222073	0.0162052219186	0.00113345943933
a38	2.9393733232e-07	5.07175880051e-09	0.00039341180626	0.0553495545913	8.7391195541e-06	0.612560392099	0.0181522172019	0.181133487874	0.130833853306	0.00156805506978
a31	9.7979113772e-08	1.69098290267e-09	0.000132589388933	0.0187293913838	5.3037420847e-06	0.221638007933	0.0256701724006	0.426998929291	0.304922257769	0.00190325008993
a10	3.26597067711e-08	5.64311395057e-10	4.43595422247e-05	0.00643916412793	2.55145452823e-06	0.0875567178777	0.0374249208002	0.513986523097	0.353410899256	0.00113484234998
a11	1.08865690208e-08	1.88770908886e-10	1.47954832516e-05	0.00241943335598	1.16461623608e-06	0.111111387293	0.0581527152667	0.486778141032	0.339671066419	0.00185131093666
a31	3.62885786548e-09	6.40270167953e-11	5.10163808353e-06	0.000946110411993	4.96100080693e-07	0.106396635864	0.0401228599889	0.302633009344	0.54767490214	0.00222090321222
a20	1.20962103761e-09	2.21557454918e-11	1.86937764634e-06	0.000391368405998	1.85077223898e-07	0.200653272055	0.022929198563	0.134049634115	0.640036664047	0.00193779557074
a10	4.03207596471e-10	7.53746279727e-12	6.27527464613e-07	0.000175462447333	9.80775442993e-08	0.319282480685	0.0387423048543	0.128165686705	0.509272978016	0.00436035552358
a31	1.34403154921e-10	2.59490342576e-12	2.28938140204e-07	9.41595024443e-05	5.50879409464e-08	0.199003025895	0.0348407636948	0.099763015735	0.650156739339	0.0161420361745
a21	4.480147337e-11	8.77565074453e-13	9.4555954068e-08	5.95042354814e-05	1.86165484088e-08	0.274642727632	0.0130214666416	0.0375304165783	0.654099923113	0.0206458743915
a31	1.49340052326e-11	2.93796741171e-13	4.15699066893e-08	3.46812044938e-05	6.4231086241e-09	0.309038889877	0.00570944443653	0.0164884467594	0.529101784371	0.139626730464
a20	4.97811237085e-12	9.80328318503e-14	2.36425498394e-08	2.35236861979e-05	2.14671592853e-09	0.274736857292	0.00215387235484	0.0064448535198	0.50825599479	0.208384883488
a13	1.6594087488e-12	3.27364387501e-14	7.8941876303e-09	7.94209600263e-06	7.62622222177e-10	0.264216465097	0.00137729387161	0.00408856737327	0.596507411597	0.133802316163
a31	5.53145846666e-13	1.09590653622e-14	2.95148935093e-09	4.37776433754e-06	2.97002914432e-10	0.107975513032	0.000876655086703	0.00239308021476	0.569606160532	0.319144220388
a41	1.84386619418e-13	3.6651324372e-15	1.31304917698e-09	3.42375532251e-06	1.28544648517e-10	0.044941197844	0.000340364671734	0.000928686605253	0.567777646844	0.386008701463
a35	6.14708936093e-14	1.29439004673e-15	4.70567563993e-10	2.79132695084e-06	2.48601806172e-10	0.0204178311147	0.000419634183911	0.000731543488418	0.767349432281	0.211078808488
a31	2.04982527387e-14	4.9658048991e-16	1.93934903998e-10	2.48540807028e-06	2.59459003374e-10	0.00905814707157	0.000399974899704	0.000540088669139	0.65100317076	0.338996169496
a24	6.85383094783e-15	1.7169930597e-16	8.18834667527e-11	1.02542669713e-06	8.6749936341e-11	0.00387150813719	0.000137799700635	0.000245469172713	0.570426600253	0.425317606499
a37	2.30769971528e-15	6.63161523233e-17	2.74537174176e-11	3.41884374244e-07	4.14619743467e-11	0.0022496207924	0.000271689065878	0.00117032927757	0.721605483418	0.274702508833
a27	7.83819681093e-16	2.85896157744e-17	9.3385866292e-12	1.14250319741e-07	5.83096884489e-11	0.0019172913308	0.000545447761959	0.00202511262586	0.757084507806	0.238427499611
a20	2.78104870364e-16	1.11687315915e-17	3.2781280464e-12	3.83198255013e-08	5.52714031496e-11	0.0012694605436	0.000529568270653	0.00168837084195	0.728415449269	0.268097113204
a31	1.00803832455e-16	6.20779759717e-18	1.25169448547e-12	1.36819520214e-08	2.23326952249e-11	0.000813674047867	0.000292643462018	0.00096891247745	0.681368569756	0.316556187735
a37	4.04502301517e-17	4.83892536572e-18	6.01854831823e-13	5.54586210047e-09	2.23236725833e-11	0.000658432432622	0.000191787592473	0.000644969189283	0.652750276585	0.345754545912
a31	1.94961656172e-17	3.69717045524e-18	3.28750670608e-13	3.77131976016e-09	2.23221100991e-11	0.000568916354207	0.000157930823358	0.000536195271094	0.583475825528	0.415261155304
</S>	1.16576176586e-17	3.58500957762e-18	2.85337985304e-13	4.63238848008e-09	1.11961364065e-11	0.000495149117104	7.9834450479e-05	0.000270341147547	0.489218412764	0.509936277652
