 	qui	ancora	stanno	con	la	luce	accesa	e	stanno	svegli	</S>
a31	4.98251225e-06	3.2992033e-06	2.971610935e-05	2.2583085775e-05	0.009886552555	5.9026484e-05	0.456649848	0.00100133641	0.4377480285	0.037783613	0.0568110435
a23	2.3715760108e-06	1.42978304173e-06	1.04783262967e-05	7.856739475e-06	0.00347492842167	1.99123580067e-05	0.778293412667	0.00110602668333	0.160343723	0.022612702	0.0341271985
a31	1.2490621644e-06	3.86813652231e-06	2.81559097122e-05	4.44037599167e-06	0.00134602550056	8.87548413422e-05	0.787832670889	0.00285718960778	0.1568789755	0.0288253793333	0.0221333218333
a23	9.028426228e-07	9.77550784077e-06	0.000489657976571	9.90069646389e-06	0.00255164932685	0.000115524169447	0.615431126963	0.0332887807359	0.2914894585	0.0373479254444	0.0192652796111
a10	3.317856726e-07	8.38907490359e-06	0.000629264305524	1.24982790546e-05	0.00321223977562	4.63589274823e-05	0.561859322321	0.0713532802453	0.320189136167	0.0273567458148	0.015332390537
a31	1.16260131879e-05	0.000634042092591	0.00439695418184	0.000217644568918	0.00454040025854	0.00162709085783	0.41591505744	0.0569611574151	0.465791912056	0.0309777262716	0.0189264075123
a37	1.54445757226e-05	0.00084287081522	0.00567540660561	0.000301965089639	0.00806295808618	0.00215120398228	0.26990072248	0.0381051414717	0.623977104019	0.0329207130905	0.0180465461708
a27	5.20856815587e-06	0.000281319807143	0.0019302016692	0.000120639699046	0.00855535622873	0.000718475493727	0.297417927493	0.0427249198239	0.602290248006	0.0306630426968	0.0152927197236
a31	1.75793687029e-06	0.000103495308761	0.00232497281207	0.00166511426885	0.0106144429429	0.00171344873454	0.213652096831	0.0287529335413	0.582792896002	0.0641905725656	0.0941883089079
a44	6.81724086763e-07	5.0355717587e-05	0.00290966940402	0.00227695353295	0.013070860981	0.00221983422818	0.103689053277	0.0108810086138	0.537601858667	0.125560950855	0.201738822969
a23	3.07249021721e-07	2.30381358923e-05	0.00144336941701	0.00086238630965	0.013444846327	0.000916864105827	0.0560938820923	0.00436830835127	0.402027036222	0.146298080285	0.37452188099
a37	1.04055202039e-07	7.7482959611e-06	0.000496131372037	0.000292111748705	0.009865780809	0.000307584747109	0.0315768800308	0.00160763273709	0.297533955407	0.119476723428	0.538835326997
a38	3.47010576196e-08	2.58443635047e-06	0.000165911786012	9.7666941557e-05	0.00422855603633	0.000103079467703	0.0191314032436	0.000670077102363	0.222454545136	0.102302324476	0.650843808999
a46	1.15952597628e-08	8.65006549923e-07	5.59428067373e-05	3.44185176857e-05	0.00239625494544	3.49990632677e-05	0.0085299129812	0.000649227350788	0.206934081712	0.200076298159	0.581287963
a31	3.89654810527e-09	2.92365958541e-07	1.93071447224e-05	1.42158005286e-05	0.00160584918181	1.20137764692e-05	0.00505191202707	0.000578320120263	0.195347407237	0.221499409386	0.575871247667
a28	1.31005392842e-09	9.8534433797e-08	6.74023064747e-06	5.9139365327e-06	0.00080037011727	4.26362147511e-06	0.00455004054236	0.000385252710088	0.272552009079	0.183236539795	0.538458752556
a31	4.4267688322e-10	3.31053395357e-08	2.34384331082e-06	2.0444003674e-06	0.000470070975757	1.47854760375e-06	0.00419193014745	0.000288487567696	0.284769482693	0.150570686098	0.559703454185
a14	1.5115715582e-10	1.12403443319e-08	8.61490035273e-07	7.56404228467e-07	0.000388045878586	5.5108367235e-07	0.00459886018248	0.000216550853565	0.266584287231	0.153022898199	0.575187198062
a31	5.38026659167e-11	3.9217873623e-09	3.44760229758e-07	2.71666758822e-07	0.000431387052862	1.9886720855e-07	0.00457016412749	0.000190616409522	0.25911992231	0.151492764833	0.584194312687
a20	1.89373428156e-11	1.37407708577e-09	1.42902662253e-07	1.08132912674e-07	0.000427511300954	8.05869686833e-08	0.0045014884425	0.000122897051507	0.222778777337	0.143108967044	0.629060020896
a31	7.28905092187e-12	5.1940425359e-10	6.95393779177e-08	4.3030651958e-08	0.000443622463651	3.26880203944e-08	0.00439522584083	0.000100097665769	0.210424374612	0.139910125581	0.644726390299
