 	ho	scritto	una	lettera	al	mio	fratello	</S>
a46	0.001320691015	0.00341076775	0.11796655435	0.274470639	0.0551586989	0.065933251	0.462346939	0.01939248565
a31	0.000642706887667	0.00220724775167	0.116333461783	0.282095986	0.1603405963	0.259190790333	0.168848569	0.0103406623167
a13	0.000219102640222	0.000814597622223	0.0465784649277	0.111627091667	0.175037396433	0.299454513444	0.0986670396667	0.267601775106
a20	9.2142955074e-05	0.000471186144074	0.0228382562759	0.047233004589	0.074919089911	0.113744318248	0.0820807165556	0.658621245035
a15	5.7881538358e-05	0.000334572638025	0.0079617430553	0.0166828610697	0.027864532537	0.0416862228493	0.0709736888519	0.834438468345
a20	7.73980961193e-05	0.000207668552675	0.0026682241121	0.00561237478623	0.009866300179	0.0162680643498	0.0645720529506	0.900727902782
a31	7.24111380131e-05	0.000112925703558	0.0008912402373	0.00187525534898	0.00346211096467	0.00708657254993	0.23018338765	0.756316097594
a39	3.23332686444e-05	4.7870137186e-05	0.000298029878667	0.00063064307256	0.00159182569322	0.00500672901664	0.434824829217	0.557567749198
a31	1.88884598281e-05	2.54442102503e-05	9.9957151751e-05	0.000215195417334	0.000942905693207	0.00373172059221	0.330668157406	0.664297773066
a20	9.08955255603e-06	1.16278012718e-05	3.35021882123e-05	7.24651982923e-05	0.000516259583202	0.00313964005074	0.244652493469	0.751564964355
a31	5.82589150201e-06	7.0355781406e-06	1.13560876074e-05	2.49034331554e-05	0.000375343129401	0.00296792506025	0.205459045156	0.791148558118
a7	2.77898635067e-06	3.35366149687e-06	3.8735341658e-06	8.5639480298e-06	0.000201031238134	0.00193000083008	0.112325674385	0.885524696039
a46	2.06630846689e-06	3.12246456562e-06	1.67170022527e-06	4.8129422966e-06	0.000292758472711	0.00362088987669	0.118121310128	0.877953355346
a39	3.98395863896e-06	5.51955885521e-06	1.57385068509e-06	4.52770009887e-06	0.00055100396757	0.00730437472556	0.118769920043	0.873359108449
a31	4.32086827365e-06	5.2952323394e-06	1.24472247103e-06	2.78606320629e-06	0.000523648893857	0.00718537420852	0.083449450681	0.908827869483
a46	1.66042291855e-06	2.25977003413e-06	6.3904543301e-07	2.43210457543e-06	0.000463618325952	0.00683698570284	0.069228394227	0.923463989828
a0	3.65310407285e-06	4.36661087804e-06	1.19256327767e-06	3.05592305848e-06	0.000532991698651	0.00786458723428	0.065711149409	0.925878999943
a27	6.65101769095e-06	7.09754595935e-06	1.68900479256e-06	2.26583738616e-06	0.000353924846217	0.00513014774476	0.0406019941363	0.953896246648
a20	7.39658489698e-06	7.69609265312e-06	1.72167883085e-06	1.77072452872e-06	0.000245931685406	0.00355158381492	0.0267462237121	0.969437725549
a0	9.26660996566e-06	9.66434621771e-06	2.06721331028e-06	1.98031640957e-06	0.000267287518469	0.00410526033831	0.0251649042374	0.970439635183
a14	2.85390809886e-05	2.42798150726e-05	4.46031043676e-06	3.70970570319e-06	0.000355138746156	0.0050201067461	0.0276543884125	0.966909395061
a0	3.60432353295e-05	2.98081160242e-05	5.14859641225e-06	4.10386690106e-06	0.000349276775385	0.0047669956487	0.0270923921375	0.967716231687
a46	1.75174255865e-05	1.53733653414e-05	2.59614036408e-06	2.49620320035e-06	0.000260656868462	0.00390559354957	0.0283136680458	0.967482110562
a20	0.000173470064005	0.000117486680114	2.21706830814e-05	1.73730058668e-05	0.000812540112821	0.00991884058319	0.0413393880153	0.947598703521
</S>	0.000337799457002	0.000226529090057	4.28530065407e-05	3.27443549334e-05	0.00138354920641	0.0161214797916	0.0510665000076	0.93078850176
