 	se	vieni	alle	sette	io	sto	cucinando	</S>
a31	4.35871920973e-07	1.027321725e-09	0.032950382638	0.45626845747	0.35125709	0.1585741056	0.000483614815	0.00046593224
a21	4.35876568001e-07	8.77297316333e-10	0.0439777342127	0.763562565823	0.131799535	0.0596377489333	0.000630079851667	0.000391912226667
a31	1.7300874701e-07	7.36405621344e-09	0.0704079314042	0.827689435274	0.0667165733333	0.0298022859778	0.00402605024056	0.00135756082889
a21	8.56973136033e-08	1.05048153045e-08	0.0826026271347	0.687367461758	0.133981307778	0.0875821349926	0.00638804941352	0.00207835330963
a31	3.27555844678e-08	7.58534733483e-09	0.0420522774949	0.375945183419	0.214587805926	0.362024178331	0.00383766573784	0.00155287813654
a13	1.48359486026e-08	5.66716873694e-09	0.016264710415	0.14695155164	0.356317571975	0.477953259444	0.00167868109928	0.00083421800618
a35	5.002325909e-09	1.92525818365e-09	0.00862111527167	0.08302553088	0.538349610658	0.369041673148	0.000647607791093	0.00031445756806
a37	1.66777683923e-09	6.4360052075e-10	0.00391501968322	0.0418701970267	0.526778543553	0.426939144383	0.000233109837031	0.000264004014687
a31	5.55926655874e-10	2.14551622378e-10	0.00130796534695	0.0146387318582	0.508187101184	0.475471488128	9.4445432677e-05	0.000300313174896
a37	1.85309675944e-10	7.15206432677e-11	0.000436184518007	0.00490951670873	0.435041470395	0.559370992709	4.34754599923e-05	0.000198358028299
a31	6.17699583019e-11	2.38407179983e-11	0.000145451252426	0.00166106757858	0.415830726798	0.581001420903	2.39982394308e-05	0.00133728992943
a24	2.05900319545e-11	7.94716616964e-12	4.85339962208e-05	0.00055635501876	0.383120115599	0.614199126968	1.56052353769e-05	0.00206023767648
a31	6.86336032064e-12	2.64928726867e-12	1.62179632491e-05	0.00019052933682	0.308357301866	0.675173562323	1.07002390256e-05	0.0162516645922
a13	2.28780290596e-12	8.8310626706e-13	5.4459411015e-06	6.78860657133e-05	0.260776377289	0.712739620774	1.02456539419e-05	0.0264004148641
a31	7.62607725262e-13	2.94371476929e-13	1.82053570963e-06	2.32049608778e-05	0.147551859096	0.719137506925	4.55795885806e-05	0.133240036288
a27	2.54221007481e-13	9.81376413488e-14	6.12075217975e-07	8.23327313493e-06	0.0898612176987	0.597984568975	0.00011497534286	0.312030412096
a31	8.47617937783e-14	3.27266415473e-14	2.0675372509e-07	2.94618522064e-06	0.0420494992329	0.443531792992	0.000624916104287	0.513790650699
a35	2.82737697611e-14	1.09273790992e-14	7.17881515633e-08	1.23010398355e-06	0.0221166893443	0.255351730997	0.0011721677681	0.721358083566
</S>	1.41548996585e-14	5.4905978211e-15	3.61638830817e-08	7.07114556775e-07	0.0129343660722	0.191223610499	0.00124074573405	0.794600491783
