 	vestita	la	figlia	l	avevo	portata	alla	chiesa	</S>
a31	8.346904355e-05	0.0005450212505	0.002212860025	0.0246605327325	0.00117086295915	0.54367494	0.2541183355	0.102215635	0.071318334
a16	2.7923439212e-05	0.00018192008834	0.000745349284533	0.00825340467383	0.000393209984817	0.597487006667	0.256410145167	0.10036533	0.0361356695
a31	1.7677502066e-05	0.000119899787287	0.000517090454378	0.00385647416594	0.000456280110606	0.827329735556	0.104018951056	0.0482110483333	0.015472873
a24	1.4627775322e-05	0.000201608029096	0.0245181523515	0.00961840072198	0.000477838900202	0.857195931852	0.0632190596853	0.0338325274444	0.0109219256667
a28	6.912220974e-06	0.000841425989699	0.127494672451	0.027289477574	0.000164240856401	0.758279150617	0.0517435408951	0.0190385308148	0.0151420785556
a31	0.000129338121558	0.0197057789299	0.377422990817	0.0511980191913	6.3144779967e-05	0.462153520206	0.041330797965	0.0281965889383	0.0197998171852
a41	0.000170858381853	0.0260788570433	0.443748463606	0.0615276053971	2.6705769789e-05	0.344872123402	0.0534643373217	0.0357649876461	0.0343460617284
a31	6.24037566177e-05	0.0121164037478	0.529965884535	0.0453761071324	9.563894263e-06	0.292880645801	0.0481160575739	0.023818267382	0.0476546615761
a28	2.40032228826e-05	0.00679216504927	0.485738695178	0.0208273536441	3.24777780233e-06	0.114228678934	0.0232876529913	0.0272648159607	0.321833378192
a20	8.1404113112e-06	0.00235270735616	0.167407201993	0.00698560147113	1.08963923718e-06	0.0531723825447	0.0147838305304	0.0338296706536	0.721459372731
a46	2.71963684397e-06	0.000786298950543	0.0560173936883	0.00232910920696	3.6442531826e-07	0.0186628276816	0.00762953061013	0.0444433638845	0.87012839091
a11	9.0736639973e-07	0.000262273495988	0.0186895980875	0.000776597131955	1.21619415084e-07	0.00671736251593	0.00465612188158	0.0393269901048	0.929570040303
a46	3.03232125271e-07	8.74748406437e-05	0.0062321188292	0.000258866609278	4.0554422073e-08	0.00224106169804	0.00156034604373	0.0138744178116	0.975745390101
a31	1.01082713902e-07	2.91678422703e-05	0.00207897949043	8.62937350324e-05	1.35414715207e-08	0.000761754410013	0.000566490426243	0.0061669572372	0.990310230034
a17	3.38240728173e-08	9.7436134171e-06	0.000695169037777	2.87702991643e-05	4.55398391923e-09	0.000276801296671	0.000243747358748	0.00399747054573	0.994748243345
a31	1.14009194977e-08	3.26032672013e-06	0.000232611826076	9.59132678129e-06	1.54654783941e-09	0.000102278391624	9.74193411493e-05	0.00232469965524	0.997230114448
a20	3.9297978312e-09	1.09073095764e-06	7.78694374753e-05	3.19751872552e-06	5.2316254647e-10	3.5328883508e-05	3.52875111831e-05	0.000991905491747	0.998855304816
a31	1.43907800461e-09	3.67066859973e-07	2.61660116184e-05	1.06612161998e-06	1.8032229789e-10	1.24769149243e-05	1.28852631677e-05	0.000436268918916	0.999510768272
