 	Marika	non	ha	mangiato	mai	un	rustico	</S>
a8	8.87483638e-06	0.00170517645	0.00755419755	0.24086043	0.1725529565	0.302496162	0.092554424	0.1822677638
a31	3.19245232835e-06	0.000740281503567	0.0029833980104	0.0907429134333	0.282729658833	0.516817010667	0.04275495578	0.06322859996
a20	1.064258968e-06	0.000263185172422	0.00104601582053	0.231771077911	0.293842552944	0.435208423556	0.01519923844	0.02266845398
a31	3.602942562e-07	0.000103820227644	0.000400131316843	0.277619494337	0.316954244315	0.388729827852	0.00707154321333	0.0091205767
a37	1.25583549717e-07	3.46629188123e-05	0.000134128692273	0.0943230298123	0.396993354772	0.492249975951	0.0129691080711	0.00329560027333
a14	4.18612981745e-08	1.15563100294e-05	4.47104835858e-05	0.0326687740608	0.392785404924	0.542666691984	0.0298305746904	0.00199222559111
a10	1.39537839055e-08	3.8525166177e-06	1.49035203259e-05	0.0109850477513	0.282617231641	0.633277663995	0.0684036888968	0.00469758853037
a31	4.66483238389e-09	1.2969237928e-06	4.96849792097e-06	0.00368005132877	0.143407221714	0.538876631332	0.293380252966	0.0206495568435
a37	1.5685094024e-09	4.45646862867e-07	1.65681901648e-06	0.00123716739569	0.061252413738	0.451233920444	0.406153214322	0.0801211779478
a10	5.22845725578e-10	1.49732138156e-07	5.52277122382e-07	0.00041457703103	0.0381654389127	0.479060123481	0.299107481441	0.183251655983
a14	1.74287697455e-10	5.03222594863e-08	1.84095069409e-07	0.000138778501308	0.0192867586042	0.361642337827	0.34494006048	0.273991805328
a0	5.80976361138e-11	1.67917260199e-08	6.13651381185e-08	4.62726432272e-05	0.0068366692514	0.193591647942	0.411503126827	0.388022221776
a20	1.93682095921e-11	5.60415745777e-09	2.04550775568e-08	1.54258123498e-05	0.00233021481347	0.0834621639807	0.360096595609	0.554095573925
a33	6.45795793593e-12	1.87299261886e-09	6.8183816394e-09	5.14315590883e-06	0.000785917515823	0.0317484531269	0.227294255203	0.740166191308
a20	2.15282311171e-12	6.2482194126e-10	2.27279784164e-09	1.71511972648e-06	0.000266463490608	0.011504567409	0.180872755068	0.807354463769
a31	7.17783240148e-13	2.087555148e-10	7.57600948713e-10	5.71761756403e-07	8.98146793427e-05	0.00431367361633	0.151270879023	0.844325031256
a0	2.39279475033e-13	6.96266924337e-11	2.52534400005e-10	1.90667025794e-07	3.57938142542e-05	0.00202771521878	0.218580427008	0.779355853752
a41	7.9766538886e-14	2.32510956689e-11	8.41784717817e-11	6.36679678513e-08	2.26190177514e-05	0.00165653597293	0.334372115669	0.663948667917
a31	2.65991284167e-14	7.7777228253e-12	2.80612854227e-11	2.16578492138e-08	2.59391519171e-05	0.00153516255764	0.281020865223	0.717418019306
a37	8.9437070069e-15	2.63138598543e-12	9.3557870846e-12	7.6179808536e-09	2.22707278124e-05	0.00117109601255	0.256572968408	0.742233633102
a31	3.05345412063e-15	8.9325675681e-13	3.11906765373e-12	2.54939840153e-09	7.75909997747e-06	0.000543665607517	0.196851856136	0.802596691034
a18	1.02209489821e-15	3.10171046603e-13	1.03983823742e-12	8.65868446177e-10	4.67203585916e-06	0.000375536285839	0.148690265379	0.850929530345
a8	3.44275861737e-16	1.34464552201e-13	3.47147175217e-13	4.76529036392e-10	1.45679436197e-05	0.000638481968613	0.166728331793	0.832618643448
a20	1.32553847579e-16	1.19476815734e-13	1.16550213806e-13	3.45567666797e-10	1.64218923399e-05	0.000629890069538	0.129732924931	0.869620814483
</S>	8.96789552895e-17	1.42500317867e-13	5.8828322903e-14	1.89245500399e-10	8.86936086995e-06	0.000390813654769	0.0957989189655	0.903801457242
