 	mia	sorella	quest	anno	che	viene	vuole	diventare	dottoressa	</S>
a31	1.9377971e-06	2.26448105e-06	6.82683345e-06	4.8791206e-05	0.012822938235	8.36517298965e-06	0.08900663325	0.76225555	0.097247941	0.0385986885
a41	1.66765776567e-06	9.62645732053e-07	4.90087685e-06	0.000460526038667	0.188844785078	2.79519103032e-06	0.117917249083	0.623069596667	0.052837715	0.0168597655
a31	6.16561084223e-07	7.05732759404e-07	4.75054745e-06	0.000879679859556	0.246824773359	1.04418740077e-06	0.069879319861	0.333380090556	0.340536805667	0.00849219683333
a20	2.66263105208e-07	6.27349214801e-07	5.10942568333e-06	0.000654975839852	0.0980379561197	5.66106376923e-07	0.0409038611203	0.386236575185	0.469409608556	0.00475043097778
a31	4.10180344887e-06	9.15623981999e-05	0.000107139254761	0.000278413144951	0.0406353625519	1.01088956856e-05	0.0307431734734	0.436941358395	0.485622742852	0.00556600369259
a37	5.38195530296e-06	0.000121935799733	0.000148544032587	0.000116838383317	0.014094323896	1.32866605352e-05	0.0135488439245	0.501311086132	0.465083836284	0.0055559198442
a16	1.79599151961e-06	4.0720354456e-05	5.92426341957e-05	5.58802253723e-05	0.00549108271867	4.54352382673e-06	0.0104489143082	0.812213375377	0.169613691428	0.00207079286807
a35	5.98729941185e-07	1.35947900247e-05	2.35311417319e-05	1.95287171008e-05	0.00220265972622	1.52312037744e-06	0.0085317377694	0.908586038459	0.0764070578093	0.00421381759602
a24	1.99599301735e-07	4.55468290057e-06	1.01437274143e-05	6.58851542599e-06	0.000834963094407	5.1008488453e-07	0.0047384639598	0.622375246153	0.32801946927	0.0440099671987
a31	6.65352601984e-08	1.53636276052e-06	3.57450280843e-06	2.19996096972e-06	0.000284388634736	1.70067645207e-07	0.00161079933315	0.217254223382	0.717135689757	0.0637074163996
a39	2.21810750608e-08	5.24107115973e-07	1.38376980298e-06	7.37109074513e-07	0.000109141240845	5.66987673437e-08	0.000578281220937	0.0750761987913	0.884516229919	0.0397174507999
a31	7.39535182938e-09	1.78543289958e-07	5.3767708116e-07	2.46551790244e-07	5.0825304615e-05	1.8903535947e-08	0.000234039754756	0.027678834232	0.802595593306	0.169439734933
a20	2.46580804841e-09	6.21454581193e-08	2.55076380087e-07	8.3013856917e-08	3.35274615383e-05	6.30134884252e-09	0.000100875364362	0.00978972451227	0.736198597769	0.253876898311
a31	8.22459932998e-10	2.11640109198e-08	8.81866505623e-08	2.76975213113e-08	2.76098728961e-05	2.10054040716e-09	5.6405627974e-05	0.00382587717376	0.56518823259	0.430901789437
a3	2.74451999127e-10	7.68183301993e-09	3.24590404541e-08	9.25610815407e-09	9.63745881537e-06	7.00180836582e-10	1.90408389447e-05	0.00127996167143	0.396200980863	0.602490363146
a20	9.18304839957e-11	3.06588853298e-09	1.08774809621e-08	3.08580970522e-09	7.84268673846e-06	2.33429647402e-10	1.99654070816e-05	0.00067606895431	0.583680846954	0.415615251049
a31	3.06721783766e-11	1.03837587666e-09	3.7081080748e-09	1.03033860677e-09	6.91775461949e-06	7.78455559085e-11	2.00837285839e-05	0.000470272681673	0.489449817985	0.510052877016
a37	1.02637898135e-11	3.66213937553e-10	1.3177019902e-09	3.44900351901e-10	2.70211367983e-06	2.59491842528e-11	6.9734912013e-06	0.000160075557794	0.385928891662	0.613901339005
a31	3.46164831417e-12	1.45409449518e-10	4.91192288667e-10	1.15814990078e-10	1.27595574094e-06	8.6503922104e-12	2.59771196643e-06	5.66629328253e-05	0.349183553221	0.650755879668
a20	1.17297216372e-12	6.3228534406e-11	2.15187890322e-10	3.94342673147e-11	7.2712174798e-07	2.88398476257e-12	1.23750823814e-06	2.27428388358e-05	0.265743407074	0.734231883223
a28	4.34635993907e-13	2.4225367702e-11	7.1911260606e-11	1.31567201462e-11	7.02043585993e-07	9.77891611223e-13	2.77798887938e-06	6.99650709453e-05	0.440143852358	0.559782741074
a31	1.72098740436e-13	9.43547906733e-12	2.48915421673e-11	4.5193405814e-12	4.14097929331e-07	3.42008394383e-13	2.93816320913e-06	8.18830857428e-05	0.412048917453	0.587865870358
a20	7.87447572787e-14	4.53631608911e-12	9.21651609443e-12	1.63820885127e-12	2.5069412711e-07	1.18324313103e-13	2.06656148571e-06	5.51146206753e-05	0.300938239151	0.699004356786
a31	4.75290077729e-14	2.71886409637e-12	3.71715170348e-12	6.3543748789e-13	1.95854959037e-07	4.37622309894e-14	1.77676323057e-06	4.61888495301e-05	0.25426955305	0.745682308929
a33	2.2921624271e-14	1.56782808655e-11	4.54828904345e-11	1.76194048893e-11	9.13504503012e-07	1.67285439516e-14	8.86272997886e-06	2.26279991484e-05	0.24606106435	0.75390652631
</S>	2.16464036355e-14	2.94685954327e-11	8.81923652173e-11	3.47908539447e-11	1.71227865151e-06	1.15748169758e-14	1.68212274894e-05	2.21414895742e-05	0.302691792175	0.697267513155
