 	che	sapeva	che	non	può	fare	il	bagno	</S>
a31	0.000165803945	0.0003302437125	0.001309319067	0.053406914415	0.0209798218	0.01017071244	0.37021311	0.3435573025	0.1998666965
a20	7.2897503048e-05	0.000148194946933	0.000470108053667	0.0179481157483	0.0226854111333	0.16627908648	0.37007336	0.147748680167	0.274574092167
a28	2.43615176573e-05	5.72047680777e-05	0.000200790824556	0.00627200024943	0.0314256027111	0.327807578827	0.232710836667	0.0664566870557	0.335044904056
a31	0.000201891347812	0.0104759586407	0.128749049095	0.151529280416	0.0287041149037	0.225951297876	0.121433009556	0.0541254650186	0.278829911352
a39	0.000261342648971	0.0140763360802	0.179752146365	0.230530326805	0.242780408301	0.0925355142253	0.0790179805187	0.0584675716729	0.102578358117
a24	8.74242391459e-05	0.0048253385089	0.0681933466817	0.107971353468	0.407276349434	0.0489840961751	0.237805913506	0.0812987572243	0.0435574467057
a31	2.91414803594e-05	0.00160878756239	0.0299363971206	0.0581864856893	0.254964241478	0.0178480283184	0.315760884502	0.282755989075	0.0389100685686
a17	9.71383811172e-06	0.000536536636541	0.0171026886132	0.0412693192804	0.113575535493	0.00622884880947	0.437532528167	0.346754356358	0.0369904671895
a31	3.23794655637e-06	0.00017884659439	0.00588598722407	0.0148353470775	0.0535844174977	0.00227957021816	0.460717654056	0.241269045453	0.221245880063
a39	1.07931564266e-06	5.96159596425e-05	0.00214336436682	0.006010038894	0.0226770819659	0.000793585576053	0.437621129352	0.215635325151	0.315058744688
a41	3.59771958035e-07	1.98720388881e-05	0.000715066202656	0.00200494051126	0.00814135861097	0.000281946482684	0.411818936451	0.406085368384	0.170932112896
a31	1.19923988771e-07	6.62401434986e-06	0.000238383714434	0.000668660777743	0.00273145091199	9.68880025613e-05	0.162252099817	0.449506616128	0.384499120965
a33	3.99746665249e-08	2.2080079589e-06	7.95135546613e-05	0.000223722004914	0.00092593898033	3.46579331871e-05	0.068052421939	0.457540302043	0.473141153655
a31	1.33248923336e-08	7.36005708164e-07	2.65396840494e-05	7.52294976413e-05	0.000318329245277	1.3603728279e-05	0.034175614913	0.455649034014	0.509740884552
</S>	6.66244658188e-09	3.68002934186e-07	1.32747339432e-05	3.76648676757e-05	0.000160796814888	6.9565654645e-06	0.0195301273565	0.266012837007	0.714237992276
