 	il	ladro	è	entrato	da	qui	</S>
a31	3.096798065e-07	3.14543877504e-06	0.0852522247015	0.0548223045	0.21684945	0.583961715	0.0591108748
a17	1.18069358646e-07	1.04848678816e-06	0.0288110249348	0.019453891	0.140897020667	0.784659771667	0.0261771408
a37	3.93605703808e-08	3.49495842385e-07	0.0102329519549	0.00739521146667	0.0725590822223	0.894451423889	0.0153609646
a35	1.31392138193e-08	1.1650325769e-07	0.00445415139497	0.00381988492222	0.0654093020741	0.915841607963	0.0104749695333
a18	4.39632929673e-09	3.8841214908e-08	0.00236489276499	0.00244648589741	0.0654830496914	0.920278049321	0.00942749517777
a31	1.47631156921e-09	1.2955390495e-08	0.000868550728663	0.0010122747048	0.0373603650871	0.953367683107	0.00739110949259
a24	5.02640165237e-10	4.32453631912e-09	0.000292754471648	0.000340822121067	0.0128520144624	0.959802381036	0.0267120219309
a31	1.69357477246e-10	1.44187531801e-09	9.78387321427e-05	0.000114737566269	0.00443847682413	0.955975327012	0.0393736083103
a16	5.82303816951e-11	4.80850998935e-10	3.27782531258e-05	3.85230370687e-05	0.00157074817704	0.970900325671	0.0274576194368
a31	1.94123048174e-11	1.60285673261e-10	1.09272007392e-05	1.28514027313e-05	0.000537251770347	0.96440058189	0.0350383811456
a46	6.47162920818e-12	5.34286063973e-11	3.64270112072e-06	4.28504841448e-06	0.000182635014082	0.956816517297	0.0429929360485
a31	2.15725684727e-12	1.78095490763e-11	1.21425584362e-06	1.42852442586e-06	6.18215211607e-05	0.902165939099	0.0977696186828
a46	7.19231094627e-13	5.93681653841e-12	4.04776956852e-07	4.7692443477e-07	2.29173076869e-05	0.868856266366	0.131119919561
a31	2.40109138219e-13	1.97926917846e-12	1.3495275267e-07	1.59875236973e-07	1.0293181229e-05	0.842770975455	0.157218409854
a35	8.15442086397e-14	6.62529066215e-13	4.500707018e-08	5.72086963077e-08	1.1936811943e-05	0.829476345152	0.170511609951
a31	3.01292091132e-14	2.23776644122e-13	1.5030474201e-08	2.35244496026e-08	1.31112074477e-05	0.796075001717	0.20391184665
a8	1.59181282711e-14	8.16021930907e-14	5.045519791e-09	1.90117690342e-08	2.05722106159e-05	0.758619890572	0.24135949555
a31	1.3144217757e-14	3.43934755302e-14	1.70753299967e-09	1.74040927114e-08	2.2912259372e-05	0.714615203524	0.285361865183
</S>	1.20684128785e-14	1.77627960151e-14	8.72919987835e-10	9.6674109057e-09	1.3142388436e-05	0.637856176762	0.362130692591
