 	ieri	abbiamo	deciso	di	andare	al	mare	tutti	ma	mio	fratello	non	voleva	venire	</S>
a31	5.424239218e-08	1.9538212405e-08	6.0947955e-06	0.000470418734	0.02068686485	0.05724111545	0.3718144345	0.05214241333	0.4175965585	0.002907975685	0.003680391647	0.00144784103	0.0705961058	1.31274095e-06	0.0014083226003
a46	1.81778909833e-08	6.52425314143e-09	7.46854283333e-06	0.00128186534467	0.0496509136167	0.12267438515	0.570114994833	0.08421070611	0.143648121167	0.001333679885	0.00131998553033	0.000500999225333	0.0247806341333	2.85078638333e-06	0.000473322672967
a31	6.8670986311e-09	3.58192398358e-09	6.94463994444e-06	0.00125870941756	0.0579193052056	0.109185910717	0.702423698278	0.0632193430367	0.053069764389	0.000991441561667	0.00162555299344	0.000531943303778	0.00959767937777	4.66986869444e-06	0.000165004056656
a46	3.9105288437e-09	3.20838472786e-09	6.42890433148e-05	0.00159874700852	0.0963144690685	0.149588672572	0.669310339426	0.0379137920122	0.022961162263	0.000942319487222	0.00852874026448	0.00818260406793	0.00440288119259	3.85146276648e-05	0.000153449985219
a8	3.0260616479e-09	2.18938834262e-09	0.000119045344438	0.00287229600284	0.13363353969	0.266440017524	0.420766393142	0.0527613340041	0.0143476135543	0.00174011062907	0.0290308020882	0.0669696746893	0.00905792313086	0.000498944601222	0.00176228930174
a31	3.6485606493e-09	7.24366834754e-09	7.73103394127e-05	0.00213768207428	0.08704933323	0.202587191175	0.368317671047	0.045103839768	0.0221407458514	0.00273814564302	0.0372120856961	0.19270202823	0.0251011207103	0.00159332700041	0.0132394546672
a28	2.96011299743e-09	8.41857552441e-09	2.62773905709e-05	0.00074309943476	0.0429444430767	0.301708722392	0.321217203682	0.0213264386893	0.0223239761505	0.00244222274767	0.0247315535654	0.217883056077	0.0270539749034	0.00155773802347	0.0160412308557
a8	1.00839609281e-09	2.8254046807e-09	9.2670550903e-06	0.000350135258253	0.0339252430256	0.516638040797	0.204569907894	0.0236650798964	0.0121753942502	0.00162123471589	0.0161086011885	0.159218778692	0.0195032936345	0.00111940029782	0.0110956192519
a31	4.74908696937e-10	1.35241492423e-09	3.65690976343e-06	0.000194458402751	0.0253690490085	0.372643535266	0.277541529298	0.0215692157655	0.0350835307501	0.00262070953863	0.0133445773962	0.175892926231	0.0460580305448	0.00177857383261	0.027900208084
a11	2.80187253676e-10	8.43822949117e-10	1.42661548648e-06	7.29443752503e-05	0.0138722266695	0.350219433422	0.297510623099	0.0169827520552	0.04746583525	0.00403958484621	0.0121476357987	0.162013747077	0.0647653301816	0.00148154402754	0.029426938928
a31	1.10129485255e-10	3.39187320746e-10	5.4499159416e-07	3.08575136501e-05	0.00772491478983	0.333186730207	0.234713321033	0.0148069222517	0.112813960083	0.00656376328207	0.0110152269329	0.127135527359	0.130629253394	0.000855153225847	0.020523849876
a11	5.33925988383e-11	1.7097039121e-10	2.50300952053e-07	1.531032245e-05	0.00547886796328	0.198624969136	0.294885107011	0.0192166969839	0.148846740028	0.0100849347607	0.0123408359776	0.114010600786	0.178653184465	0.000631254388616	0.0172112491587
a39	1.78904162161e-11	5.69986188603e-11	8.6488865851e-08	1.75611218167e-05	0.00689259412109	0.323332776379	0.318122842337	0.0313007479946	0.0766138633427	0.0084549382869	0.0105696341592	0.0735962795953	0.139474351488	0.000338213466205	0.0112861089196
a31	6.61319445537e-12	2.03502202828e-11	4.8835492117e-08	1.40866474489e-05	0.00491727001703	0.278605174646	0.221165434112	0.0236344471315	0.100564237781	0.00563303279563	0.00561466595307	0.0444928365318	0.297709430496	0.000433924312068	0.0172154129732
a8	2.85109316846e-12	8.15320768093e-12	3.89391972057e-08	7.13472125963e-06	0.00240560791568	0.0989818137353	0.201594001371	0.0194692345105	0.143329532594	0.00703573259854	0.00448651548436	0.0384553825106	0.465830930165	0.000457805904023	0.0179462849911
a46	1.06551346949e-12	2.77716713698e-12	2.35817242352e-08	8.17741835321e-06	0.00227066100523	0.0558366165784	0.276371220457	0.0306383325035	0.099348805198	0.00612243136618	0.00352405786145	0.0288847675035	0.442655530055	0.00195418153467	0.0523852123304
a35	4.3141959983e-13	9.6204446766e-13	1.47191686617e-08	7.53957935107e-06	0.00193861533508	0.0619818528595	0.283615283486	0.0368773475012	0.0481549607327	0.00272063618873	0.00153627462048	0.0134027419012	0.379439823352	0.00516466434489	0.165160237443
a31	1.74071269943e-13	3.41476577887e-13	6.78979013723e-09	3.93515318369e-06	0.00109692492836	0.0473146749332	0.196194263829	0.0277583136671	0.0428482282442	0.00152653919624	0.00077834373016	0.00711428236707	0.492570187784	0.0049012662483	0.177893045814
a24	8.3703829981e-14	1.34409962029e-13	3.89267189074e-09	1.56099409456e-06	0.000438454682787	0.0163423463577	0.39541687061	0.0135737020557	0.0422240397481	0.000966558548747	0.000446176893387	0.00389524552236	0.447323053928	0.00199988112295	0.0773721394447
a31	3.27186416603e-14	4.9402324743e-14	1.44633749191e-09	5.3541676952e-07	0.000191995246862	0.00588616313867	0.445845324637	0.00633159909523	0.038601486916	0.000672735566249	0.000275457544462	0.00215529057412	0.446608209309	0.000991390914503	0.0524398106549
a28	1.30668488668e-14	2.07784468153e-14	6.22747156903e-10	1.89671577507e-07	6.81670448873e-05	0.00201262465566	0.181738777646	0.00390215144174	0.0592399823053	0.00211791975542	0.00109154343482	0.00364171129137	0.700628303103	0.000656268846901	0.0449023846516
a18	4.99084036893e-15	6.9549381521e-15	2.14115901901e-10	1.98641532169e-07	0.000115372864962	0.00457072720855	0.172243020882	0.0166929791472	0.0598772191018	0.00313549585181	0.00166226567827	0.00514242743046	0.701596367701	0.0003171674177	0.0346467983172
a31	2.24460569631e-15	2.3750096167e-15	7.96735136337e-11	2.0205301399e-07	0.000128510904854	0.00537637625785	0.139195259294	0.0194323603957	0.0368418270339	0.00189771785227	0.00094326913309	0.00359550920349	0.658576589234	0.00121968083257	0.132792705106
a3	9.26689432103e-16	8.39991762233e-16	3.02085996779e-11	7.08583136967e-08	4.53272894847e-05	0.00181454544428	0.122844575431	0.00820232847857	0.044050534678	0.00116812341909	0.00064550491803	0.00161092246116	0.670349763078	0.00142364389492	0.147844656769
a31	4.13127425701e-16	2.99406941411e-16	1.16707051926e-11	2.51538864656e-08	1.73208715782e-05	0.000626161408783	0.116564013777	0.00433009777619	0.0464276475593	0.000922988916363	0.000544455704343	0.000941695037053	0.674024754359	0.00138743731571	0.154213387323
a17	1.594683639e-16	1.1236784317e-16	4.61212413753e-12	9.02957766187e-09	5.99402229273e-06	0.000211808332951	0.045347176559	0.00186508714206	0.0273907885198	0.000584108948788	0.000311466993114	0.000602689182351	0.762298871453	0.00137759109957	0.160004422441
a28	9.01831483e-17	3.824581009e-17	1.95178165251e-12	6.90398026062e-09	5.77587678091e-06	0.000207274910317	0.037409127853	0.00367414864735	0.0412931328399	0.0027243972496	0.0016785096577	0.00552516991412	0.819073877151	0.00054697109419	0.0878616358137
a21	6.58016794333e-17	1.42029521633e-17	1.0686707575e-12	6.88462762021e-09	6.24027049364e-06	0.000260853493439	0.0329719066177	0.00494990394912	0.05767965828	0.0054478932832	0.0046653468859	0.019895988638	0.705595792384	0.00062791076473	0.167898513605
a28	3.05630063444e-17	6.3849536211e-18	4.300706705e-13	3.5155080734e-09	2.90591963788e-06	0.00015883203548	0.0159399315392	0.00292977114971	0.04582871776	0.00543717896107	0.00734217962863	0.0465760682127	0.639821417461	0.000842191288243	0.235120861202
a31	8.47953553148e-17	2.17478439737e-17	6.518138015e-13	1.73798582447e-09	1.19885991263e-06	6.80174098933e-05	0.00695816577973	0.00132480623657	0.03133698192	0.00332124799702	0.00562424086621	0.0430953729042	0.649717272487	0.00497060466275	0.253582130401
a17	1.03779133105e-16	2.72726628912e-17	7.357126105e-13	9.50617574823e-10	5.97507247543e-07	3.27698600311e-05	0.00502142052658	0.00119656926552	0.0317262389733	0.00216513307567	0.00371257987874	0.0219437764681	0.596366327496	0.00638492166758	0.331449670134
a20	3.94012058017e-17	1.06621183637e-17	2.78318229133e-13	5.85529074941e-10	3.21690859181e-07	2.38583353437e-05	0.00344300457553	0.00113348954851	0.0257485359911	0.00199525682522	0.00373825915958	0.020407149156	0.568396965832	0.00251165184586	0.372601543378
a10	1.88446062006e-17	5.2187842879e-18	1.55184865344e-13	7.5685267498e-10	1.8843400306e-07	1.67652411146e-05	0.00146274085851	0.000542631962837	0.014015513497	0.00177953200841	0.00626625098653	0.0755061513853	0.629923045277	0.00107690849195	0.269410281126
a37	1.86074842335e-17	5.44284426263e-18	1.78667318448e-13	8.6783747166e-10	1.5353605102e-07	1.86983720382e-05	0.00106048195284	0.000328286024279	0.0149634496657	0.00209351756947	0.00864315432884	0.112367260462	0.658060691759	0.00087882223065	0.201585457042
a43	2.11139514112e-17	6.66511658754e-18	2.23886216149e-13	6.67497103887e-10	1.2760992034e-07	2.03620710127e-05	0.00115280669761	0.000292111751426	0.0197973058886	0.00234891848982	0.00776801577628	0.0994947018207	0.655146950586	0.00111160317688	0.212867112347
a37	1.77647846371e-17	6.10418119585e-18	1.93141095383e-13	5.38195641296e-10	9.94588414467e-08	1.55428586709e-05	0.00094847804587	0.000234186303809	0.0183281042962	0.00208661052994	0.00638548859209	0.0853788156069	0.657256250195	0.00112384249229	0.228242620782
a8	2.83602087046e-16	1.53757129732e-16	9.96075635128e-13	9.96600520432e-10	1.36521371816e-07	1.2917018557e-05	0.00182584858196	0.000354274894603	0.0175474524321	0.00115640479331	0.00332894025403	0.0442567919023	0.547941876732	0.0042793313641	0.379296073594
a31	4.64227619015e-16	2.52819763244e-16	1.39559336838e-12	1.25693296348e-09	1.83277310605e-07	1.13451643857e-05	0.00371880946065	0.000594953984868	0.0248369168107	0.00057945300777	0.00123651007468	0.0168135456341	0.444894138911	0.0074948839547	0.499819291198
