 	questa	canzone	ee	l	ha	scritta	un	poeta	</S>
a8	8.11718565e-05	8.3643687585e-05	2.09803135e-05	0.0102682889	0.00857799182	0.183118465	0.151094092	0.55965762	0.0870977369
a23	8.65188985e-05	8.43660503283e-05	1.7398071105e-05	0.0334227279667	0.01083671074	0.210428205	0.192025887333	0.41755496	0.135543238967
a31	3.93236011667e-05	2.89609328244e-05	5.8107211e-06	0.0354141401889	0.00628914318	0.183782245	0.267128779111	0.399435753333	0.107875856989
a28	1.78789369576e-05	9.68649993313e-06	1.94289700564e-06	0.024437989263	0.00366494996	0.179424355	0.294274703037	0.428167887778	0.0700006063297
a20	5.97635852965e-06	3.23398031361e-06	6.47879649522e-07	0.0216040168543	0.00349173898667	0.190907118333	0.223555344346	0.494649065926	0.0657828734432
a31	1.99212887814e-06	1.07856965867e-06	2.16059833206e-07	0.0088882644351	0.00207857401556	0.143944937444	0.354645198115	0.440128808642	0.0503109458144
a8	6.64047366518e-07	3.60090389818e-07	7.21177272571e-08	0.00297330523337	0.00246158412519	0.112729063815	0.491449139372	0.309967699547	0.0804181286048
a31	2.2134917996e-07	1.20069485161e-07	2.42435554408e-08	0.00102919356579	0.00316339197506	0.138771561272	0.500624969791	0.257475219849	0.0989353048683
a20	7.37834841107e-08	4.00628492464e-08	8.28520333798e-09	0.000375349171597	0.00214355965835	0.195458720424	0.486414873264	0.254417403283	0.0611899702894
a31	2.45948955685e-08	1.33595277482e-08	2.8695608737e-09	0.000176959096866	0.00128610209945	0.209919276808	0.409219531088	0.325372417761	0.0540256834298
a36	8.19835299837e-09	4.4580866773e-09	1.07293380123e-09	0.000138326175622	0.000686546386483	0.164438335603	0.375231583696	0.384128499254	0.0753767078099
a24	2.73302974217e-09	1.4870669087e-09	3.66238975304e-10	7.95167235407e-05	0.000458711325494	0.152951898534	0.334683394565	0.364132649751	0.147693852603
a37	9.11409710717e-10	4.96439891113e-10	1.22080715434e-10	2.88099239802e-05	0.000254653645165	0.139536418178	0.245867981522	0.346496046584	0.267816130868
a27	3.04105093192e-10	1.65931665604e-10	4.06940288944e-11	1.00382700267e-05	0.000100142074955	0.0938051690593	0.163432437174	0.381933878861	0.360718376956
a8	1.01486153465e-10	5.5517392175e-11	1.35678957571e-11	3.73185154223e-06	3.62558502183e-05	0.0485967493531	0.107423179058	0.398118066287	0.445822045652
a23	3.38378132485e-11	1.85230864253e-11	4.52706177177e-12	2.08982424741e-06	1.71340677394e-05	0.0271068061177	0.082162019686	0.405891912096	0.484820021884
a31	1.12915780632e-11	6.21105071843e-12	1.55053882266e-12	2.53949318247e-06	1.03266911465e-05	0.0183913213726	0.066925276562	0.405479077365	0.509191437295
