 	sta	e	dorme	nel	letto	</S>
a33	0.00367140499098	1.07826539e-05	0.04106251375	0.20660266	0.68853686	0.060115788
a31	0.00367294337566	1.038669403e-05	0.208891117917	0.348650666667	0.404261841333	0.0345130287667
a37	0.00122589730538	3.46919891072e-06	0.359238939306	0.466288568889	0.160653945778	0.0125891437556
a31	0.000408692289825	1.1830327023e-06	0.245989380102	0.564127236296	0.183398452593	0.00607503915187
a13	0.000136290285477	4.21223172433e-07	0.089017584734	0.517896798765	0.389564504198	0.00338440620396
a20	4.54300985352e-05	1.40835373228e-07	0.0306590606447	0.437682566255	0.529818601399	0.00179420198799
a24	1.51433672276e-05	4.70647899266e-08	0.0105754070182	0.313600618752	0.674224867133	0.001583950396
a28	5.04778910616e-06	1.5688330733e-08	0.00352573590347	0.135741382917	0.858747469044	0.00198040129867
a31	1.68259639618e-06	5.22980505162e-09	0.00117531607961	0.056735189639	0.937940369681	0.00414746856622
a35	5.60865475604e-07	1.74362366134e-09	0.000391836414067	0.0270301448797	0.967969289894	0.00460816138874
a18	1.8695516311e-07	5.8120914848e-10	0.000130614505757	0.0132510376932	0.981437413298	0.00518070789625
a31	6.23183882502e-08	1.93741416632e-10	4.35411250177e-05	0.0058096467644	0.912891954433	0.0812547702988
a13	2.07727965039e-08	6.45854183729e-11	1.45161145059e-05	0.0029190395348	0.890028328144	0.1070381181
a39	6.924266066e-09	2.15285081121e-11	4.8388393175e-06	0.0014278712716	0.942608762715	0.0559585640333
a31	2.30808901871e-09	7.17626028931e-12	1.61319216425e-06	0.0007331961572	0.704528274238	0.294736951344
a21	7.69363674244e-10	2.3921799208e-12	5.37942354635e-07	0.000462477605733	0.606427618079	0.393109410448
a31	2.56455216345e-10	7.97438663203e-13	1.7937972559e-07	0.000301908858578	0.539220586026	0.460477346816
</S>	1.28227625906e-10	3.98751065158e-13	8.9759176515e-08	0.000215111264289	0.328817838013	0.670966948408
