 	è	possibile	che	è	entrato	da	qui	</S>
a13	0.00050276172	0.00247453725	0.1116000738	0.06056981425	0.048839214315	0.2009250851	0.5213447	0.0537438035
a31	0.00028067261187	0.001483827876	0.1092737184	0.0611362200833	0.062883967105	0.321363388367	0.412422346667	0.0311558375
a15	9.53442974933e-05	0.000588044351333	0.0423241126	0.0339174000278	0.035247554035	0.238173212122	0.575477962222	0.0741763645
a20	3.52047018311e-05	0.000355646137111	0.0203471319333	0.0236404821426	0.0119810267493	0.089999248574	0.725104890741	0.128536394833
a11	1.39151149437e-05	0.000214862805704	0.0072731425381	0.00814735710387	0.00399790569077	0.030266640797	0.85288394358	0.0972022649443
a31	5.31731101457e-06	0.000144557245235	0.00244453448037	0.00272170192496	0.00133288068825	0.0100939957654	0.93930783786	0.0439491781581
a39	2.08253521486e-06	0.000101034175078	0.00083183397119	0.000908326006953	0.000444354694907	0.00336649070627	0.979130145953	0.0152157031394
a46	7.35189421453e-07	3.97927748593e-05	0.00027848662313	0.000303852596218	0.000148318242449	0.00112598669382	0.992227881984	0.00587497322313
a18	2.50536126018e-07	1.40910374531e-05	9.348606016e-05	0.000102014778223	4.98295354397e-05	0.000380408241273	0.996118027328	0.00324196900771
a31	8.44384535727e-08	4.92045174437e-06	3.12157697259e-05	3.43170262887e-05	1.68429695286e-05	0.000128525948511	0.997006042443	0.00277810126924
a13	2.85712558242e-08	1.77789857479e-06	1.04237728028e-05	1.15239080439e-05	5.85443318153e-06	4.54750099237e-05	0.994728114148	0.00519684202308
a31	9.95599366807e-09	7.11298786597e-07	3.49136705203e-06	3.9298129193e-06	2.20011528884e-06	1.78061479546e-05	0.989837638049	0.0101342711744
a46	4.27333278269e-09	4.33448483866e-07	1.17478486078e-06	1.42142782777e-06	1.11225465795e-06	8.2417592982e-06	0.986907512683	0.0130801648915
a31	2.84759492756e-09	4.31061947955e-07	4.05334444593e-07	6.08599145923e-07	7.94761745983e-07	5.25489446607e-06	0.981419260894	0.0185732839638
</S>	2.29562556378e-09	4.08983113978e-07	2.08461862797e-07	3.72740527962e-07	4.92817762991e-07	3.09295978304e-06	0.976317465447	0.0236779849819
