 	quando	divento	vecchia	vendo	la	casa	in	in	Trieste	e	vengo	qui	da	vivere	al	mare	</S>
a31	4.51262382e-08	2.954618095e-07	1.79043148665e-05	0.000110573166255	1.9530344725e-05	3.3202015e-05	1.92948925e-06	3.864593935e-06	3.20584235e-06	3.0123045e-05	0.09283429325	0.44826725	0.1550005835	0.0001175175285	0.2754071155	0.01985097795	0.0083015632925
a8	1.59053852667e-08	1.086830224e-07	6.02013949983e-06	5.3488560255e-05	3.2316667725e-05	0.005470578185	3.21602385e-06	1.36768728833e-06	0.000140128895017	0.000420834028333	0.184998224417	0.62918815	0.0663664535	4.96909451667e-05	0.102975774167	0.00743772888333	0.00285587613917
a31	9.1350374889e-09	5.46572203667e-08	2.09480642328e-06	3.45284559917e-05	3.68592316417e-05	0.00726958227067	3.25244471667e-06	6.0940573611e-07	0.000185941371039	0.000606044146111	0.159672042806	0.447873253333	0.0608435078333	3.59157050556e-05	0.272387700056	0.0499924815611	0.00105611849139
a41	6.8623427343e-09	3.75381303556e-08	7.9143085776e-07	1.18453039706e-05	1.28676713472e-05	0.00242976627786	4.96392713889e-06	5.0794478537e-07	6.36622836797e-05	0.000460842672037	0.0619716459353	0.194088966444	0.126471905944	4.92551516852e-05	0.548898800019	0.065145309287	0.000388832104797
a10	2.30159828477e-09	1.42487735185e-08	3.58560392587e-07	4.56317562353e-06	4.94863021573e-06	0.00081485829492	1.2849824713e-05	6.01554215123e-07	2.38797018599e-05	0.000987652044012	0.0311237156451	0.108617857481	0.225984401981	6.89534538951e-05	0.60416043334	0.028026307529	0.000168617147599
a20	7.75850250257e-10	5.37154159283e-09	2.05217960862e-07	5.59547110784e-06	5.12535943858e-06	0.000309262621973	1.67229549043e-05	4.75353141708e-07	1.08397922866e-05	0.001308964248	0.0285115918817	0.10590362916	0.266968593994	6.38053766317e-05	0.575963711113	0.0206811671763	0.000250296502533
a31	1.41951617701e-08	8.32959189112e-06	2.13853804703e-05	4.77116253693e-05	4.69473428129e-05	0.000178885567324	1.09128432014e-05	4.15035150569e-07	4.4535423222e-06	0.000779243482667	0.0205929472606	0.0827592903867	0.190133097998	7.03619442106e-05	0.523448410371	0.181134701392	0.000762853284178
a37	1.87888039667e-08	1.1130250377e-05	2.91365043901e-05	0.00020935424179	0.000117431947604	0.000490860815775	8.60939296713e-06	4.0642385019e-07	2.3859784674e-06	0.000363554094222	0.0157470323869	0.171729374129	0.189973072666	9.51127480702e-05	0.38105371679	0.239285097131	0.000883649494726
a31	9.74085036557e-09	1.8135601539e-05	0.000201662272363	0.000952515820597	0.000569404995868	0.00100828363859	7.61061372238e-06	2.90994890063e-07	3.30511428913e-06	0.000229164359407	0.0140467837223	0.198070336376	0.180686088222	0.000127665749357	0.197269830597	0.405280662377	0.00152817573158
a18	7.92654845519e-09	2.10683519797e-05	0.000266180471788	0.00232075570687	0.00119343993196	0.0038997183462	2.95231394079e-06	2.06286719021e-07	3.72404499638e-06	0.000110491857802	0.00944490250077	0.141136593792	0.139994850074	0.000128065941452	0.185891355199	0.513759660792	0.00182597754386
