 	non	ho	cosa	a	fare	</S>
a8	0.012514650745	0.0946945679205	0.0304371723	0.408735492	0.1445006725	0.30911744
a31	0.012604970655	0.0948283320602	0.0318957231	0.294500798667	0.2147563175	0.351413823333
a37	0.00430264657352	0.0317521745798	0.0126033553167	0.317718049556	0.202546269167	0.431077474444
a10	0.00143437008176	0.0105842760613	0.00431381872557	0.224375529852	0.129691114389	0.629600891481
a37	0.000478127355339	0.00352810601663	0.00145536367086	0.123344729951	0.071364049463	0.799829630494
a10	0.000159378545123	0.00117603628904	0.000486600384803	0.0642662846503	0.044161088821	0.889750626831
a0	5.31285951627e-05	0.000392012450381	0.000162480030352	0.0338084408501	0.0292830918737	0.936300858944
a20	1.7709756007e-05	0.000130670847011	5.4165459687e-05	0.0115447391667	0.0120883699746	0.976164372981
a17	5.90343703508e-06	4.35569742858e-05	1.80575339401e-05	0.00391093606223	0.00552109114153	0.99050047766
a20	1.96781441728e-06	1.45189920316e-05	6.01930265717e-06	0.00134660508941	0.00303667381384	0.99559420922
a8	6.55940004132e-07	4.83966452983e-06	2.006464018e-06	0.000449333608103	0.00105939323461	0.998483753073
</S>	3.27970013681e-07	2.4198322756e-06	1.0032362558e-06	0.000224953203501	0.000562237012305	0.999209026537
