 	hai	già	mangiato	</S>
a31	0.00655386680874	0.00179131586635	0.9431891	0.048465742
a37	0.00660122997625	0.00192325370878	0.894234646667	0.0972408673333
a31	0.00235484178542	0.00131731148959	0.909097628889	0.0872302177778
a46	0.000900369891807	0.000984869031197	0.96217890963	0.0359358522593
a31	0.000308963870902	0.000331683685299	0.982171916543	0.0171874315198
a39	0.000103455531467	0.000111863446583	0.990662285514	0.0091223844066
a20	3.45524516733e-05	3.73651643353e-05	0.990258181838	0.0096699316022
a31	1.1523222382e-05	1.24662013445e-05	0.908147303946	0.0918287598674
a46	3.84109358512e-06	4.15557156571e-06	0.728895357982	0.271096673289
a31	1.28037593674e-06	1.38525283451e-06	0.422563070327	0.577434271096
a18	4.26795592919e-07	4.61771474518e-07	0.147588286776	0.852410803699
a24	1.42377221113e-07	1.54200478133e-07	0.052712776972	0.9472868879
a46	4.75711435963e-08	5.17840721443e-08	0.0177026925473	0.982297182633
</S>	2.37908767861e-08	2.60834145722e-08	0.00891064303865	0.991089291317
