 	nella	pasta	metti	sale	vuole	il	sale	</S>
a28	0.000196709065	0.0049122448	0.000251153405	0.1332350475	0.23760076	0.101817585	0.09222312	0.42976338
a31	0.000618133885	0.0190575652667	0.000194878821667	0.1466186705	0.25843765	0.0963388783333	0.083963688	0.394770523333
a7	0.000737438329333	0.0213750886556	0.000133737650809	0.0733301495	0.16476559	0.131937456111	0.0909603173333	0.516760217778
a46	0.000247717481724	0.00762026439453	4.48664097797e-05	0.0338197642333	0.0876559996667	0.152451492037	0.0818611684444	0.636298752593
a10	8.2577433875e-05	0.0025420472472	1.50385307609e-05	0.0115073895934	0.0310317871156	0.104002288346	0.0702220521481	0.780596864198
a14	2.75258806508e-05	0.000847352878487	5.02981389943e-06	0.00383618975929	0.0104106510848	0.0550369952487	0.0550329473827	0.874803354733
a31	9.17543367357e-06	0.000282459212678	1.67966069004e-06	0.0012787461374	0.00347111416269	0.0196885557452	0.0285771877942	0.946691118244
a0	3.05880596482e-06	9.41624507262e-05	5.6132924568e-07	0.000426263549292	0.00115716612293	0.00662751703407	0.0166151859314	0.975076072748
a20	1.02056842764e-06	3.1391374355e-05	1.8741222896e-07	0.000142087941886	0.000385739327711	0.00226553865269	0.0125992773105	0.984574740916
a31	3.4093599811e-07	1.04663318712e-05	6.2573616525e-08	4.73626839064e-05	0.000128581796057	0.000759821868412	0.0056562334435	0.993397163639
a10	1.13658293816e-07	3.48897271661e-06	2.08674753863e-08	1.57875756274e-05	4.28615219458e-05	0.00025696452932	0.0030671306545	0.996613654546
a0	3.78974766343e-08	1.16312824914e-06	6.9608205781e-09	5.26253375111e-06	1.42883439172e-05	8.94817185633e-05	0.0022775468515	0.997612218182
a18	1.26328698362e-08	3.87747476234e-07	2.32190263853e-09	1.7543310179e-06	4.7705251437e-06	3.08470538444e-05	0.0009650976305	0.998997159394
a17	4.21355404925e-09	1.29499550288e-07	7.8298688801e-10	5.8841182336e-07	1.69579565457e-06	2.18176118148e-05	0.0008665870235	0.999109189798
a8	1.40852621805e-09	4.3407511166e-08	2.70984007803e-10	1.99647594462e-07	6.67270672523e-07	1.87696056049e-05	0.0007932962545	0.999187013266
</S>	7.06762273325e-10	2.1734847703e-08	1.38170813101e-10	9.98610247435e-08	3.39227457762e-07	1.06298833025e-05	0.00049179909725	0.999497106633
