 	perché	aveva	lavorato	molto	</S>
a46	0.039415298155	0.005611283354	0.32668767835	0.594141495	0.0341442395
a31	0.298049849385	0.00568459538133	0.396758776117	0.267408434133	0.0320983132
a17	0.589806649795	0.00201587262378	0.302562195372	0.093560524411	0.0120547568667
a31	0.430838802932	0.00093166162126	0.514215451791	0.048519254037	0.00549482472223
a37	0.146055467512	0.000541895795087	0.800736217264	0.0502247253457	0.00244173400741
a31	0.0487097125168	0.000197902124696	0.623652292421	0.326243143782	0.0011969849358
a18	0.0162597664511	6.8973200362e-05	0.394196927474	0.588535647927	0.0009386443786
a10	0.00542008331292	2.31314448907e-05	0.519184985825	0.474518199309	0.000853565359533
a31	0.00180705918337	7.8194049589e-06	0.420407281275	0.574645336436	0.00313250121984
a46	0.000602649098332	2.6104081162e-06	0.190359673092	0.804030515479	0.00500460117328
a20	0.000200901441534	8.70500960442e-07	0.149236411031	0.841428968493	0.00913289605776
a11	6.69689871487e-05	2.90178096387e-07	0.0921370783437	0.876265716164	0.0315299386859
a18	2.23231134851e-05	9.67264371528e-08	0.0352178322479	0.838428442055	0.126331276229
a31	7.44108301386e-06	3.22423563684e-08	0.0136755473826	0.602529587352	0.383787368743
a0	2.48041494755e-06	1.07482774403e-08	0.00594783662753	0.601618412451	0.392431254248
a31	8.26849406347e-07	3.58350026965e-09	0.00301607825918	0.55862750415	0.438355582749
a8	2.75831329499e-07	1.2288131831e-09	0.00297878046973	0.476474201383	0.520546727583
a31	9.21688229897e-08	4.440032412e-10	0.00298824787658	0.472889420461	0.524122225861
a7	3.07574764066e-08	1.48407941267e-10	0.00132442683219	0.46838912682	0.53028640862
a31	1.02758677143e-08	4.97935513957e-11	0.000710149117397	0.449373822273	0.54991601954
</S>	5.1399788203e-09	2.49272661078e-11	0.000429904088698	0.296987531137	0.70258255977
