 	oggi	io	non	ho	cosa	da	fare	</S>
a46	0.00705949315	0.01580484523	0.047733145	0.16057771	0.114541372	0.158075512	0.173357577	0.322850375
a27	0.00672924460567	0.00548072107	0.0725580716667	0.0977384433333	0.102145147	0.211470707333	0.220829195667	0.283048508333
a8	0.00225951620289	0.00191454084333	0.0905014005556	0.0735297994444	0.06363451	0.217721892444	0.257758781889	0.292679576111
a28	0.00076655136414	0.00069891855961	0.0484518678519	0.0594398581481	0.0345899453333	0.264366844148	0.284912327296	0.306773672037
a31	0.000255566880193	0.00023498794517	0.0221131392833	0.0462307807827	0.0247743657778	0.304338994716	0.279700715765	0.322351424012
a24	8.52028678193e-05	7.86734326636e-05	0.0073821758461	0.0165271362276	0.0182839589259	0.397977701572	0.251093408588	0.308571744671
a31	2.84053490747e-05	2.86073798281e-05	0.00247315547437	0.00639075387587	0.0140088867753	0.374234977191	0.228473426196	0.374361818224
a10	9.47284310762e-06	1.19465742127e-05	0.000836643575657	0.00326202412529	0.0164662453918	0.356269742397	0.232533465399	0.390610482741
a20	3.1576149774e-06	4.3474049409e-06	0.000281747104419	0.0021665371751	0.0225991111306	0.456010504132	0.226454968466	0.292479664247
a31	1.05253881091e-06	1.13246477136e-05	0.000901273469806	0.00297321892503	0.0299539080435	0.378780884711	0.291246839489	0.296131541416
a39	3.50847123605e-07	1.82031534045e-05	0.0011371137166	0.00319115026501	0.0316793746812	0.433764644904	0.307534056496	0.222675112805
a31	1.16949623669e-07	1.10847512682e-05	0.000416141565533	0.00115413600834	0.0172399617604	0.408709971635	0.336856715499	0.235611866602
a18	3.89832668371e-08	4.87724172273e-06	0.000160367007844	0.00055632488278	0.0146941877868	0.384896333878	0.362505625166	0.237182240867
a31	1.29944778751e-08	2.69386152524e-06	7.05164133813e-05	0.000322995790927	0.0133961753123	0.369939581293	0.371284101722	0.244983902289
a17	4.33154180467e-09	1.33463939275e-06	2.91045285604e-05	0.000316761076976	0.0219120144874	0.318973977098	0.392853787241	0.26591299743
a31	1.44389746141e-09	8.70841661583e-07	1.38177082401e-05	0.000304768096425	0.0246301423525	0.287778161033	0.334669775747	0.352602469143
a8	4.81360109377e-10	3.47305277861e-07	5.48807093337e-06	0.000160770112908	0.0132295379742	0.164499822344	0.356843511916	0.465260529714
</S>	2.40766784914e-10	2.53693828931e-07	3.83778866668e-06	0.000165768921454	0.0139580869871	0.170702961172	0.404580655958	0.410588424857
