 	non	so	cosa	stai	scrivendo	</S>
a31	3.65556268575e-05	4.363863081e-06	0.0164808988	0.323713675	0.59137501	0.068389563
a21	3.65391803894e-05	1.4721164127e-06	0.00728320556667	0.456085278333	0.493256738333	0.043336806
a31	1.22098318134e-05	2.28604793593e-06	0.0227470099556	0.544308406111	0.404449047778	0.0284810063333
a10	4.10176580013e-06	2.86740231198e-06	0.0632803319852	0.44384798537	0.469740982593	0.0231236582778
a7	1.36977217138e-06	1.30003133066e-06	0.0621443173284	0.58592141179	0.337772670864	0.0141588863926
a41	4.57235686082e-07	4.6745895072e-07	0.0248756493761	0.770751990597	0.195177783621	0.0091936403642
a31	1.5242283451e-07	1.5617293444e-07	0.00854563787203	0.815776936866	0.098718571207	0.0769585495547
a8	5.08137400385e-08	5.22865191709e-08	0.00290253197401	0.724457832289	0.0929804637357	0.179659086518
a31	1.69381106626e-08	1.74295945442e-08	0.00097466489131	0.45690582743	0.0797427350552	0.462376762173
a8	5.64603936147e-09	5.80988874821e-09	0.000324912856949	0.17002971081	0.0272315629284	0.802413800724
a23	1.88201826499e-09	1.9366822374e-09	0.000108321292327	0.0620262749033	0.00995748077613	0.927907900241
a8	6.27345562643e-10	6.45667634847e-10	3.61149801552e-05	0.0218073889911	0.00380049069871	0.97435600008
a31	2.0911754161e-10	2.15284797656e-10	1.20398577671e-05	0.00763616721703	0.00137794978357	0.990973850027
a21	6.9734864598e-11	7.22504670053e-11	4.01797624754e-06	0.00289812455901	0.00067641185519	0.996421466676
a31	2.32739577465e-11	2.45714019817e-11	1.34394585453e-06	0.00126677999434	0.00043454007523	0.998297355559
a24	7.779977355e-12	8.31232510053e-12	4.5377760553e-07	0.000835729349447	0.000210306828577	0.99895351852
a21	2.622328396e-12	2.93297845018e-12	1.5884980031e-07	0.000906026633149	0.000168630250859	0.998925206173
a31	8.814770237e-13	1.01908273153e-12	5.48194694733e-08	0.000570314444383	9.16997510197e-05	0.999337952058
a17	3.062649166e-13	5.53396801977e-13	1.84454339278e-08	0.000313675864794	0.00011275577974	0.999573534019
a20	1.389683912e-13	1.98578150066e-12	6.65649717593e-09	0.000327934164931	0.00026818756658	0.999403844673
a0	7.68899130667e-14	2.60238010022e-12	2.88606699198e-09	0.000429407014977	0.000275520305527	0.999295048224
a31	4.13840810222e-14	1.23734272174e-12	1.29799347066e-09	0.000441348534992	0.000191975801842	0.999366649408
a8	2.75659025074e-14	5.31529282247e-13	5.15110686887e-10	0.000295634561664	0.000140651342281	0.999563696469
a37	1.64534580025e-14	3.37952874082e-13	3.09555328962e-10	0.000202765110555	7.1809822427e-05	0.99972544549
</S>	1.31763175012e-14	2.57709977041e-13	2.73609329481e-10	0.000192160835278	5.30156362135e-05	0.999754872745
