 	lo	posso	finire	di	scrivere	</S>
a20	0.00019384266005	0.0310802075	0.465654825	0.0215410374	0.1185970945	0.362933011
a31	0.000223320466683	0.144565185833	0.658890608333	0.0257427294667	0.0449080065767	0.125670177583
a39	0.000104661720061	0.206106578611	0.578385946111	0.0416661784889	0.0295609859356	0.144175669111
a24	3.5075496764e-05	0.103768971337	0.375206638704	0.0504128054963	0.0453934616452	0.42518305637
a18	1.16998408217e-05	0.036812285679	0.205584829568	0.0514139364988	0.121984891882	0.584192372123
a24	3.90127893448e-06	0.0136879813163	0.120998088689	0.0437031366196	0.249123967294	0.572482910708
a31	1.30042871227e-06	0.0045943926471	0.0407879383297	0.0166500578599	0.518641602431	0.419324680236
a20	4.33476520789e-07	0.00153661200127	0.013900775685	0.00756007836663	0.81300861081	0.163993458412
a31	1.44492393467e-07	0.000512909956383	0.00463573655297	0.00257229461554	0.867951726937	0.124327141137
a1	4.81641316626e-08	0.000170979097132	0.00154615587716	0.00096890408518	0.875634298979	0.121679603712
a31	1.60547110716e-08	5.69978780778e-05	0.000515963171635	0.00040608346786	0.75917504966	0.239845904571
</S>	8.02735559616e-09	2.84991231721e-05	0.00025800538974	0.00020506499313	0.60570336483	0.393805072285
